t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
12292,10,3,7,0,0,0,10,3,7,0.018700114025085517,0.018250261301280376,0.0004498527238051414,0.02424942263279445,0.018548065416832866,0.005701357215961583,0.15011037527593818,42.81618521435346,0.017751800625473876
12293,8,1,7,0,0,0,8,1,7,0.018699504821475112,0.018249218182263556,0.00045028663921155634,0.024286815728604465,0.018546215973676335,0.005740599754928129,0.15011037527593818,42.826217702031556,0.017954180409087393
12294,13,4,9,0,0,0,13,4,9,0.018697068403908796,0.018247877204441543,0.0004491911994672533,0.024277456647398835,0.018546215973676335,0.0057312406737225,0.15011037527593818,42.83655507249062,0.01813935252105245
12295,14,2,12,0,0,0,14,2,12,0.018695850433196534,0.018246089540541424,0.00044976089265511,0.024258760107816704,0.018535127055306425,0.00572363305251028,0.15011037527593818,42.84717462662836,0.01830875846117234
12296,17,5,12,0,0,0,17,5,12,0.018692806200540594,0.01824430222686606,0.00044850397367453276,0.024240092343208917,0.01853697428742276,0.005703118055786157,0.15011037527593818,42.85804079741919,0.018461077194506226
12297,12,2,10,0,0,0,12,2,10,0.018691588785046728,0.018242813066261816,0.000448775718784912,0.024230769230769222,0.018440988835725675,0.005789780395043548,0.15011037527593818,42.86911038712653,0.018595484442832707
12298,15,4,11,0,0,0,15,4,11,0.018689154429720314,0.01824117527035299,0.000447979159367326,0.02420284287360737,0.01843363889996014,0.005769203973647229,0.15011037527593818,42.88036607260461,0.01871427044728208
12299,9,1,8,0,0,0,9,1,8,0.018688545939962234,0.018239984330751715,0.00044856160921051894,0.02421214450422751,0.01844282723556973,0.0057693172686577796,0.15011037527593818,42.89179482884815,0.018817741450457125
12300,7,2,5,0,0,0,7,2,5,0.018687329079307202,0.018239240072467317,0.00044808900683988503,0.024230769230769222,0.01845202473568721,0.005778744495082012,0.15011037527593818,42.903367119753774,0.01890428981748187
12301,6,0,6,1,0,1,5,0,5,0.018687329079307202,0.01824650737694216,0.0004408217023650421,0.024240092343208917,0.018559169826381956,0.005680922516826961,0.15011037527593818,42.915048968297384,0.018973437533384162
12302,12,3,9,1,0,1,11,3,8,0.018685504085419448,0.018253327131934755,0.00043217695348469337,0.024258760107816704,0.01866640047913755,0.0055923596286791555,0.15011037527593818,42.92681272165124,0.01902571598186767
12303,3,1,2,0,0,0,3,1,2,0.018684895833333333,0.018253029252172495,0.0004318665811608377,0.024258760107816704,0.018677586895725126,0.005581173212091579,0.15011037527593818,42.938634207490274,0.019061406416003304
12304,10,1,9,0,0,0,10,1,9,0.018684287620845674,0.01825168891354721,0.00043259870729846564,0.023919753086419745,0.018681318681318677,0.005238434405101067,0.15011037527593818,42.9504752932188,0.019079188280866223
12305,11,1,10,0,0,0,11,1,10,0.018683679447952607,0.018250199879256614,0.0004334795686959936,0.023919753086419745,0.018585131894484408,0.005334621191935337,0.15011037527593818,42.96231631214225,0.019080755739965434
12306,11,1,10,0,0,0,11,1,10,0.018683071314650263,0.018248711087907068,0.00043436022674319535,0.023947470065662408,0.01858698910762466,0.005360480958037747,0.15011037527593818,42.97410724554211,0.019063296587388107
12307,13,1,12,1,0,1,12,1,11,0.018682463220934774,0.01825508173186727,0.00042738148906750276,0.02395672333848531,0.018686919156590383,0.005269804181894926,0.15011037527593818,42.98583089922461,0.019029859847213212
12308,10,1,9,0,0,0,10,1,9,0.018681855166802278,0.018253741690795643,0.0004281134760066342,0.024003097173828872,0.018690654672663665,0.005312442501165207,0.15011037527593818,42.997488613910754,0.01898218589506842
12309,9,1,8,0,0,0,9,1,8,0.01868124715224891,0.018252550708326196,0.0004286964439227138,0.023634250290585038,0.0186981301869813,0.004936120103603739,0.15011037527593818,43.00902844012934,0.018915378413246666
12310,8,2,6,0,0,0,8,2,6,0.018680031241864098,0.018251657573459253,0.0004283736684048446,0.02364341085271317,0.018705611683505048,0.004937799169208123,0.15011037527593818,43.02042610702906,0.018832048616483254
12311,15,3,12,0,0,0,15,3,12,0.018678207673033746,0.018249871565917265,0.00042833610711648026,0.023625096824167306,0.018699999999999998,0.004925096824167308,0.15011037527593818,43.03163913043085,0.018730572588152482
12312,13,3,10,0,0,0,13,3,10,0.018676384460206936,0.01824838349328528,0.00042800096692165515,0.023625096824167306,0.01860744297719087,0.005017653846976434,0.15011037527593818,43.04264379476805,0.01861276260651121
12313,13,1,12,0,0,0,13,1,12,0.01867577680169188,0.018246598126421695,0.0004291786752701858,0.02366175329712955,0.01860930465232616,0.005052448644803392,0.15011037527593818,43.053408170259225,0.018477946124429736
12314,14,4,10,0,0,0,14,4,10,0.018673346562998145,0.018245110587544737,0.00042823597545340805,0.02365257851880573,0.018613029120384265,0.005039549398421467,0.15011037527593818,43.0639107974295,0.018327192898164764
12315,21,3,18,0,0,0,21,3,18,0.018671524299004618,0.018242433628679257,0.0004290906703253612,0.02364341085271317,0.0185981401859814,0.0050452706667317715,0.15011037527593818,43.074128763746636,0.018160481697360942
12316,12,1,11,0,0,0,12,1,11,0.018670916956705592,0.018240798096045382,0.00043011886066020993,0.02364341085271317,0.01850740296118447,0.0051360078915286995,0.15011037527593818,43.08404574830174,0.01797854854319183
12317,10,1,9,0,0,0,10,1,9,0.018670309653916212,0.018239460151099014,0.0004308495028171981,0.023634250290585038,0.018505551665499647,0.005128698625085391,0.15011037527593818,43.09362299927652,0.017779454817348272
12318,18,4,14,0,0,0,18,4,14,0.018667880837778067,0.018237379293484905,0.0004305015442931624,0.02361595044521873,0.01850740296118447,0.005108547484034259,0.15011037527593818,43.102795196096494,0.01756088993082965
12319,11,4,7,0,0,0,11,4,7,0.018665452653485952,0.018236339042714426,0.00042911361077152543,0.02361595044521873,0.018422106527833396,0.0051938439173853344,0.15011037527593818,43.11156617653422,0.01732941775087312
12320,14,2,12,0,0,0,14,2,12,0.018664238798205113,0.018234556031743444,0.0004296827664616691,0.023634250290585038,0.018325655918285597,0.005308594372299441,0.15011037527593818,43.11991882571998,0.01708327365497886
12321,15,4,11,0,0,0,15,4,11,0.018661811561219845,0.01823292191127948,0.0004288896499403637,0.023606811145510827,0.01822186623948738,0.005384944906023446,0.15011037527593818,43.127820130144485,0.01682117177471044
12322,12,3,9,1,0,1,11,3,8,0.01865999154773902,0.01823973149551135,0.00042026005222767226,0.023606811145510827,0.01832749123685528,0.005279319908655548,0.15011037527593818,43.1352742469005,0.016546750916839454
12323,11,1,10,0,0,0,11,1,10,0.018659384955464535,0.018238245739793425,0.0004211392156711104,0.02364341085271317,0.018316484836352714,0.005326926016360457,0.15011037527593818,43.14224945267678,0.016256899040792007
12324,19,2,17,0,0,0,19,2,17,0.018658171889221167,0.01823572051050244,0.0004224513787187273,0.02367093519596429,0.018303660732146426,0.005367274463817864,0.15011037527593818,43.148703025391114,0.01595081752461407
12325,11,4,7,0,0,0,11,4,7,0.018655746229849193,0.01823468091344431,0.0004210653164048832,0.02365257851880573,0.01821092655593356,0.005441651962872173,0.15011037527593818,43.154602053900945,0.015629645087920495
12326,9,4,5,0,0,0,9,4,5,0.0186533212010919,0.01823393841668499,0.00041938278440691035,0.023246803564509873,0.01822186623948738,0.005024937325022492,0.15011037527593818,43.1599235167567,0.015294539013207877
12327,10,1,9,0,0,0,10,1,9,0.018652715042407304,0.018232602074884773,0.0004201129675225311,0.023246803564509873,0.01821092655593356,0.005035877008576314,0.15011037527593818,43.16464397387166,0.014945713163725862
12328,16,1,15,1,0,1,15,1,14,0.018652108923116917,0.018238517469080014,0.00041359145403690317,0.023255813953488365,0.0183018301830183,0.004953983770470065,0.15011037527593818,43.168737184202634,0.014583171167841281
12329,8,1,7,0,0,0,8,1,7,0.018651502843216896,0.018237478017325604,0.0004140248258912918,0.023255813953488365,0.018196360727854424,0.0050594532256339406,0.15011037527593818,43.17218616633599,0.014208043377147903
12330,9,2,7,0,0,0,9,2,7,0.018650290801572603,0.018236438684045557,0.0004138521175270464,0.023255813953488365,0.0182018201820182,0.005053993771470165,0.15011037527593818,43.174979896914714,0.01382116475595406
12331,12,3,9,0,0,0,12,3,9,0.018648473034437948,0.01823510257245197,0.00041337046198597696,0.023246803564509873,0.018199999999999997,0.005046803564509875,0.15011037527593818,43.177079985113146,0.01342029447718028
12332,14,5,9,0,0,0,14,5,9,0.018645444209842457,0.01823376665662724,0.0004116775532152159,0.023228803716608588,0.018207282913165264,0.005021520803443324,0.15011037527593818,43.178475924669804,0.013008315740961826
12333,8,1,7,0,0,0,8,1,7,0.018644838562983174,0.018232727746304616,0.00041211081667855837,0.022850503485670016,0.01821092655593356,0.004639576929736457,0.15011037527593818,43.17913496806618,0.012583480851145256
12334,16,3,13,0,0,0,16,3,13,0.01864302185845594,0.018230798655478598,0.000412223202977343,0.02287708414113997,0.018212748924246968,0.004664335216893002,0.15011037527593818,43.17904489160329,0.012148009622776942
12335,12,1,11,0,0,0,12,1,11,0.01864241636895096,0.018229166666666668,0.0004132497022842907,0.022903726708074525,0.018207282913165264,0.0046964437949092615,0.15011037527593818,43.178180706043236,0.011701048995799074
12336,5,2,3,0,0,0,5,2,3,0.018641205507924138,0.018228721629517507,0.00041248387840663037,0.022921522921522913,0.018112678875212646,0.004808844046310268,0.15011037527593818,43.176537069192875,0.011244754710503402
12337,16,2,14,0,0,0,16,2,14,0.018639994804182634,0.018226645076771606,0.0004133497274110276,0.022921522921522913,0.01810724289715886,0.004814280024364053,0.15011037527593818,43.174088153996,0.010777575421635389
12338,21,4,17,0,0,0,21,4,17,0.018637573868433014,0.018224124184389085,0.0004134496840439289,0.022912621359223295,0.018096380723855224,0.00481624063536807,0.15011037527593818,43.170836994198666,0.010302535489852877
12339,12,3,9,0,0,0,12,3,9,0.018635758579266908,0.01822278987658941,0.0004129687026774992,0.022894838960031035,0.01809276289484206,0.004802076065188975,0.15011037527593818,43.16675254921296,0.009816840577827779
12340,11,2,9,0,0,0,11,2,9,0.018634548582930233,0.0182214557641623,0.00041309281876793225,0.022912621359223295,0.018083724647816962,0.004828896711406332,0.15011037527593818,43.16182531430637,0.00932285083113631
12341,10,2,8,0,0,0,10,2,8,0.018633338743710436,0.018220270050431104,0.0004130686932793323,0.022930431403031474,0.01808733886279604,0.004843092540235433,0.15011037527593818,43.15603134898056,0.008819603324794908
12342,10,3,7,0,0,0,10,3,7,0.018631524279407945,0.01821923267749518,0.0004122916019127648,0.022939346811819587,0.01808191808191808,0.004857428729901508,0.15011037527593818,43.149347963402626,0.0083075932141805
12343,13,1,12,0,0,0,13,1,12,0.018630919536499074,0.018217454598687368,0.00041346493781170557,0.022939346811819587,0.018072890664003992,0.004866456147815595,0.15011037527593818,43.141780520515596,0.007789803348440209
12344,13,4,9,0,0,0,13,4,9,0.018628500957388116,0.01821612126732158,0.0004123796900665361,0.022921522921522913,0.018063872255489017,0.004857650666033896,0.15011037527593818,43.13331854844785,0.007265159820878711
12345,12,3,9,0,0,0,12,3,9,0.01862668743509865,0.01821478813111395,0.0004118993039847023,0.022894838960031035,0.018054862842892764,0.004839976117138271,0.15011037527593818,43.12393745324971,0.006732751836830374
12346,15,5,10,0,0,0,15,5,10,0.018623665682489212,0.01821330709749811,0.0004103585849911037,0.022850503485670016,0.018056664006384674,0.004793839479285342,0.15011037527593818,43.11364448616692,0.006195929077737082
12347,15,5,10,0,0,0,15,5,10,0.01862064491014079,0.018211826304706618,0.0004088186054341733,0.022823984526112177,0.01806206965372717,0.004761914872385007,0.15011037527593818,43.10244643878134,0.0056550560476102485
12348,12,3,9,0,0,0,12,3,9,0.018618832917058615,0.018210493797050552,0.00040833912000806313,0.022815158546017008,0.018074695426403033,0.004740463119613975,0.15011037527593818,43.090333655215694,0.005109021050666445
12349,11,3,8,0,0,0,11,3,8,0.018617021276595744,0.018209309509486724,0.00040771176710902024,0.022445820433436525,0.018076500549285925,0.0043693198841506,0.15011037527593818,43.07727044353883,0.00455582759993649
12350,10,1,9,0,0,0,10,1,9,0.01861641747478351,0.018207977370085268,0.00040844010469824263,0.022445820433436525,0.018076500549285925,0.0043693198841506,0.15011037527593818,43.063265061048924,0.003999961551806265
12351,18,3,15,1,0,1,17,3,14,0.018614606304319627,0.018213885141175896,0.0004007211631437309,0.022419791264012362,0.018071086261980826,0.004348705002031536,0.15011037527593818,43.04830495152795,0.003439917300450565
12352,13,2,11,0,0,0,13,2,11,0.018613399053116285,0.018212256905785502,0.00040114214733078316,0.022411128284389483,0.01806747853863046,0.004343649745759022,0.15011037527593818,43.032391702586104,0.0028774277421743074
12353,14,3,11,0,0,0,14,3,11,0.018611588469893973,0.018210628961482202,0.00040095950841177036,0.022411128284389483,0.01806206965372717,0.0043490586306623134,0.15011037527593818,43.01550934413739,0.0023112933948882123
12354,11,1,10,0,0,0,11,1,10,0.01861098502042669,0.018209149264646136,0.0004018357557805559,0.02242846094354214,0.018065675217087532,0.004362785726454609,0.15011037527593818,42.99766799067068,0.0017443568242773815
12355,19,1,18,1,0,1,18,1,17,0.01861038161008981,0.018214610685038348,0.00039577092505146266,0.022445820433436525,0.018149182289589148,0.004296638143847377,0.15011037527593818,42.97887342822571,0.0011766473072868334
12356,10,3,7,0,0,0,10,3,7,0.01860857161382351,0.018213574881189326,0.0003949967326341841,0.0224545102593883,0.018150992320734013,0.004303517938654286,0.15011037527593818,42.95913398224442,0.0006088309704099382
12357,15,5,10,1,0,1,14,5,9,0.018605555735632558,0.018220218512651803,0.0003853372229807549,0.02242846094354214,0.01826165053387885,0.004166810409663289,0.15011037527593818,42.938552644924506,0.00011623370962755204
12358,15,4,11,0,0,0,15,4,11,0.018603143736833576,0.018218590597485297,0.00038455313934827873,0.022437137330754343,0.018263473053892212,0.004173664276862131,0.15011037527593818,42.9189593370791,0.000686594411979414
12359,10,3,7,0,0,0,10,3,7,0.01860133514809774,0.018217554802920657,0.0003837803451770816,0.02242846094354214,0.018270766773162937,0.004157694170379204,0.15011037527593818,42.90035011104073,0.0012561737620228899
12360,11,3,8,1,0,1,10,3,7,0.018599526910987978,0.018224492613557918,0.00037503429743005953,0.022480620155038752,0.018274415817855,0.004206204337183751,0.15011037527593818,42.88270731725741,0.001823271485361612
12361,10,1,9,0,0,0,10,1,9,0.01859892424340613,0.018223160630177034,0.00037576361322909715,0.021730694606131154,0.018276240886847095,0.003454453719284059,0.15011037527593818,42.86602070191468,0.0023881409603738533
12362,15,2,13,1,0,1,14,2,12,0.018597719025401763,0.01822935697871753,0.0003683620466842334,0.021730694606131154,0.018381618381618378,0.003349076224512776,0.15011037527593818,42.85029762669759,0.0029519833732199194
12363,14,5,9,0,0,0,14,5,9,0.018594706663643136,0.018228024877803218,0.0003666817858399181,0.021713842574641325,0.01837611105562768,0.0033377315190136446,0.15011037527593818,42.83554110726332,0.0035139688283798115
12364,17,2,15,0,0,0,17,2,15,0.018593501992160928,0.018225805142193754,0.0003676968499671737,0.021697016660209213,0.01836144097395469,0.0033355756862545223,0.15011037527593818,42.82173814838879,0.004072189112774636
12365,12,4,8,0,0,0,12,4,8,0.01859109311740891,0.01822462150424159,0.00036647161316731916,0.02167182662538699,0.018368773085754214,0.003303053539632776,0.15011037527593818,42.80891651887464,0.004629994553448174
12366,16,3,13,0,0,0,16,3,13,0.01858928687091133,0.018222698420428902,0.0003665884504824267,0.021655065738592414,0.01816729886204831,0.0034877668765441044,0.15011037527593818,42.797066655512296,0.005183508977459385
12367,15,2,13,0,0,0,15,2,13,0.018588082901554403,0.018220775742425595,0.0003673071591288081,0.021655065738592414,0.018163672654690616,0.0034913930839017976,0.15011037527593818,42.786174666998484,0.005731913507185043
12368,16,3,13,0,0,0,16,3,13,0.018586277239905448,0.018218853470103227,0.00036742376980222063,0.02164669501352918,0.018054862842892764,0.0035918321706364144,0.15011037527593818,42.77621587856143,0.006273794826349053
12369,8,0,8,0,0,0,8,0,8,0.018586277239905448,0.01821767073487406,0.0003686065050313887,0.021663442940038677,0.018058465529282648,0.0036049774107560287,0.15011037527593818,42.7672039487312,0.006812290822836397
12370,10,4,6,0,0,0,10,4,6,0.01858387023666915,0.0182167837842224,0.0003670864524467493,0.021680216802168015,0.018065675217087532,0.003614541585080483,0.15011037527593818,42.75910420367205,0.007342520783924825
12371,14,3,11,1,0,1,13,3,10,0.018582065393331175,0.018223271588410455,0.00035879380492071997,0.02170542635658914,0.01816548557740293,0.0035399407791862104,0.15011037527593818,42.75191090200992,0.007866760499035069
12372,14,4,10,0,0,0,14,4,10,0.018579659480805335,0.01822179313478123,0.00035786634602410355,0.021730694606131154,0.018163672654690616,0.0035670219514405375,0.15011037527593818,42.74560255217606,0.00838315476446436
12373,12,2,10,0,0,0,12,2,10,0.018578456758156395,0.018220314921026375,0.0003581418371300209,0.021713842574641325,0.01815823605706874,0.003555606517572585,0.15011037527593818,42.74015923619776,0.008891457009343745
12374,9,0,9,0,0,0,9,0,9,0.018578456758156395,0.01821898473369133,0.00035947202446506496,0.020979020979020973,0.018156424581005585,0.002822596398015388,0.15011037527593818,42.73555180013675,0.009390425509754287
12375,13,3,10,0,0,0,13,3,10,0.01857665296611541,0.018217506975536955,0.0003591459905784543,0.02096273291925465,0.018154613466334162,0.002808119452920487,0.15011037527593818,42.73178320647698,0.009882653045457653
12376,18,7,11,0,0,0,18,7,11,0.018572445479842103,0.01821588171842432,0.0003565637614177837,0.020930232558139528,0.018147372619403725,0.002782859938735803,0.15011037527593818,42.728845023715465,0.010366711489580824
12377,10,0,10,0,0,0,10,0,10,0.018572445479842103,0.018214404463583356,0.00035804101625874774,0.020954598370197898,0.01815823605706874,0.002796362313129158,0.15011037527593818,42.7267216462669,0.010841569603678639
12378,12,1,11,0,0,0,12,1,11,0.018571844565955932,0.01821277975997405,0.00035906480598188115,0.020979020979020973,0.01815823605706874,0.002820784921952233,0.15011037527593818,42.72539548605428,0.011306683533902519
12379,17,1,16,0,0,0,17,1,16,0.0185712436909538,0.018210417072063306,0.00036082661889049253,0.021011673151750964,0.018149182289589148,0.0028624908621618164,0.15011037527593818,42.72484642145727,0.011761465648825626
12380,9,2,7,1,0,1,8,2,6,0.01857004205758654,0.018217491061511396,0.00035255099607514606,0.021011673151750964,0.01824162679425837,0.002770046357492593,0.15011037527593818,42.72505234068535,0.012205386166524449
12381,14,1,13,0,0,0,14,1,13,0.01856944129921387,0.018215571192321412,0.00035387010689245935,0.02063862928348909,0.01823435631725787,0.002404272966231219,0.15011037527593818,42.726002744226136,0.01263918266346714
12382,7,0,7,0,0,0,7,0,7,0.01856944129921387,0.01821453758420272,0.00035490371501115114,0.02063862928348909,0.01824162679425837,0.002397002489230717,0.15011037527593818,42.72767009881451,0.013060949110955776
12383,8,2,6,0,0,0,8,2,6,0.01856823989907159,0.0182136517277436,0.0003545881713279894,0.020622568093385207,0.018160047894631808,0.0024625201987533984,0.15011037527593818,42.730018473472285,0.01346958688798159
12384,11,5,6,0,0,0,11,5,6,0.01856523707872437,0.018212765957446808,0.00035247112127756094,0.020582524271844652,0.01816186009380301,0.0024206641780416434,0.15011037527593818,42.73303472344564,0.013866893237125812
12385,12,4,8,0,0,0,12,4,8,0.018562835521635082,0.018211585064392986,0.00035125045724209575,0.02056655025223127,0.018156424581005585,0.0024101256712256852,0.15011037527593818,42.7366992578385,0.014251968885862923
12386,6,1,5,1,0,1,5,1,4,0.01856223522944087,0.018218951599831425,0.0003432836296094442,0.020582524271844652,0.01826894279724468,0.0023135814745999725,0.15011037527593818,42.74100930182137,0.014626077573632172
12387,11,2,9,0,0,0,11,2,9,0.018561034761519806,0.018217622794719484,0.00034341196680032215,0.020582524271844652,0.01817818617658809,0.002404338095256562,0.15011037527593818,42.74593603640492,0.014986524944229746
12388,10,2,8,0,0,0,10,2,8,0.018559834448863454,0.01821644179733398,0.0003433926515294741,0.020574534161490677,0.018085531574740205,0.0024890025867504717,0.15011037527593818,42.75145919109046,0.015333828378652183
12389,15,1,14,0,0,0,15,1,14,0.018559234350750128,0.01821437542031616,0.0003448589304339694,0.020606531881804037,0.018074695426403033,0.002531836455401004,0.15011037527593818,42.75756905723419,0.015668702241541443
12390,10,3,7,0,0,0,10,3,7,0.018557434289224402,0.018213342407596454,0.00034409188162794896,0.020606531881804037,0.018076500549285925,0.0025300313325181123,0.15011037527593818,42.76421480479904,0.015987086302202063
12391,20,9,11,0,0,0,20,9,11,0.018552036199095023,0.018211719338609978,0.00034031686048504456,0.020574534161490677,0.018076500549285925,0.0024980336122047524,0.15011037527593818,42.77138121102194,0.016292033561041953
12392,10,3,7,0,0,0,10,3,7,0.01855023753352939,0.01821068662713457,0.00033955090639482127,0.020558572536850263,0.018072890664003992,0.002485681872846271,0.15011037527593818,42.77903365741981,0.01658151664320083
12393,3,0,3,0,0,0,3,0,3,0.01855023753352939,0.01821024407235494,0.00033999346117445303,0.020582524271844652,0.01808733886279604,0.0024951854090486114,0.15011037527593818,42.78713904963755,0.016855455352590365
12394,15,4,11,0,0,0,15,4,11,0.01854783985523637,0.018208621555508755,0.0003392182997276165,0.020606531881804037,0.01808914651209274,0.0025173853697112968,0.15011037527593818,42.7956884273603,0.01711587432554766
12395,18,5,13,0,0,0,18,5,13,0.018544843628844662,0.018206704408322602,0.00033813922052206014,0.020582524271844652,0.018085531574740205,0.002496992697104447,0.15011037527593818,42.80465674183387,0.017361086451161457
12396,13,3,10,0,0,0,13,3,10,0.018543046357615896,0.01820522995440594,0.0003378164032099562,0.020582524271844652,0.018076500549285925,0.0025060237225587277,0.15011037527593818,42.8140127413762,0.017590330815203937
12397,12,1,11,0,0,0,12,1,11,0.018542447344618167,0.018203608330904026,0.00033883901371414143,0.020598523124757087,0.018078306032760685,0.0025202170919964018,0.15011037527593818,42.823747753436976,0.01780552300504457
12398,5,1,4,0,0,0,5,1,4,0.01854184837032012,0.01820301872125413,0.00033882964906599075,0.020590520590520585,0.01808914651209274,0.0025013740784278447,0.15011037527593818,42.833832668537525,0.01800460862436881
12399,8,1,7,0,0,0,8,1,7,0.018541249434718004,0.018201986996267298,0.0003392624384507062,0.02061454686892259,0.018090954522738626,0.002523592346183965,0.15011037527593818,42.8442032400635,0.018184183285397105
12400,13,2,11,1,1,0,12,1,11,0.01857235142118863,0.018200365950418577,0.00037198547077005317,0.021019852082522376,0.017983814566889796,0.00303603751563258,0.15011037527593818,42.854861692312454,0.018350261345830527
12401,15,4,11,0,0,0,15,4,11,0.018569952202557808,0.018198745193280713,0.00037120700927709485,0.020987174504469484,0.017983814566889796,0.003003359937579688,0.15011037527593818,42.86577435786685,0.01849939456298612
12402,8,1,7,0,0,0,8,1,7,0.01856935249475214,0.01819771395266004,0.0003716385420921009,0.02099533437013996,0.01799100449775112,0.0030043298723888417,0.15011037527593818,42.87691115166198,0.018631800494615408
12403,18,3,15,0,0,0,18,3,15,0.01856755360371997,0.018195504544829093,0.0003720490588908776,0.021011673151750964,0.01797483523067705,0.0030368379210739156,0.15011037527593818,42.88824980330892,0.018748101303194698
12404,15,1,14,0,0,0,15,1,14,0.018566954050825018,0.018193442914835586,0.0003735111359894315,0.021019852082522376,0.01797483523067705,0.003045016851845328,0.15011037527593818,42.89978142122715,0.01884944735758911
12405,20,2,18,0,0,0,20,2,18,0.01856575506118627,0.018190792934074558,0.00037496212711171303,0.021019852082522376,0.017951530866660015,0.0030683212158623616,0.15011037527593818,42.91141980822604,0.018928605666406303
12406,12,0,12,0,0,0,12,0,12,0.01856575506118627,0.018189026709064575,0.00037672835212169617,0.021036229061160882,0.01794795094226742,0.003088278118893461,0.15011037527593818,42.92316668772598,0.01899365117642107
12407,8,1,7,0,0,0,8,1,7,0.018565155624434972,0.01818799656952378,0.0003771590549111921,0.021036229061160882,0.01796586485677213,0.0030703642043887515,0.15011037527593818,42.934972274263465,0.01903976561501222
12408,16,1,15,1,0,1,15,1,14,0.01856455622639073,0.01819387928454127,0.0003706769418494599,0.02105263157894736,0.018054862842892764,0.002997768736054597,0.15011037527593818,42.94682897715995,0.01907081748325118
12409,10,5,5,0,0,0,10,5,5,0.01856155981664407,0.018193143393356953,0.00036841642328711705,0.021019852082522376,0.018063872255489017,0.0029559798270333594,0.15011037527593818,42.95870391881628,0.019084441854834617
12410,11,3,8,0,0,0,11,3,8,0.01855976243504083,0.018191966091275297,0.0003677963437655335,0.021028037383177562,0.018069282220225615,0.0029587551629519475,0.15011037527593818,42.9705725716739,0.019081400112316762
12411,14,2,12,1,0,1,13,2,11,0.018558564374011554,0.01819828855206328,0.0003602758219482735,0.021019852082522376,0.01816548557740293,0.002854366505119447,0.15011037527593818,42.98239525196427,0.019060290475476437
12412,13,3,10,0,0,0,13,3,10,0.018556767572452074,0.018196816770186336,0.0003599508022657377,0.021028037383177562,0.018156424581005585,0.0028716128021719772,0.15011037527593818,42.994150562887135,0.019022820005883342
12413,13,4,9,1,1,0,12,3,9,0.018586640851887704,0.018195492370023533,0.000391148481864171,0.021400778210116725,0.018152802712946337,0.0032479754971703884,0.15011037527593818,43.00580842506268,0.018968212370167638
12414,18,5,13,0,0,0,18,5,13,0.018583642522987578,0.018193579687879033,0.00039006283510854486,0.021400778210116725,0.018147372619403725,0.0032534055907130002,0.15011037527593818,43.01735432843832,0.018897949292974902
12415,11,2,9,0,0,0,11,2,9,0.018582443462270542,0.01819225575885963,0.000390187703410913,0.021392454297938537,0.018049461507778218,0.0033429927901603186,0.15011037527593818,43.02875055882437,0.018809935959861773
12416,16,1,15,1,0,1,15,1,14,0.018581843989934836,0.018198134105130402,0.000383709884804434,0.021384136858475886,0.018044063403449304,0.0033400734550265813,0.15011037527593818,43.03995199011715,0.018703551551762117
12417,19,3,16,0,0,0,19,3,16,0.018580045804974032,0.018195780454288255,0.00038426535068577725,0.02137582588418188,0.018031480374576605,0.0033443455096052767,0.15011037527593818,43.0509323447315,0.018580619194247278
12418,13,2,11,0,0,0,13,2,11,0.01857884720833468,0.018194162672464657,0.0003846845358700217,0.021384136858475886,0.018018914883026378,0.0033652219754495075,0.15011037527593818,43.06166193478798,0.018440914578618742
12419,9,1,8,0,0,0,9,1,8,0.018578247968004127,0.018192986284541215,0.0003852616834629126,0.021384136858475886,0.01801353503184713,0.003370601826628756,0.15011037527593818,43.07211765945749,0.018285151529232654
12420,18,7,11,0,0,0,18,7,11,0.018574054367804974,0.018191368999515112,0.0003826853682898611,0.021326095385808444,0.017910447761194027,0.0034156476246144166,0.15011037527593818,43.082261293398595,0.018112046361652097
12421,11,2,9,0,0,0,11,2,9,0.018572856544029924,0.018190045980169538,0.00038281056386038625,0.021350931677018625,0.0179140127388535,0.003436918938165126,0.15011037527593818,43.09208557122827,0.017924594181983847
12422,19,5,14,1,0,1,18,5,13,0.01856986266039074,0.01819606829181581,0.0003737943685749312,0.021350931677018625,0.01800636689216076,0.003344564784857864,0.15011037527593818,43.10154515167531,0.017719411614579187
12423,12,3,9,0,0,0,12,3,9,0.018568066793462495,0.018194745176615068,0.0003733216168474267,0.021342646488164526,0.01800099453008453,0.003341651958079995,0.15011037527593818,43.110610095024775,0.01749807730093683
12424,15,4,11,0,0,0,15,4,11,0.01856567284448026,0.018193128297100573,0.0003725445473796857,0.021359223300970866,0.017999204455051706,0.0033600188459191604,0.15011037527593818,43.11925561162973,0.01726123340921267
12425,12,0,12,0,0,0,12,0,12,0.01856567284448026,0.01819136475625025,0.0003743080882300069,0.02136752136752136,0.01799383636544388,0.003373685002077482,0.15011037527593818,43.1274593103964,0.017009279451575474
12426,11,1,10,0,0,0,11,1,10,0.018565074453684008,0.01818989540002423,0.0003751790536597778,0.02136752136752136,0.017990259417552924,0.0033772619499684367,0.15011037527593818,43.13518892334987,0.016741490151740767
