t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
617,10,3,7,1,1,0,9,2,7,0.015151515151515143,0.01840193704600484,-0.0032504218944896957,0.015151515151515143,0.01840193704600484,-0.0032504218944896957,0.15016685205784205,12.90227043945771,0.0063725379545708305
618,8,3,5,0,0,0,8,3,5,0.01512287334593572,0.018387096774193545,-0.003264223428257825,0.01512287334593572,0.018387096774193545,-0.003264223428257825,0.15016685205784205,12.906630028582057,0.005837402343529462
619,11,2,9,0,0,0,11,2,9,0.01510383889238514,0.018360444516025122,-0.0032566056236399826,0.01510383889238514,0.018360444516025122,-0.0032566056236399826,0.15016685205784205,12.910068109763028,0.005296528055941537
620,12,3,9,0,0,0,12,3,9,0.015075376884422101,0.018333869411386296,-0.0032584925269641945,0.015075376884422101,0.018333869411386296,-0.0032584925269641945,0.15016685205784205,12.91257685198069,0.0047509437149617475
621,8,2,6,0,0,0,8,2,6,0.01505646173149309,0.01831619537275064,-0.0032597336412575496,0.01505646173149309,0.01831619537275064,-0.0032597336412575496,0.15016685205784205,12.914116700356612,0.004198125256956014
622,12,3,9,1,0,1,11,3,8,0.015028177833437687,0.018450184501845015,-0.0034220066684073278,0.015028177833437687,0.018450184501845015,-0.0034220066684073278,0.15016685205784205,12.91472570285702,0.0036456731679829026
623,12,2,10,0,0,0,12,2,10,0.015009380863039391,0.01842063110683966,-0.0034112502438002675,0.015009380863039391,0.01842063110683966,-0.0034112502438002675,0.15016685205784205,12.91436071434944,0.0030864909990862945
624,17,3,14,1,0,1,16,3,13,0.014981273408239692,0.018539236055617705,-0.0035579626473780136,0.014981273408239692,0.018539236055617705,-0.0035579626473780136,0.15016685205784205,12.913044529308317,0.0025271043637179543
625,7,1,6,0,0,0,7,1,6,0.014971927635683085,0.01852147533131087,-0.0035495476956277847,0.014971927635683085,0.01852147533131087,-0.0035495476956277847,0.15016685205784205,12.910748145515425,0.0019631424616896437
626,12,2,10,0,0,0,12,2,10,0.014953271028037375,0.018491949625378604,-0.0035386785973412285,0.014953271028037375,0.018491949625378604,-0.0035386785973412285,0.15016685205784205,12.907475586406619,0.0013980876769446972
627,14,3,11,0,0,0,14,3,11,0.01492537313432835,0.018459579885423294,-0.0035342067510949447,0.01492537313432835,0.018459579885423294,-0.0035342067510949447,0.15016685205784205,12.903250076229787,0.0008341451223689841
628,13,8,5,0,0,0,13,8,5,0.014851485148514844,0.01844490380028621,-0.003593418651771367,0.014851485148514844,0.01844490380028621,-0.003593418651771367,0.15016685205784205,12.89808802400663,0.0002711128009500903
629,18,2,16,0,0,0,18,2,16,0.014833127317676135,0.01839809674861221,-0.0035649694309360744,0.014833127317676135,0.01839809674861221,-0.0035649694309360744,0.15016685205784205,12.893304953310153,0.00047880524448374635
630,12,4,8,1,0,1,11,4,7,0.014796547472256465,0.018533185490258196,-0.0037366380180017308,0.014796547472256465,0.018533185490258196,-0.0037366380180017308,0.15016685205784205,12.889460867889387,0.0010414911820917582
631,14,2,12,0,0,0,14,2,12,0.014778325123152702,0.018498023715415018,-0.003719698592262316,0.014778325123152702,0.018498023715415018,-0.003719698592262316,0.15016685205784205,12.886570733780031,0.0016048859278431993
632,16,0,16,1,0,1,15,0,15,0.014778325123152702,0.018609052199968456,-0.003830727076815754,0.014778325123152702,0.018609052199968456,-0.003830727076815754,0.15016685205784205,12.884645807502801,0.002168219013580252
633,16,4,12,0,0,0,16,4,12,0.014742014742014734,0.018573902093499132,-0.003831887351484398,0.014742014742014734,0.018573902093499132,-0.003831887351484398,0.15016685205784205,12.88367080510665,0.0027286068551363304
634,14,3,11,0,0,0,14,3,11,0.014714898835070501,0.01854179761156505,-0.0038268987764945497,0.014714898835070501,0.01854179761156505,-0.0038268987764945497,0.15016685205784205,12.88366475994285,0.0032888010358678413
635,7,0,7,1,0,1,6,0,6,0.014714898835070501,0.018678386438549674,-0.003963487603479173,0.014714898835070501,0.018678386438549674,-0.003963487603479173,0.15016685205784205,12.884634016385698,0.003847204094481412
636,15,3,12,0,0,0,15,3,12,0.014687882496940016,0.018643271189096033,-0.003955388692156017,0.014687882496940016,0.018643271189096033,-0.003955388692156017,0.15016685205784205,12.886546133811237,0.004399803864879944
637,11,2,9,0,0,0,11,2,9,0.01466992665036674,0.01861702127659574,-0.003947094626229001,0.01466992665036674,0.01861702127659574,-0.003947094626229001,0.15016685205784205,12.889399155736903,0.004949002754612536
638,9,1,8,1,0,1,8,1,7,0.014660965180207689,0.018749999999999996,-0.004089034819792307,0.014660965180207689,0.018749999999999996,-0.004089034819792307,0.15016685205784205,12.893204161216199,0.005495591907743124
639,10,2,8,0,0,0,10,2,8,0.014643075045759601,0.018726591760299623,-0.0040835167145400215,0.014643075045759601,0.018726591760299623,-0.0040835167145400215,0.15016685205784205,12.897933910626003,0.006035611363114737
640,10,1,9,0,0,0,10,1,9,0.014634146341463407,0.018700327255726974,-0.004066180914263567,0.014634146341463407,0.018700327255726974,-0.004066180914263567,0.15016685205784205,12.903550295660226,0.006567644733784077
641,13,2,11,0,0,0,13,2,11,0.014616321559074292,0.018668326073428748,-0.004052004514354456,0.014616321559074292,0.018668326073428748,-0.004052004514354456,0.15016685205784205,12.910072783482585,0.0070966166011927154
642,11,1,10,0,0,0,11,1,10,0.014607425441265968,0.01863932898415657,-0.0040319035428906,0.014607425441265968,0.01863932898415657,-0.0040319035428906,0.15016685205784205,12.917504050983815,0.007620572909618395
643,12,2,10,0,0,0,12,2,10,0.014589665653495433,0.018610421836228287,-0.0040207561827328535,0.014589665653495433,0.018610421836228287,-0.0040207561827328535,0.15016685205784205,12.92580358672676,0.008135119336140183
644,14,2,12,1,0,1,13,2,11,0.014571948998178498,0.01873065015479876,-0.004158701156620261,0.014571948998178498,0.01873065015479876,-0.004158701156620261,0.15016685205784205,12.934996860203746,0.008645972953371706
645,13,1,12,1,0,1,12,1,11,0.014563106796116497,0.018850432632880096,-0.004287325836763599,0.014563106796116497,0.018850432632880096,-0.004287325836763599,0.15016685205784205,12.945053353335162,0.009147565990589185
646,11,3,8,0,0,0,11,3,8,0.014536644457904292,0.01882716049382716,-0.0042905160359228665,0.014536644457904292,0.01882716049382716,-0.0042905160359228665,0.15016685205784205,12.955925441198255,0.009637933980686238
647,7,3,4,0,0,0,7,3,4,0.014510278113663837,0.01881554595928439,-0.004305267845620554,0.014510278113663837,0.01881554595928439,-0.004305267845620554,0.15016685205784205,12.967613089056593,0.010121108299564668
648,15,2,13,0,0,0,15,2,13,0.014492753623188397,0.018777897491149758,-0.004285143867961361,0.014492753623188397,0.018777897491149758,-0.004285143867961361,0.15016685205784205,12.980101018293158,0.01059531106212411
649,10,0,10,1,0,1,9,0,9,0.014492753623188397,0.018902720147533424,-0.004409966524345027,0.014492753623188397,0.018902720147533424,-0.004409966524345027,0.15016685205784205,12.9933839947364,0.011061112023851752
650,11,1,10,0,0,0,11,1,10,0.014484007242003613,0.01887371489949363,-0.004389707657490015,0.014484007242003613,0.01887371489949363,-0.004389707657490015,0.15016685205784205,13.007424608015599,0.01151517924455513
651,9,1,8,0,0,0,9,1,8,0.014475271411338954,0.018850574712643675,-0.004375303301304721,0.014475271411338954,0.018850574712643675,-0.004375303301304721,0.15016685205784205,13.02221309709766,0.01195972617136051
652,15,3,12,0,0,0,15,3,12,0.01444912703190848,0.018815970628728772,-0.0043668435968202916,0.01444912703190848,0.018815970628728772,-0.0043668435968202916,0.15016685205784205,13.037738422482452,0.012394296816853648
653,20,2,18,0,0,0,20,2,18,0.014431749849669264,0.018764302059496564,-0.0043325522098272996,0.014431749849669264,0.018764302059496564,-0.0043325522098272996,0.15016685205784205,13.053992972515292,0.01281887899335674
654,15,5,10,0,0,0,15,5,10,0.014388489208633086,0.018735719725818733,-0.004347230517185647,0.014388489208633086,0.018735719725818733,-0.004347230517185647,0.15016685205784205,13.070959072541399,0.013232219904912615
655,5,0,5,0,0,0,5,0,5,0.014388489208633086,0.01872146118721461,-0.0043329719785815245,0.014388489208633086,0.01872146118721461,-0.0043329719785815245,0.15016685205784205,13.08860190937603,0.013632419822015
656,12,2,10,1,1,0,11,1,10,0.014970059880239512,0.01869300911854103,-0.003722949238301519,0.014970059880239512,0.01869300911854103,-0.003722949238301519,0.15016685205784205,13.106877251076183,0.014018301970155508
657,5,1,4,0,0,0,5,1,4,0.014961101137043678,0.018681652490886998,-0.00372055135384332,0.014961101137043678,0.018681652490886998,-0.00372055135384332,0.15016685205784205,13.125760424254521,0.014391381450897503
658,8,1,7,0,0,0,8,1,7,0.014952153110047838,0.018661811561219842,-0.0037096584511720036,0.014952153110047838,0.018661811561219842,-0.0037096584511720036,0.15016685205784205,13.145254133127912,0.014753907749196339
659,15,2,13,2,1,1,13,1,12,0.015531660692951007,0.01877649909145972,-0.0032448383985087138,0.015531660692951007,0.01877649909145972,-0.0032448383985087138,0.15016685205784205,13.165342601037013,0.01510389520970493
660,16,2,14,0,0,0,16,2,14,0.015513126491646769,0.01873677848292535,-0.0032236519912785828,0.015513126491646769,0.01873677848292535,-0.0032236519912785828,0.15016685205784205,13.186012667045798,0.015441320705248233
661,11,1,10,0,0,0,11,1,10,0.01550387596899224,0.018708509354254676,-0.0032046333852624367,0.01550387596899224,0.018708509354254676,-0.0032046333852624367,0.15016685205784205,13.20721687656319,0.015762753927751783
662,12,2,10,0,0,0,12,2,10,0.015485407980941028,0.01868032539921663,-0.003194917418275602,0.015485407980941028,0.01868032539921663,-0.003194917418275602,0.15016685205784205,13.2289279740608,0.016069819065431406
663,19,4,15,0,0,0,19,4,15,0.015448603683897793,0.018638208327070492,-0.0031896046431726995,0.015448603683897793,0.018638208327070492,-0.0031896046431726995,0.15016685205784205,13.251141127327095,0.016364357872541396
664,15,4,11,0,0,0,15,4,11,0.015411973918197977,0.018607442977190875,-0.0031954690589928985,0.015411973918197977,0.018607442977190875,-0.0031954690589928985,0.15016685205784205,13.27380642442465,0.016641973751032952
665,9,2,7,0,0,0,9,2,7,0.015393724097098866,0.01858791785339529,-0.0031941937562964245,0.015393724097098866,0.01858791785339529,-0.0031941937562964245,0.15016685205784205,13.296921837130053,0.016906886833144133
666,10,2,8,0,0,0,10,2,8,0.015375517445298631,0.01856565354094924,-0.0031901360956506104,0.015375517445298631,0.01856565354094924,-0.0031901360956506104,0.15016685205784205,13.32044037424233,0.017154733833558377
667,12,1,11,0,0,0,12,1,11,0.015366430260047272,0.018535127055306425,-0.0031686967952591523,0.015366430260047272,0.018535127055306425,-0.0031686967952591523,0.15016685205784205,13.344341949460594,0.01738781527988899
668,16,1,15,0,0,0,16,1,15,0.015357353809805071,0.01849366144668158,-0.0031363076368765078,0.015357353809805071,0.01849366144668158,-0.0031363076368765078,0.15016685205784205,13.368623543830088,0.017607533691785523
669,12,2,10,0,0,0,12,2,10,0.015339233038348074,0.018466120625465373,-0.0031268875871172993,0.015339233038348074,0.018466120625465373,-0.0031268875871172993,0.15016685205784205,13.393238260561644,0.017809661097009207
670,16,5,11,0,0,0,16,5,11,0.015294117647058816,0.01843592030924769,-0.0031418026621888757,0.015294117647058816,0.01843592030924769,-0.0031418026621888757,0.15016685205784205,13.418150838445849,0.017995119561657363
671,9,1,8,0,0,0,9,1,8,0.015285126396237499,0.01841401841401841,-0.0031288920177809116,0.015285126396237499,0.01841401841401841,-0.0031288920177809116,0.15016685205784205,13.443330820654129,0.018164211248682446
672,19,3,16,0,0,0,19,3,16,0.015258215962441306,0.018370370370370367,-0.003112154407929061,0.015258215962441306,0.018370370370370367,-0.003112154407929061,0.15016685205784205,13.46875238491666,0.01831723502271938
673,19,7,12,0,0,0,19,7,12,0.015195791934541196,0.01833776989056492,-0.0031419779560237244,0.015195791934541196,0.01833776989056492,-0.0031419779560237244,0.15016685205784205,13.494424795294414,0.018457321890973596
674,12,4,8,0,0,0,12,4,8,0.015160349854227397,0.01831610044313146,-0.0031557505889040632,0.015160349854227397,0.01831610044313146,-0.0031557505889040632,0.15016685205784205,13.520294999418093,0.018578598135198493
675,15,2,13,0,0,0,15,2,13,0.015142690739662193,0.018280996609169983,-0.0031383058695077896,0.015142690739662193,0.018280996609169983,-0.0031383058695077896,0.15016685205784205,13.546301621482863,0.01868019902153608
676,16,3,13,0,0,0,16,3,13,0.015116279069767435,0.01824602707474985,-0.0031297480049824154,0.015116279069767435,0.01824602707474985,-0.0031297480049824154,0.15016685205784205,13.572465397131886,0.018769645631579093
677,13,2,11,0,0,0,13,2,11,0.015098722415795579,0.01821654179521081,-0.003117819379415231,0.015098722415795579,0.01821654179521081,-0.003117819379415231,0.15016685205784205,13.598727080395138,0.018839466903152444
678,7,2,5,0,0,0,7,2,5,0.015081206496519714,0.018203170874926598,-0.0031219643784068836,0.015081206496519714,0.018203170874926598,-0.0031219643784068836,0.15016685205784205,13.625034546910285,0.018890265915506212
679,19,3,16,0,0,0,19,3,16,0.015055008685581926,0.018160515524311655,-0.003105506838729729,0.015055008685581926,0.018160515524311655,-0.003105506838729729,0.15016685205784205,13.651373424959704,0.01892549506418427
680,7,0,7,1,0,1,6,0,6,0.015055008685581926,0.018288222384784197,-0.003233213699202271,0.015055008685581926,0.018288222384784197,-0.003233213699202271,0.15016685205784205,13.677748420254302,0.018946892122034986
681,13,4,9,0,0,0,13,4,9,0.015020219526285376,0.018264172998246637,-0.003243953471961261,0.015020219526285376,0.018264172998246637,-0.003243953471961261,0.15016685205784205,13.704097485927244,0.018948261363686974
682,13,6,7,0,0,0,13,6,7,0.01496833621185952,0.01824551160414538,-0.0032771753922858585,0.01496833621185952,0.01824551160414538,-0.0032771753922858585,0.15016685205784205,13.730405357101777,0.018933929288360126
683,12,0,12,0,0,0,12,0,12,0.01496833621185952,0.018213609208800812,-0.003245272996941292,0.01496833621185952,0.018213609208800812,-0.003245272996941292,0.15016685205784205,13.756640854038464,0.018902432154028665
684,9,1,8,0,0,0,9,1,8,0.014959723820483306,0.018192402852568765,-0.0032326790320854597,0.014959723820483306,0.018192402852568765,-0.0032326790320854597,0.15016685205784205,13.782793490556886,0.018855707998105327
685,12,3,9,0,0,0,12,3,9,0.014933946008041347,0.01816860465116279,-0.003234658643121441,0.014933946008041347,0.01816860465116279,-0.003234658643121441,0.15016685205784205,13.808826972451227,0.018791402940270718
686,11,2,9,0,0,0,11,2,9,0.01491681009753298,0.01814486863115111,-0.0032280585336181278,0.01491681009753298,0.01814486863115111,-0.0032280585336181278,0.15016685205784205,13.834687234838464,0.018707918898178872
687,8,1,7,1,0,1,7,1,6,0.014908256880733937,0.018271461716937352,-0.0033632048362034154,0.014908256880733937,0.018271461716937352,-0.0033632048362034154,0.15016685205784205,13.860349881288288,0.018608062228554254
688,16,1,15,0,0,0,16,1,15,0.014899713467048702,0.018231804369845173,-0.0033320909027964706,0.014899713467048702,0.018231804369845173,-0.0033320909027964706,0.15016685205784205,13.885800997107536,0.018492876808083064
689,16,4,12,0,0,0,16,4,12,0.014865637507146933,0.018200202224469157,-0.003334564717322224,0.014865637507146933,0.018200202224469157,-0.003334564717322224,0.15016685205784205,13.911005372195758,0.018360477297665132
690,7,1,6,0,0,0,7,1,6,0.01485714285714285,0.01818444219945158,-0.003327299342308729,0.01485714285714285,0.01818444219945158,-0.003327299342308729,0.15016685205784205,13.935960411596366,0.018213981638751583
691,15,4,11,0,0,0,15,4,11,0.01482326111744583,0.018155619596541786,-0.003332358479095956,0.01482326111744583,0.018155619596541786,-0.003332358479095956,0.15016685205784205,13.960610672015662,0.01804860845655139
692,11,4,7,0,0,0,11,4,7,0.01478953356086461,0.01813732546422916,-0.003347791903364551,0.01478953356086461,0.01813732546422916,-0.003347791903364551,0.15016685205784205,13.98494292553092,0.017868388482965056
693,14,2,12,0,0,0,14,2,12,0.014772727272727266,0.018106049719787323,-0.003333322447060057,0.014772727272727266,0.018106049719787323,-0.003333322447060057,0.15016685205784205,14.008924253603762,0.01767163461467572
694,7,1,6,0,0,0,7,1,6,0.014764338444065864,0.018090452261306532,-0.003326113817240668,0.014764338444065864,0.018090452261306532,-0.003326113817240668,0.15016685205784205,14.032551022018348,0.0174612056763985
695,18,3,15,0,0,0,18,3,15,0.014739229024943304,0.018051575931232088,-0.0033123469062887843,0.014739229024943304,0.018051575931232088,-0.0033123469062887843,0.15016685205784205,14.055765240215846,0.01723222933172742
696,15,3,12,0,0,0,15,3,12,0.014714204867006218,0.018020594965675055,-0.0033063900986688363,0.014714204867006218,0.018020594965675055,-0.0033063900986688363,0.15016685205784205,14.078563432882726,0.016989923274834992
697,9,0,9,0,0,0,9,0,9,0.014714204867006218,0.017997428938723036,-0.0032832240717168178,0.014714204867006218,0.017997428938723036,-0.0032832240717168178,0.15016685205784205,14.100905767327657,0.016731105281046505
698,10,3,7,0,0,0,10,3,7,0.014689265536723155,0.01797945205479452,-0.003290186518071364,0.014689265536723155,0.01797945205479452,-0.003290186518071364,0.15016685205784205,14.122760463906413,0.016456715042006284
699,14,2,12,0,0,0,14,2,12,0.014672686230248299,0.017948717948717947,-0.003276031718469649,0.014672686230248299,0.017948717948717947,-0.003276031718469649,0.15016685205784205,14.14411280690268,0.016168538309874303
700,11,2,9,0,0,0,11,2,9,0.014656144306651627,0.017925736235595388,-0.003269591928943761,0.014656144306651627,0.017925736235595388,-0.003269591928943761,0.15016685205784205,14.164920836487573,0.01586427019084349
701,16,2,14,2,0,2,14,2,12,0.014639639639639632,0.018174073548203887,-0.003534433908564255,0.014639639639639632,0.018174073548203887,-0.003534433908564255,0.15016685205784205,14.185159448300789,0.015545698788200724
702,16,6,10,0,0,0,16,6,10,0.01459034792368125,0.018148305685523888,-0.003557957761842638,0.01459034792368125,0.018148305685523888,-0.003557957761842638,0.15016685205784205,14.204835497580845,0.015216022273592431
703,9,1,8,0,0,0,9,1,8,0.014582164890633756,0.018127743945616767,-0.0035455790549830113,0.014582164890633756,0.018127743945616767,-0.0035455790549830113,0.15016685205784205,14.223898621738412,0.01487019367049618
704,15,6,9,0,0,0,15,6,9,0.014533258803800998,0.018104667609618104,-0.0035714088058171056,0.014533258803800998,0.018104667609618104,-0.0035714088058171056,0.15016685205784205,14.242326419856958,0.01451106065999841
705,10,2,8,1,0,1,9,2,7,0.01451702959240647,0.0182254874258265,-0.003708457833420031,0.01451702959240647,0.0182254874258265,-0.003708457833420031,0.15016685205784205,14.260105369453157,0.01413971533200983
706,10,3,7,1,1,0,9,2,7,0.01505016722408026,0.01820748059280169,-0.003157313368721432,0.01505016722408026,0.01820748059280169,-0.003157313368721432,0.15016685205784205,14.277232489464122,0.013757414004778971
707,9,1,8,0,0,0,9,1,8,0.015041782729805006,0.018186944875229098,-0.003145162145424091,0.015041782729805006,0.018186944875229098,-0.003145162145424091,0.15016685205784205,14.293651285129858,0.013359492039404532
708,11,3,8,0,0,0,11,3,8,0.015016685205784197,0.01816645542881284,-0.003149770223028644,0.015016685205784197,0.01816645542881284,-0.003149770223028644,0.15016685205784205,14.309361275820708,0.012951433107824185
709,12,4,8,0,0,0,12,4,8,0.01498335183129855,0.018146012097341395,-0.003162660266042845,0.01498335183129855,0.018146012097341395,-0.003162660266042845,0.15016685205784205,14.324360176849993,0.012533378992377376
710,12,2,10,0,0,0,12,2,10,0.014966740576496667,0.018120522545301304,-0.003153781968804637,0.014966740576496667,0.018120522545301304,-0.003153781968804637,0.15016685205784205,14.338619961217805,0.012103263661763765
711,16,10,6,0,0,0,16,10,6,0.014884233737596465,0.018105263157894735,-0.0032210294202982704,0.014884233737596465,0.018105263157894735,-0.0032210294202982704,0.15016685205784205,14.352116283959063,0.01166175285882353
712,10,4,6,0,0,0,10,4,6,0.014851485148514844,0.01809002944888515,-0.0032385443003703045,0.014851485148514844,0.01809002944888515,-0.0032385443003703045,0.15016685205784205,14.364845911064247,0.011211134481588137
713,3,0,3,0,0,0,3,0,3,0.014851485148514844,0.01808242220353238,-0.0032309370550175354,0.014851485148514844,0.01808242220353238,-0.0032309370550175354,0.15016685205784205,14.37677089834754,0.010748536677038192
714,13,0,13,1,0,1,12,0,12,0.014851485148514844,0.018189450118931017,-0.0033379649704161733,0.014851485148514844,0.018189450118931017,-0.0033379649704161733,0.15016685205784205,14.387872188322536,0.01027605624583364
715,15,4,11,0,0,0,15,4,11,0.014818880351262342,0.018161497625034925,-0.0033426172737725836,0.014818880351262342,0.018161497625034925,-0.0033426172737725836,0.15016685205784205,14.398149757917198,0.00979581181249848
716,9,2,7,0,0,0,9,2,7,0.01480263157894736,0.01814375436147941,-0.0033411227825320498,0.01480263157894736,0.01814375436147941,-0.0033411227825320498,0.15016685205784205,14.407599932638508,0.00930782929330547
717,15,3,12,0,0,0,15,3,12,0.014778325123152702,0.01811341786261669,-0.003335092739463988,0.014778325123152702,0.01811341786261669,-0.003335092739463988,0.15016685205784205,14.416198881721892,0.008810612831826171
718,9,1,8,1,0,1,8,1,7,0.01477024070021881,0.01823242867084203,-0.003462187970623219,0.01477024070021881,0.01823242867084203,-0.003462187970623219,0.15016685205784205,14.42391046190026,0.008303398203088003
719,14,1,13,0,0,0,14,1,13,0.014762165117550567,0.018199499861072516,-0.003437334743521949,0.014762165117550567,0.018199499861072516,-0.003437334743521949,0.15016685205784205,14.430738381536557,0.0077902565748649705
720,18,6,12,0,0,0,18,6,12,0.014713896457765661,0.01816920943134535,-0.0034553129735796894,0.014713896457765661,0.01816920943134535,-0.0034553129735796894,0.15016685205784205,14.43670791663632,0.007273573604049595
721,11,1,10,0,0,0,11,1,10,0.01470588235294117,0.018144044321329638,-0.0034381619683884687,0.01470588235294117,0.018144044321329638,-0.0034381619683884687,0.15016685205784205,14.441783048824412,0.00674806879280296
722,11,2,9,0,0,0,11,2,9,0.014689880304678991,0.01812145524968875,-0.0034315749450097594,0.014689880304678991,0.01812145524968875,-0.0034315749450097594,0.15016685205784205,14.445930233658077,0.006214368181007009
723,13,3,10,0,0,0,13,3,10,0.014665942422596407,0.018096422157756593,-0.0034304797351601864,0.014665942422596407,0.018096422157756593,-0.0034304797351601864,0.15016685205784205,14.449206700245611,0.005681278356936629
724,9,2,7,0,0,0,9,2,7,0.014650027129679862,0.018078940104885453,-0.003428912975205591,0.014650027129679862,0.018078940104885453,-0.003428912975205591,0.15016685205784205,14.45153817692794,0.005137033336342697
725,10,2,8,0,0,0,10,2,8,0.014634146341463407,0.01805900192996967,-0.003424855588506262,0.014634146341463407,0.01805900192996967,-0.003424855588506262,0.15016685205784205,14.45292365056163,0.004588824053654614
726,18,3,15,0,0,0,18,3,15,0.014610389610389603,0.018021736139771632,-0.0034113465293820287,0.014610389610389603,0.018021736139771632,-0.0034113465293820287,0.15016685205784205,14.453388034209675,0.0040394656574501845
727,12,4,8,0,0,0,12,4,8,0.014578833693304528,0.018001923869726533,-0.0034230901764220056,0.014578833693304528,0.018001923869726533,-0.0034230901764220056,0.15016685205784205,14.452911444728889,0.00348522919570221
728,9,3,6,0,0,0,9,3,6,0.01455525606469002,0.017987093230811477,-0.003431837166121457,0.01455525606469002,0.017987093230811477,-0.003431837166121457,0.15016685205784205,14.45147512541385,0.0029266384338937734
729,12,2,10,0,0,0,12,2,10,0.014539579967689816,0.017962429727135607,-0.0034228497594457914,0.014539579967689816,0.017962429727135607,-0.0034228497594457914,0.15016685205784205,14.449086959822202,0.0023665818973214263
730,17,3,14,0,0,0,17,3,14,0.014516129032258058,0.01792801423292733,-0.003411885200669271,0.014516129032258058,0.01792801423292733,-0.003411885200669271,0.15016685205784205,14.445737695267365,0.001803897900348749
731,15,4,11,1,1,0,14,3,11,0.015021459227467804,0.01790106586499043,-0.0028796066375226265,0.015021459227467804,0.01790106586499043,-0.0028796066375226265,0.15016685205784205,14.441416614036969,0.001238876556618298
732,10,3,7,0,0,0,10,3,7,0.01499732190680235,0.017883959044368597,-0.0028866371375662475,0.01499732190680235,0.017883959044368597,-0.0028866371375662475,0.15016685205784205,14.436117195820831,0.0006723333811703484
733,13,2,11,0,0,0,13,2,11,0.014981273408239694,0.017857142857142856,-0.0028758694489031626,0.014981273408239694,0.017857142857142856,-0.0028758694489031626,0.15016685205784205,14.429848903741085,0.00010617616819411184
734,17,5,12,1,0,1,16,5,11,0.014941302027748125,0.017964071856287425,-0.0030227698285392995,0.014941302027748125,0.017964071856287425,-0.0030227698285392995,0.15016685205784205,14.424468964213705,0.0006278889243316036
735,15,3,12,0,0,0,15,3,12,0.014917421417155028,0.01793478260869565,-0.0030173611915406216,0.014917421417155028,0.01793478260869565,-0.0030173611915406216,0.15016685205784205,14.420070813734133,0.0011943518293885955
736,14,2,12,0,0,0,14,2,12,0.01490154337413517,0.01790558871405317,-0.0030040453399180003,0.01490154337413517,0.01790558871405317,-0.0030040453399180003,0.15016685205784205,14.416644265714616,0.0017590766384549847
737,10,2,8,0,0,0,10,2,8,0.014885699096225405,0.017886178861788615,-0.0030004797655632104,0.014885699096225405,0.017886178861788615,-0.0030004797655632104,0.15016685205784205,14.414196790189779,0.002323270315718557
738,12,1,11,0,0,0,12,1,11,0.014877789585547283,0.017859558923014475,-0.0029817693374671918,0.014877789585547283,0.017859558923014475,-0.0029817693374671918,0.15016685205784205,14.412721425367145,0.0028851706309926018
739,10,2,8,0,0,0,10,2,8,0.014861995753715492,0.017840248682254357,-0.0029782529285388645,0.014861995753715492,0.017840248682254357,-0.0029782529285388645,0.15016685205784205,14.412203143271512,0.003443605622023966
740,18,2,16,1,0,1,17,2,15,0.014846235418875921,0.017936614969656102,-0.003090379550780181,0.014846235418875921,0.017936614969656102,-0.003090379550780181,0.15016685205784205,14.412626400475958,0.003998104001706417
741,16,2,14,0,0,0,16,2,14,0.014830508474576265,0.017902813299232736,-0.0030723048246564712,0.014830508474576265,0.017902813299232736,-0.0030723048246564712,0.15016685205784205,14.413969993453932,0.004547720390154069
742,16,4,12,0,0,0,16,4,12,0.014799154334038047,0.01787394167450611,-0.003074787340468064,0.014799154334038047,0.01787394167450611,-0.003074787340468064,0.15016685205784205,14.416266527282204,0.00509701817268669
743,11,3,8,1,0,1,10,3,7,0.014775725593667539,0.017988991810981337,-0.0032132662173137982,0.014775725593667539,0.017988991810981337,-0.0032132662173137982,0.15016685205784205,14.419486805819474,0.005639861654623819
744,10,4,6,0,0,0,10,4,6,0.014744602422327533,0.017974513749161633,-0.0032299113268341,0.014744602422327533,0.017974513749161633,-0.0032299113268341,0.15016685205784205,14.423623109343064,0.006177826587713921
745,15,4,11,1,0,1,14,4,10,0.014713610089332625,0.018081971604607554,-0.003368361515274929,0.014713610089332625,0.018081971604607554,-0.003368361515274929,0.15016685205784205,14.428663776997377,0.0067101400265788605
746,10,1,9,0,0,0,10,1,9,0.01470588235294117,0.01806020066889632,-0.0033543183159551494,0.01470588235294117,0.01806020066889632,-0.0033543183159551494,0.15016685205784205,14.43461699696684,0.007238235789633287
747,15,3,12,0,0,0,15,3,12,0.014682747771368635,0.018031254173901428,-0.003348506402532793,0.014682747771368635,0.018031254173901428,-0.003348506402532793,0.15016685205784205,14.441444776746415,0.007757439265988901
748,8,2,6,0,0,0,8,2,6,0.014667365112624405,0.018016815694648337,-0.003349450582023933,0.014667365112624405,0.018016815694648337,-0.003349450582023933,0.15016685205784205,14.449160688904188,0.008272129115007415
749,10,2,8,0,0,0,10,2,8,0.014652014652014645,0.017997600319957337,-0.0033455856679426924,0.014652014652014645,0.017997600319957337,-0.0033455856679426924,0.15016685205784205,14.457738188218787,0.008778202458741079
750,16,5,11,0,0,0,16,5,11,0.014613778705636736,0.017971246006389774,-0.003357467300753038,0.014613778705636736,0.017971246006389774,-0.003357467300753038,0.15016685205784205,14.467148982696017,0.009275113013186388
