t,mean_deg,locked_frac,S95,peaks,L_flow,P_press,g_flow,top10_flow,g_mem,top10_mem,dim_est
582,5.09375,0.0,364,0,0.008209963381487637,2.2554844454636366e-05,0.5738810901960816,0.17615432982407228,0.1248771445629463,0.03240774216866562,2.05158363530993
583,5.09375,0.0,364,0,0.007505267500317504,2.061886675911402e-05,0.5819414450833322,0.1832681999932225,0.12490323354968998,0.03242207347282984,2.05158363530993
584,5.09375,0.0,364,0,0.006887019647608453,1.892038364727597e-05,0.5901193731782737,0.1909440349769675,0.12492867303409189,0.0324360175202233,2.05158363530993
585,5.09375,0.0,364,0,0.0063428700713515545,1.7425467228987786e-05,0.5983051257524088,0.1990163774496037,0.12495345310688223,0.03244956528428457,2.05158363530993
586,5.09375,0.0,364,0,0.005862231727844061,1.6105032219351816e-05,0.6064251714992551,0.20675276946667126,0.1249775804377345,0.03246271170266174,2.05158363530993
587,5.09375,0.0,364,0,0.005436783951483242,1.4936219646931982e-05,0.6142524174964885,0.21409491931309996,0.12500107178596873,0.03247545454488763,2.05158363530993
588,5.09375,0.0,364,0,0.005058756068448402,1.3897681506726379e-05,0.6217886791647687,0.2210170375491609,0.12502393575064608,0.03248779437370541,2.05158363530993
589,5.09375,0.0,364,0,0.004721867110671596,1.2972162391954935e-05,0.6288944929547305,0.2274870788179945,0.12504615787155163,0.032499733812435254,2.05158363530993
590,5.09375,0.0,364,0,0.004420546860883676,1.2144359507922187e-05,0.6354914139005935,0.23349034754542386,0.12506774465288467,0.03251127729757187,2.250747290839727
591,5.09375,0.0,364,0,0.0041497378178209435,1.1400378620387207e-05,0.6416487678477405,0.23903751812912358,0.12508871153777837,0.03252243093155676,2.250747290839727
592,5.09375,0.0,364,0,0.003905224232767458,1.0728638002108402e-05,0.6474145378289812,0.24414298944231516,0.12510906441564643,0.03253320208200432,2.250747290839727
593,5.09375,0.0,364,0,0.0036831921253112233,1.0118659684920943e-05,0.6529636983802393,0.2488634530847979,0.1251288169206512,0.03254359925743613,2.250747290839727
594,5.09375,0.0,364,0,0.0034805998796037223,9.562087581328907e-06,0.658350758125461,0.2532440014998383,0.12514797698093663,0.03255363170926036,2.250747290839727
595,5.09375,0.0,364,0,0.003295305924689631,9.053038254641843e-06,0.6634395938994289,0.25724457985321963,0.12516655275764024,0.032563308927897876,2.250747290839727
596,5.09375,0.0,364,0,0.003125489007934758,8.586508263557027e-06,0.6680485628941358,0.2608612556044461,0.12518454913747704,0.03257264052144597,2.250747290839727
597,5.09375,0.0,364,0,0.0029690564844179297,8.156748583565742e-06,0.6723139832912234,0.2641361237876679,0.1252019767438838,0.03258163649008331,2.250747290839727
598,5.09375,0.0,364,0,0.002824367433893813,7.75925119201597e-06,0.6762934815774515,0.26709969548726886,0.12521884849859372,0.03259030699407652,2.250747290839727
599,5.09375,0.0,364,0,0.0026901166642510138,7.390430396293994e-06,0.6799780582702507,0.26977280627795636,0.12523517224403996,0.03259866219230566,2.250747290839727
600,5.09375,0.0,364,0,0.1225589311876191,0.000336700360405547,0.9871803610759421,0.9832080322067551,0.12637363380057268,0.03252397357344604,2.0801189984799273
601,5.09375,0.0,364,0,0.13549153122704205,0.00037222948139297265,0.9636779456292824,0.5063388142537097,0.1271697509416727,0.03244261750412647,2.0801189984799273
602,5.09375,0.0,364,0,0.11674028520759817,0.00032071506925164333,0.886371109153915,0.32501383885007923,0.1275220512063761,0.03239456927491498,2.0801189984799273
603,5.09375,0.0,364,0,0.09705965366796337,0.00026664740018671255,0.7802695955922644,0.24311843396946603,0.12768421089550636,0.03235255890622783,2.0801189984799273
604,5.09375,0.0,364,0,0.07895719294577176,0.00021691536523563672,0.7082729513900181,0.20358750220465055,0.12774334757459513,0.03231825803459638,2.0801189984799273
605,5.09375,0.0,364,0,0.06462901728922169,0.00017755224530005957,0.6565740996851257,0.18183763278002926,0.12775531379029448,0.032296568165168384,2.0801189984799273
606,5.09375,0.0,364,0,0.05383041873174763,0.00014788576574655942,0.6245292372423358,0.16577696927800847,0.12775409137529548,0.03229121518730546,2.0801189984799273
607,5.09375,0.0,364,0,0.04522802304905468,0.00012425281057432605,0.6035053056391476,0.16018453555801504,0.1277493095456932,0.03228628765722773,2.0801189984799273
608,5.09375,0.0,364,0,0.038375734143065235,0.00010542784105237701,0.5897851207355712,0.156397503874442,0.12774399476362538,0.03228218680595238,2.0801189984799273
609,5.09375,0.0,364,0,0.03292014406903571,9.04399562336146e-05,0.5770048006927851,0.15293804729735994,0.12773904664485786,0.03227895176377065,2.0801189984799273
610,5.09375,0.0,364,0,0.02841862777485386,7.807315322762049e-05,0.5679666854888665,0.15051100613270807,0.12773504163182917,0.03227657847764355,2.6590169122888594
611,5.09375,0.0,364,0,0.02467261739838931,6.778191592964096e-05,0.5609458445236475,0.14922130635654726,0.12773195303336515,0.03227499107894628,2.6590169122888594
612,5.09375,0.0,364,0,0.021523965992577714,5.913177470488383e-05,0.555545466300126,0.1479745491202563,0.12772979474949803,0.03227409313046219,2.6590169122888594
613,5.09375,0.0,364,0,0.018860611630714126,5.18148671173465e-05,0.551019444083796,0.14713157225747606,0.1277286922668693,0.03227378218008314,2.6590169122888594
614,5.09375,0.0,365,0,0.016591071647516123,4.5454990815112663e-05,0.5471787633966976,0.1461678903197511,0.12772842575320142,0.032273963507712056,2.6590169122888594
615,5.09375,0.0,365,0,0.01464294788650342,4.011766544247512e-05,0.5440734439925039,0.14615843375868223,0.12772884573124874,0.03227455430630803,2.6590169122888594
616,5.09375,0.0,365,0,0.012962781579732015,3.551447008145758e-05,0.5414776238813547,0.14625461820579463,0.12772974107122104,0.03227548170420514,2.6590169122888594
617,5.09375,0.0,365,0,0.011508058656640206,3.152892782641152e-05,0.5391576642997432,0.1462554040616645,0.12773104518044545,0.03227668243121448,2.6590169122888594
618,5.09375,0.0,365,0,0.01024281490668242,2.8062506593650465e-05,0.5371729030084995,0.1461719398596636,0.127732674394607,0.03227810313328692,2.6590169122888594
619,5.09375,0.0,365,0,0.009137609455296854,2.503454645286809e-05,0.5356244903082933,0.1460230896043437,0.1277345646026898,0.03227969922168164,2.6590169122888594
620,5.09375,0.0,365,0,0.008168539899982853,2.2379561369816037e-05,0.5345912359983664,0.14582750013590795,0.12773665933834466,0.03228143343429822,1.9897834137687036
621,5.09375,0.0,365,0,0.00731785240295342,2.004891069302307e-05,0.5337615774930098,0.14556627829712182,0.1277388956293157,0.03228327334197485,1.9897834137687036
622,5.09375,0.0,365,0,0.006570260945712512,1.8000714919760308e-05,0.5328535945189612,0.14522315542635353,0.12774121541493316,0.03228519094054453,1.9897834137687036
623,5.09375,0.0,365,0,0.005910623206687719,1.6193488237500602e-05,0.5321428903903886,0.1448317087227312,0.12774359237968697,0.03228716354048355,1.9897834137687036
624,5.09375,0.0,365,0,0.00532724983428071,1.4595205025426602e-05,0.5316328722141556,0.14440218246627007,0.12774602107914418,0.03228917217871206,1.9897834137687036
625,5.09375,0.0,365,0,0.004811381653145553,1.318186754286453e-05,0.5309655191511502,0.1439097066088726,0.12774845281908984,0.0322912002300923,1.9897834137687036
626,5.09375,0.0,365,0,0.0043535999267419745,1.1927671032169793e-05,0.5303654016189516,0.14338469712674995,0.12775086626407367,0.03229323436866249,1.9897834137687036
627,5.09375,0.0,365,0,0.003946150771138298,1.0811371975721364e-05,0.5299955423739888,0.14285157729274697,0.12775326033753923,0.032295263845761576,1.9897834137687036
628,5.09375,0.0,365,0,0.0035830181355187675,9.816488042517172e-06,0.5297901119890941,0.14231225947567214,0.127755635348818,0.03229727964674004,1.9897834137687036
629,5.09375,0.0,365,0,0.003258860323200756,8.928384447125359e-06,0.5297313597141098,0.14177300962364794,0.12775799176603908,0.03229927432372473,1.9897834137687036
630,5.09375,0.0,365,0,0.002968972540767785,8.134171344569274e-06,0.5298462501929048,0.14124301382114707,0.12776032761073805,0.03230124181001782,2.451691637310699
631,5.09375,0.0,364,0,0.0027092912013782977,7.443107696094225e-06,0.5301607966409645,0.14073025155662242,0.127762638893608,0.0323031771950615,2.451691637310699
632,5.09375,0.0,364,0,0.0024763428907497538,6.80313980975207e-06,0.5306594354979226,0.14023877455174397,0.12776492507000994,0.03230507650417566,2.451691637310699
633,5.09375,0.0,364,0,0.002267081446400852,6.228245731870472e-06,0.5313157032823892,0.13977250974632907,0.1277671812572318,0.032306936565481635,2.451691637310699
634,5.09375,0.0,364,0,0.002078773175199831,5.710915316483053e-06,0.532179034164476,0.13970522816674646,0.1277694032146572,0.03230875493506877,2.451691637310699
635,5.09375,0.0,364,0,0.0019090536484541155,5.244652880368449e-06,0.5332565978549647,0.13971934407790207,0.1277715900287252,0.03231052976483895,2.451691637310699
636,5.09375,0.0,364,0,0.0017558831099028435,4.823854697535284e-06,0.5345451679075856,0.1401244939651771,0.12777373989211457,0.03231225968580204,2.451691637310699
637,5.09375,0.0,364,0,0.0016174420892216346,4.4435222231363585e-06,0.5360501798761015,0.14062583582586713,0.12777585252281268,0.032313943750735354,2.451691637310699
638,5.09375,0.0,364,0,0.0014921480831354035,4.099307920701658e-06,0.5377491744849864,0.14172038496568426,0.12777792762275775,0.032315581354114636,2.451691637310699
639,5.09375,0.0,364,0,0.0013786024941333588,3.7873694893773596e-06,0.5396352979324747,0.14391936779061557,0.12777996451236126,0.03231717217935028,2.451691637310699
640,5.09375,0.0,362,0,0.08127320670307295,0.00022451162072672086,0.9886972083840587,0.9862465837858359,0.12891674247735577,0.032262985756348464,2.0034608201844915
641,5.09375,0.0,362,0,0.08998446660624423,0.00024857587460288465,0.9785192990399587,0.6766186884135965,0.12991333562019758,0.032273957905702345,2.0034608201844915
642,5.09375,0.0,362,0,0.0903869900809601,0.0002496878179032047,0.9439814292395466,0.4795901896950995,0.1306347239054827,0.03238077688945817,2.0034608201844915
643,5.09375,0.0,361,0,0.08793963871753002,0.00024360010725077568,0.878909646466348,0.36826037060301137,0.1312007184789358,0.03244217888997008,2.0034608201844915
644,5.09375,0.0,361,0,0.08208549652401734,0.00022738364688093445,0.8202384938181659,0.30451079519282387,0.1316505368409506,0.03247837466323755,2.0034608201844915
645,5.09375,0.0,361,0,0.07474858262940724,0.00020705978567702837,0.7721146604037628,0.263492791045751,0.13200979898472306,0.03249976416866625,2.0034608201844915
646,5.09375,0.0,362,0,0.06695746465634284,0.00018496537197884761,0.733602783620255,0.23538670253969163,0.13229659878635774,0.03251222101858299,2.0034608201844915
647,5.09375,0.0,362,0,0.05940177129680068,0.00016409329087514,0.7025223759568551,0.21461028053258913,0.13252663730464098,0.03252976410683124,2.0034608201844915
648,5.09375,0.0,362,0,0.05241790313834792,0.00014480083739875117,0.6765915866489014,0.19893128285543257,0.132711413448722,0.03256961317654712,2.0034608201844915
649,5.09375,0.0,363,0,0.04609976197746655,0.00012699658946960482,0.654843363671177,0.18637315936181498,0.13286000056156919,0.03260049367654115,2.0034608201844915
650,5.09375,0.0,363,0,0.04046133566112563,0.00011146373460365186,0.6364830438975257,0.17619340050222745,0.13297902272822304,0.032628811752278435,2.5893888951727124
651,5.09375,0.0,363,0,0.03548518226489407,9.775532304378531e-05,0.6205168882468908,0.1675629451954576,0.13307423405514288,0.03266542573739132,2.5893888951727124
652,5.09375,0.0,363,0,0.0311180620377286,8.572468880916969e-05,0.6065434971498459,0.16011106399365044,0.1331504222345134,0.03269510140035854,2.5893888951727124
653,5.09375,0.0,364,0,0.02729094093505742,7.497511245894895e-05,0.5950002037717224,0.1539961821268197,0.13321145606201418,0.03271928093834081,2.5893888951727124
654,5.09375,0.0,364,0,0.023964535925740833,6.583663715862866e-05,0.5846829649607627,0.14831370923298534,0.13325996341565566,0.03273905603670069,2.5893888951727124
655,5.09375,0.0,364,0,0.02106695088385268,5.7876238691902967e-05,0.5763483663118479,0.14300557081047374,0.13329827334346908,0.03275528351751166,2.5893888951727124
656,5.09375,0.0,364,0,0.018553018772340925,5.09698317921454e-05,0.5691082446635723,0.1379231945719346,0.13332867292325684,0.032769017749760265,2.5893888951727124
657,5.09375,0.0,364,0,0.01636623398341322,4.496218127311324e-05,0.5629120005438306,0.13322064576582082,0.1333528237596806,0.032780866710874185,2.5893888951727124
658,5.09375,0.0,364,0,0.01445417798040211,3.970928016593986e-05,0.5581042672411727,0.12870262101416824,0.13337189435424973,0.03279115662637831,2.5893888951727124
659,5.09375,0.0,364,0,0.012781567434329018,3.5114196248156644e-05,0.5543900410412953,0.12433765180705329,0.13338692209588326,0.032800148754418466,2.5893888951727124
660,5.09375,0.0,364,0,0.01132008081178112,3.109912310928879e-05,0.55125038944674,0.12007551478340156,0.1333987168107065,0.03280805227147852,2.020980995285789
661,5.09375,0.0,365,0,0.01004202938199223,2.7512409265732137e-05,0.5485705176657788,0.11590086133205768,0.13340796617011227,0.0328150374163018,2.020980995285789
662,5.09375,0.0,365,0,0.008923030132737417,2.444665789791073e-05,0.5463144634424649,0.11239277356841623,0.13341516857534189,0.03282124380495066,2.020980995285789
663,5.09375,0.0,365,0,0.007942875080788047,2.1761301591200127e-05,0.5442811038713151,0.10914994930291333,0.13342073633098986,0.03282678593214723,2.020980995285789
664,5.09375,0.0,365,0,0.007080510762827003,1.939865962418357e-05,0.5430365255171877,0.10601032909827639,0.13342502374389986,0.0328317605612959,2.020980995285789
665,5.09375,0.0,365,0,0.006322639129618535,1.7322298985256262e-05,0.5421641707625137,0.1029436454829614,0.13342828732928064,0.03283624671484141,2.020980995285789
666,5.09375,0.0,365,0,0.005657197515012983,1.5499171274008172e-05,0.5412117067635179,0.101067883817812,0.13343075485066566,0.032840309271079095,2.020980995285789
667,5.09375,0.0,365,0,0.005070349925527254,1.3891369658978777e-05,0.5406887408421999,0.10079986643405885,0.13343261075267693,0.032844003902336535,2.020980995285789
668,5.09375,0.0,365,0,0.004552002688518455,1.2471240242516315e-05,0.540612355838045,0.10104927605963715,0.13343398050094477,0.03284737744657554,2.020980995285789
669,5.09375,0.0,365,0,0.004093481934232497,1.1215018997897253e-05,0.540943106063486,0.10135136633946382,0.13343498628835462,0.032850469408770816,2.020980995285789
670,5.09375,0.0,365,0,0.0036871948295162426,1.0101903642510254e-05,0.541702866909115,0.10171312268344272,0.13343571626453893,0.03285331328070559,2.4510172853507837
671,5.09375,0.0,365,0,0.003327179419477083,9.115560053361871e-06,0.5426368007232827,0.10230421310662022,0.13343623406569224,0.03285593712120264,2.4510172853507837
672,5.09375,0.0,365,0,0.003007388970619242,8.239421837312992e-06,0.5438646620000659,0.10293390926902682,0.1334365946518449,0.03285836507787255,2.4510172853507837
673,5.09375,0.0,365,0,0.0027230209206434266,7.460331289434045e-06,0.5452943339387845,0.10359004120152056,0.13343684049911944,0.03286061772417176,2.4510172853507837
674,5.09375,0.0,365,0,0.002469920506228085,6.766905496515302e-06,0.5467999852634728,0.10437952864519544,0.13343700645179107,0.03286271262743608,2.4510172853507837
675,5.09375,0.0,365,0,0.0022441616329250676,6.148388035411144e-06,0.5484289339870904,0.10571598583849492,0.13343711836569255,0.03286466505557319,2.4510172853507837
676,5.09375,0.0,365,0,0.0020423514310616165,5.5954833727715524e-06,0.5502485889329198,0.10716045830297591,0.13343719224738637,0.03286648833042279,2.4510172853507837
677,5.09375,0.0,365,0,0.0018615849221963016,5.100232663551511e-06,0.5522823709693756,0.10918364292303585,0.1334372446376403,0.032868194100186654,2.4510172853507837
678,5.09375,0.0,365,0,0.0016998654892722313,4.65716572403351e-06,0.5540809042260872,0.1111760084273564,0.13343728852548128,0.03286979221357507,2.4510172853507837
679,5.09375,0.0,365,0,0.0015546135119291133,4.259215101175653e-06,0.555947683163084,0.11338005188035956,0.13343733102079414,0.032871291587771224,2.4510172853507837
680,5.09375,0.0,363,1,0.001423785124677692,3.9222730707374435e-06,0.5580228719109804,0.11562643268313044,0.13343737952239793,0.03287270020471184,2.298627115202473
681,5.09375,0.0,363,1,0.0012446402152896437,3.4287609236629302e-06,0.5601626200426024,0.11783040264944626,0.13343743597323057,0.0328739629451515,2.298627115202473
682,5.09375,0.0,362,1,0.0011343746427242682,3.1336316097355475e-06,0.5624091876882275,0.11998828830510944,0.13343750392442516,0.03287514267856163,2.298627115202473
683,5.09375,0.0,362,1,0.0010327082667094712,2.852785267153235e-06,0.564917527941386,0.12257953585099483,0.1334375862221717,0.03287624329369471,2.298627115202473
684,5.09375,0.0,361,1,0.0009380226624309455,2.598400726955528e-06,0.5675104455893658,0.12510974782554826,0.133437684788733,0.03287726720466916,2.298627115202473
685,5.09375,0.0,359,1,0.0008482787927141945,2.36289357302004e-06,0.570157229690942,0.12767868244014943,0.13343779831071387,0.032878214993467283,2.298627115202473
686,5.09375,0.0,357,1,0.0007609647272557748,2.1315538578593135e-06,0.572386530754043,0.1301837546548391,0.13343792874655724,0.03287909020328978,2.298627115202473
687,5.09375,0.0,352,1,0.0006717122253416131,1.9082733674477646e-06,0.5745504621310079,0.13258783594906642,0.1334380747889303,0.03287988689640412,2.298627115202473
688,5.09375,0.0,341,1,0.0005737413878341173,1.6825260640296693e-06,0.5768944140888255,0.1349130008379506,0.1334382285344222,0.032880587600836404,2.298627115202473
689,5.09375,0.0,308,1,0.00045740877470027916,1.4850934243515558e-06,0.5793418547764565,0.1371578945258408,0.13343837517255716,0.032881161995760334,2.298627115202473
690,5.09375,0.0,179,1,0.00031769634297646517,1.7748399048964536e-06,0.5815081997136684,0.1392928089510426,0.13343849521180573,0.03288157150921542,2.2142116918594983
691,5.09375,0.0,1,1,0.0001783766963992452,0.0001783766963992452,0.5836212825214147,0.14134123124489342,0.13343857315633606,0.03288180720756529,2.2142116918594983
692,5.09375,0.0,1,1,8.297792669947074e-05,8.297792669947074e-05,0.5857072978121521,0.14330818535885698,0.13343861434219173,0.032881919463603464,2.2142116918594983
693,5.09375,0.0,1,1,3.552864583322255e-05,3.552864583322255e-05,0.587799647270749,0.14519982840840803,0.13343863413823073,0.0328819686196948,2.2142116918594983
694,5.09375,0.0,1,1,1.4887954529074276e-05,1.4887954529074276e-05,0.589914447850134,0.1470213895330543,0.13343864334525124,0.03288198966492957,2.2142116918594983
695,5.09375,0.0,1,1,6.2130972942203145e-06,6.2130972942203145e-06,0.5919863897484228,0.14876958902224746,0.1334386475670782,0.03288199862926907,2.2142116918594983
696,5.09375,0.0,1,1,2.591890916835543e-06,2.591890916835543e-06,0.5941109487269401,0.15045569026500336,0.1334386494882392,0.03288200244303922,2.2142116918594983
697,5.09375,0.0,1,1,1.081718244837018e-06,1.081718244837018e-06,0.5961787446187135,0.15207251236786976,0.13343865035618147,0.032882004064840584,2.2142116918594983
698,5.09375,0.0,1,1,4.5176895592914315e-07,4.5176895592914315e-07,0.5979462662524074,0.15360056184803816,0.13343865074488653,0.03288200475427805,2.2142116918594983
699,5.09375,0.0,1,1,1.887928884326177e-07,1.887928884326177e-07,0.5995512731858263,0.15505502895827555,0.13343865091794277,0.032882005047290795,2.2142116918594983
700,5.09375,0.0,1,1,7.893626635445679e-08,7.893626635445679e-08,0.6011312843324518,0.1564506447889833,0.1334386509946879,0.032882005171799164,2.28898819279537
701,5.09375,0.0,1,1,3.301932256471102e-08,3.301932256471102e-08,0.602715590593638,0.1577932335584461,0.13343865102861704,0.03288200522469745,2.28898819279537
702,5.09375,0.0,1,1,1.3818370097228332e-08,1.3818370097228332e-08,0.6042774443514355,0.15908237355712612,0.13343865104357674,0.03288200524716816,2.28898819279537
703,5.09375,0.0,1,1,5.785613231321912e-09,5.785613231321912e-09,0.605750685213135,0.16031388863482993,0.13343865105015337,0.032882005256711956,2.28898819279537
704,5.09375,0.0,1,1,2.423638071211977e-09,2.423638071211977e-09,0.6070212555465396,0.1614779967928438,0.13343865105303412,0.03288200526076466,2.28898819279537
705,5.09375,0.0,1,1,1.015711273988081e-09,1.015711273988081e-09,0.6082016675534915,0.16263876554732778,0.1334386510542912,0.032882005262485366,2.28898819279537
706,5.09375,0.0,1,1,4.258261429313113e-10,4.258261429313113e-10,0.6093484845574899,0.1638259865344042,0.1334386510548385,0.03288200526321587,2.28898819279537
707,5.09375,0.0,1,1,1.7857957816136897e-10,1.7857957816136897e-10,0.6105109045508528,0.1649742731154777,0.1334386510550777,0.03288200526352595,2.28898819279537
708,5.09375,0.0,1,1,7.491451270412439e-11,7.491451270412439e-11,0.611671515267691,0.16608383234823268,0.13343865105518093,0.03288200526365758,2.28898819279537
709,5.09375,0.0,1,1,3.143638780299468e-11,3.143638780299468e-11,0.6128067282006863,0.16715470497514945,0.13343865105522615,0.03288200526371344,2.28898819279537
710,5.09375,0.0,1,1,1.319523989617657e-11,1.319523989617657e-11,0.6139429216642828,0.1681917557427076,0.13343865105524555,0.03288200526373714,2.809355857344544
711,5.09375,0.0,1,1,5.5400461648773266e-12,5.5400461648773266e-12,0.6150794583473523,0.16920687660499953,0.1334386510552543,0.03288200526374721,2.809355857344544
712,5.09375,0.0,1,1,2.326577818456618e-12,2.326577818456618e-12,0.6162082107249638,0.17028791658758508,0.13343865105525776,0.03288200526375147,2.809355857344544
713,5.09375,0.0,1,1,9.773095112127694e-13,9.773095112127694e-13,0.6172961306148044,0.17133686272917664,0.13343865105525882,0.03288200526375328,2.809355857344544
714,5.09375,0.0,1,1,4.106374222935114e-13,4.106374222935114e-13,0.6183258672012687,0.17235255400227634,0.13343865105526045,0.03288200526375405,2.809355857344544
715,5.09375,0.0,1,1,1.7257959951886442e-13,1.7257959951886442e-13,0.6193101637869295,0.17333734581635526,0.13343865105525973,0.03288200526375437,2.809355857344544
716,5.09375,0.0,1,1,7.254601059591575e-14,7.254601059591575e-14,0.6202803972377422,0.17429529141431344,0.13343865105526032,0.03288200526375451,2.809355857344544
717,5.09375,0.0,1,1,3.050175529109277e-14,3.050175529109277e-14,0.6212413274510543,0.17522834113175076,0.13343865105526045,0.032882005263754566,2.809355857344544
718,5.09375,0.0,1,1,1.2826904882621966e-14,1.2826904882621966e-14,0.6221860173379385,0.17613668820158884,0.1334386510552602,0.0328820052637546,2.809355857344544
719,5.09375,0.0,1,1,5.395120897302136e-15,5.395120897302136e-15,0.6231204561970204,0.17702135265336294,0.133438651055261,0.03288200526375461,2.809355857344544
720,5.09375,0.0,1,1,0.08000000000000225,0.08000000000000225,0.9959100204498871,0.9999999999999759,0.13419071820072398,0.03282199036107477,1.917987530927589
721,5.09375,0.0,1,1,0.04641925969928799,0.04641925969928799,0.9827085932717207,0.6583306069514544,0.13465704095575345,0.032787232878653164,1.917987530927589
722,5.09375,0.0,1,1,0.021058347205836395,0.021058347205836395,0.9440582745090418,0.4706380596818842,0.13478596503704376,0.0327718765492083,1.917987530927589
723,5.09375,0.0,1,1,0.009124122735642214,0.009124122735642214,0.8746153233606195,0.36522755200668855,0.1348220542385701,0.032765248970180995,1.917987530927589
724,5.09375,0.0,1,1,0.003754500944071816,0.003754500944071816,0.8108134520333932,0.30221376668786215,0.13483166017172935,0.032762540488583285,1.917987530927589
725,5.09375,0.0,1,1,0.0014967127635018497,0.0014967127635018497,0.7585735278331075,0.2599241836171547,0.1348340422979494,0.03276147031117331,1.917987530927589
726,5.09375,0.0,1,1,0.0005848827778617671,0.0005848827778617671,0.7159840597510476,0.22924365125191362,0.13483455864827068,0.0327610560667781,1.917987530927589
727,5.09375,0.0,1,1,0.00022594854254823722,0.00022594854254823722,0.6798004379916985,0.20525643971991972,0.13483463309663016,0.03276089752639183,1.917987530927589
728,5.09375,0.0,1,1,8.666697080704795e-05,8.666697080704795e-05,0.6488657427417387,0.18569993788178873,0.134834623249619,0.0327608373113675,1.917987530927589
729,5.09375,0.0,1,1,3.31241539647832e-05,3.31241539647832e-05,0.6216318943387347,0.1691292558001303,0.1348346070295343,0.03276081454513817,1.917987530927589
730,5.09375,0.0,1,1,1.2634577416182154e-05,1.2634577416182154e-05,0.5986245489556147,0.15480724993837847,0.13483459698077585,0.03276080594944656,2.200126195909129
731,5.09375,0.0,1,1,4.815737307682147e-06,4.815737307682147e-06,0.5789615493927702,0.14221164149975435,0.13483459189205965,0.0327608027067265,2.200126195909129
732,5.09375,0.0,1,1,1.8351089584516612e-06,1.8351089584516612e-06,0.562533950726313,0.1310445347697572,0.13483458951100227,0.032760801486006505,2.200126195909129
733,5.09375,0.0,1,1,6.995261917286729e-07,6.995261917286729e-07,0.5491908257731204,0.12105573327137693,0.13483458845095156,0.032760801027108565,2.200126195909129
734,5.09375,0.0,1,1,2.6706898495986164e-07,2.6706898495986164e-07,0.5376688968031671,0.1119687336247863,0.13483458798949158,0.032760800854919704,2.200126195909129
735,5.09375,0.0,1,1,1.0218921102124414e-07,1.0218921102124414e-07,0.5274074835278085,0.10362654695398961,0.1348345877909274,0.032760800790224906,2.200126195909129
736,5.09375,0.0,1,1,3.9185510992538014e-08,3.9185510992538014e-08,0.5187345486530016,0.09597073769293946,0.13483458770683135,0.03276080076588747,2.200126195909129
737,5.09375,0.0,1,1,1.5067134018425026e-08,1.5067134018425026e-08,0.5109124365612976,0.08889256504092204,0.13483458767167236,0.03276080075671435,2.200126195909129
738,5.09375,0.0,1,1,5.807394660097435e-09,5.807394660097435e-09,0.5043718672987212,0.08240403351991121,0.13483458765711973,0.03276080075325157,2.200126195909129
739,5.09375,0.0,1,1,2.2432736557312443e-09,2.2432736557312443e-09,0.49937840811806633,0.07698506030061315,0.1348345876511348,0.032760800751942806,2.200126195909129
740,5.09375,0.0,1,1,8.688765396154275e-10,8.688765396154275e-10,0.49513046846858444,0.07212048207009887,0.1348345876486832,0.03276080075144871,2.9577101939551347
741,5.09375,0.0,1,1,3.3736093599102947e-10,3.3736093599102947e-10,0.4919231019152068,0.06770625252804184,0.13483458764768327,0.032760800751262475,2.9577101939551347
742,5.09375,0.0,1,1,1.3135760923674828e-10,1.3135760923674828e-10,0.48916190743963733,0.06358474925137496,0.13483458764727443,0.03276080075119214,2.9577101939551347
743,5.09375,0.0,1,1,5.1258526371284524e-11,5.1258526371284524e-11,0.48774684093070436,0.060113935971598025,0.13483458764710868,0.03276080075116557,2.9577101939551347
744,5.09375,0.0,1,1,2.0050064947821864e-11,2.0050064947821864e-11,0.48733033287895006,0.057137472119931976,0.1348345876470408,0.032760800751155505,2.9577101939551347
745,5.09375,0.0,1,1,7.86162929561567e-12,7.86162929561567e-12,0.48781733384593134,0.0556381973352154,0.13483458764701406,0.032760800751151675,2.9577101939551347
746,5.09375,0.0,1,1,3.090920040314621e-12,3.090920040314621e-12,0.4886697592325748,0.055499255025333746,0.13483458764700254,0.03276080075115024,2.9577101939551347
747,5.09375,0.0,1,1,1.2186785949267252e-12,1.2186785949267252e-12,0.48965529830769333,0.056724465476074765,0.13483458764699882,0.032760800751149684,2.9577101939551347
748,5.09375,0.0,1,1,4.818505460051612e-13,4.818505460051612e-13,0.49068204968312373,0.05918416028871531,0.13483458764699685,0.03276080075114947,2.9577101939551347
749,5.09375,0.0,1,1,1.909534371773811e-13,1.909534371773811e-13,0.492407529051638,0.06228122988196944,0.1348345876469951,0.03276080075114939,2.9577101939551347
750,5.09375,0.0,1,1,7.58527285563598e-14,7.58527285563598e-14,0.4945509654601987,0.06528917172702417,0.1348345876469959,0.032760800751149365,2.143932073185869
751,5.09375,0.0,1,1,3.020893020012509e-14,3.020893020012509e-14,0.4966487965285687,0.06827358135261619,0.13483458764699488,0.03276080075114935,2.143932073185869
752,5.09375,0.0,1,1,1.2059117000699198e-14,1.2059117000699198e-14,0.4989017254474569,0.07126821274158116,0.13483458764699474,0.032760800751149344,2.143932073185869
753,5.09375,0.0,1,1,4.825446446108402e-15,4.825446446108402e-15,0.5010572731333628,0.07412666744126446,0.1348345876469952,0.032760800751149344,2.143932073185869
754,5.09375,0.0,1,1,1.9351712532566955e-15,1.9351712532566955e-15,0.5032223692835297,0.07684688324697225,0.13483458764699544,0.03276080075114935,2.143932073185869
