t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
12975,23,5,18,2,0,2,0.01859973038922922,0.01750377902981998,0.0010959513594092397,0.017876848377841533,0.01716120460584588,0.0007156437719956533,0.15011037527593818,6.734978319392907,0.0006973140054009875,1.0
12976,21,0,21,1,0,1,0.01859973038922922,0.017506494621809046,0.001093235767420174,0.017892644135188863,0.017215610296152782,0.0006770338390360807,0.15011037527593818,6.733754886491291,0.0006394268577497481,1.0
12977,25,3,22,0,0,0,0.01859877828208716,0.01750484098803385,0.0010939372940533092,0.01790055248618784,0.017207989819067116,0.000692562667120724,0.15011037527593818,6.732462670978186,0.0005863727304857153,1.0
12978,24,4,20,0,0,0,0.01859750895751578,0.017503337955668514,0.0010941710018472668,0.017920353982300883,0.017206085753803595,0.0007142682284972876,0.15011037527593818,6.731089711571363,0.0005318530723587897,1.0
12979,32,6,26,0,0,0,0.018595605295482463,0.01750138439942821,0.0010942208960542515,0.01790846783108556,0.0171937195931004,0.0007147482379851605,0.15011037527593818,6.729646264872771,0.00047796682312479155,1.0
12980,24,8,16,2,0,2,0.01859306768558952,0.017508767260880204,0.0010843004247093162,0.01790846783108556,0.017304290137107475,0.0006041776939780842,0.15011037527593818,6.7281021622152215,0.00042101394043479897,1.0
12981,24,6,18,0,0,0,0.018591164932628346,0.01750741457677896,0.001083750355849386,0.01790846783108556,0.01730524686238735,0.00060322096869821,0.15011037527593818,6.726445343489922,0.00036271255220496096,1.0
12982,20,3,17,0,0,0,0.018590213702181366,0.017506137233695557,0.001084076468485809,0.01790846783108556,0.017300464293610436,0.0006080035374751228,0.15011037527593818,6.724692509895368,0.000305768194785242,1.0
12983,33,7,26,1,0,1,0.01858799454297408,0.017508475303608977,0.0010795192393651017,0.017892644135188863,0.017297596021000276,0.0005950481141885865,0.15011037527593818,6.722850063691511,0.0002492712123682601,1.0
12984,29,7,22,0,0,0,0.018585775913516463,0.017506822511714124,0.0010789534018023385,0.01790055248618784,0.017297596021000276,0.0006029564651875638,0.15011037527593818,6.72091757138717,0.0001926322647203097,1.0
12985,26,4,22,2,0,2,0.018584508363028763,0.017513750997537263,0.0010707573654915002,0.01790846783108556,0.01739754777421849,0.0005109200568670681,0.15011037527593818,6.71888464920667,0.00013497340032114837,1.0
12986,16,5,11,0,0,0,0.018582924168030552,0.01751292446961409,0.0010699996984164621,0.017924319539721175,0.017402353461134744,0.0005219660785864312,0.15011037527593818,6.716884666886316,0.00016210376378626078,1.0
12987,26,4,22,0,0,0,0.01858165700647801,0.017511271647784064,0.0010703853586939462,0.017924319539721175,0.017399469730446312,0.0005248498092748632,0.15011037527593818,6.714971411002622,0.00021828997677225418,1.0
12988,18,2,16,2,1,1,0.018598070301046675,0.017514359372520084,0.0010837109285265906,0.018161683277962345,0.017455670330884385,0.0007060129470779601,0.15011037527593818,6.713176243927346,0.0002773081051087996,1.0
12989,19,3,16,1,0,1,0.01859711923634194,0.01751744667344374,0.0010796725628982005,0.01816570669029685,0.017462422634836428,0.0007032840554604229,0.15011037527593818,6.711486199224874,0.0003350117295078745,1.0
12990,26,2,24,1,0,1,0.018596485247242913,0.017519932407800552,0.0010765528394423608,0.018181818181818177,0.017512844594221314,0.0006689735875968633,0.15011037527593818,6.709909924901186,0.000393358342236688,1.0
12991,27,3,24,0,0,0,0.01859553434463951,0.017518129226757925,0.001077405117881583,0.018181818181818177,0.017505107957369263,0.0006767102244489148,0.15011037527593818,6.708430031878049,0.0004498944042624802,1.0
12992,25,1,24,1,0,1,0.018595217398714867,0.017520614379253122,0.001074603019461745,0.01818585052117986,0.017548700402847527,0.000637150118332333,0.15011037527593818,6.707031466836867,0.0005047924714354255,1.0
12993,17,3,14,1,1,0,0.018611309949892626,0.0175195626540894,0.0010917472958032262,0.01842806394316163,0.017554512834667402,0.0008735511084942277,0.15011037527593818,6.70571316495425,0.0005593043884913886,1.0
12994,20,7,13,0,0,0,0.018609089824645115,0.01751858616520464,0.001090503659440474,0.01820603907637655,0.017557420494699646,0.0006486185816769047,0.15011037527593818,6.704515534089435,0.0006172277421191553,1.0
12995,21,4,17,0,0,0,0.018607821419442786,0.017517309382435533,0.0010905120370072532,0.0179960008886914,0.01756420878210439,0.00043179210658701034,0.15011037527593818,6.703406985557848,0.0006718559295336677,1.0
12996,14,2,12,0,0,0,0.01860718728168078,0.01751640823605568,0.001090779045625101,0.0180080035571365,0.01756711965528671,0.0004408839018497923,0.15011037527593818,6.702374675543163,0.0007248813356373015,1.0
12997,17,2,15,0,0,0,0.018606553187138986,0.017515281933453933,0.0010912712536850534,0.017785682525566913,0.017563238705401524,0.00022244382016538972,0.15011037527593818,6.701428195772064,0.0007783393181629223,1.0
12998,24,4,20,0,0,0,0.01860528512769836,0.017513780421942376,0.001091504705755985,0.0177896375361352,0.017557420494699646,0.00023221704143555275,0.15011037527593818,6.700562983869085,0.000830878756556441,1.0
12999,29,8,21,1,0,1,0.018602749527265292,0.017516490015986423,0.001086259511278869,0.017769880053309636,0.01760388499530931,0.0001659950580003254,0.15011037527593818,6.699787745555521,0.0008836874175067429,1.0
13000,21,5,16,0,0,0,0.018601165127925597,0.017515288914412078,0.0010858762135135189,0.017773828038213726,0.01755838992877257,0.00021543810944115588,0.15011037527593818,6.699095595096902,0.0009352819877042463,1.0
13001,21,7,14,0,0,0,0.018598947422206327,0.017514238085647067,0.0010847093365592593,0.01776593382189651,0.017560329118118063,0.00020560470377844683,0.15011037527593818,6.698473757193437,0.0009850772777808946,1.0
13002,19,3,16,0,0,0,0.01859799713876967,0.01751303729287095,0.0010849598458987225,0.01778172927317181,0.017508008395007178,0.0002737208781646329,0.15011037527593818,6.697942037630793,0.001036050481162866,1.0
13003,22,6,16,0,0,0,0.01859609686318586,0.01751183666473852,0.0010842601984473385,0.01778172927317181,0.017505107957369263,0.0002766213158025485,0.15011037527593818,6.697497467025035,0.0010860553137317461,1.0
13004,20,2,18,0,0,0,0.018595463524283085,0.017510486154848053,0.001084977369435032,0.01780151312861593,0.01750124220173356,0.0003002709268823678,0.15011037527593818,6.697144346968054,0.0011357271152604485,1.0
13005,18,3,15,1,0,1,0.01859451359681237,0.01751364504879658,0.0010808685480157912,0.01780151312861593,0.01756129887342611,0.00024021425518981968,0.15011037527593818,6.696880396112246,0.0011844194539776954,1.0
13006,20,2,18,0,0,0,0.018593880365747755,0.017512294590380232,0.0010815857753675232,0.01758682101513802,0.01755838992877257,2.8431086365448416e-05,0.15011037527593818,6.696685478736407,0.001230442637204526,1.0
13007,28,8,20,0,0,0,0.018591347872720772,0.017510794325269002,0.0010805535474517694,0.01756726706693351,0.017559359469906128,7.907597027380364e-06,0.15011037527593818,6.696595283657027,0.001278928995009444,1.0
13008,31,6,25,0,0,0,0.018589448955620244,0.017508919355322276,0.0010805296002979678,0.017551655187736055,0.01754579563010373,5.859557632326151e-06,0.15011037527593818,6.696590161647981,0.001324721370451309,1.0
13009,32,9,23,2,1,1,0.0186036220043573,0.01751147731944635,0.0010921446849109506,0.01776198934280639,0.01759417572114059,0.00016781362166580147,0.15011037527593818,6.696665050146123,0.0013691353458722842,1.0
13010,30,7,23,2,0,2,0.01860140574209908,0.01751831693979711,0.0010830888023019708,0.017754105636928537,0.01769960299955889,5.4502637369648055e-05,0.15011037527593818,6.696807016679515,0.0014114086888845916,1.0
13011,19,3,16,0,0,0,0.018600456077056602,0.01751711676222366,0.0010833393148329436,0.01775804661487236,0.0177015550898864,5.6491524985959746e-05,0.15011037527593818,6.697019941279059,0.001453065063370307,1.0
13012,22,5,17,1,0,1,0.01859887351745027,0.017520123308785752,0.001078750208664516,0.01775804661487236,0.017750826901874312,7.219712998048772e-06,0.15011037527593818,6.697285837843754,0.0014920484378360373,1.0
13013,17,1,16,1,0,1,0.018598557037843723,0.017523204438812206,0.001075352599031517,0.01776198934280639,0.017802028218694886,-4.0038875888496334e-05,0.15011037527593818,6.6976136832419595,0.0015308238912937872,1.0
13014,18,8,10,0,0,0,0.01859602558867565,0.017522454256676343,0.0010735713319993054,0.017742293191394986,0.017809880899867667,-6.758770847268072e-05,0.15011037527593818,6.697996241069986,0.0015678608882488375,1.0
13015,16,3,13,0,0,0,0.01859507647288998,0.017521479115920873,0.001073597356969106,0.017738359201773832,0.017811845152751738,-7.348595097790567e-05,0.15011037527593818,6.698450215728916,0.0016053470767541543,1.0
13016,26,7,19,0,0,0,0.01859286224611302,0.017520054105419958,0.0010728081406930629,0.01772264067346034,0.017812827441680914,-9.0186768220573e-05,0.15011037527593818,6.698972100886222,0.0016413840977941442,1.0
13017,17,7,10,1,0,1,0.018590648546595683,0.017523584501857654,0.0010670640447380288,0.01770694997786631,0.017821672919885234,-0.0001147229420189258,0.15011037527593818,6.699545045143615,0.0016747093816126388,1.0
13018,28,4,24,3,2,1,0.01862339915301801,0.01752606440347183,0.0010973347495461805,0.018153641797653306,0.017875862068965517,0.0002777797286877895,0.15011037527593818,6.700184973299816,0.0017083312669523953,1.0
13019,21,5,16,0,0,0,0.018621815584503928,0.01752486433743602,0.0010969512470679066,0.017944173681878596,0.01788178155527347,6.239212660512708e-05,0.15011037527593818,6.700885620792312,0.0017401712686044733,1.0
13020,23,3,20,0,0,0,0.018620865572655385,0.017523364485981307,0.0010975010866740784,0.017944173681878596,0.017880794701986755,6.337897989184063e-05,0.15011037527593818,6.701599776048764,0.0017664141391183165,1.0
13021,21,1,20,0,0,0,0.018620548923579228,0.017521864891231795,0.0010986840323474328,0.017948149789497006,0.01787290379523389,7.524599426311437e-05,0.15011037527593818,6.702358408848952,0.0017942742448004995,1.0
13022,25,6,19,0,0,0,0.01861864925525403,0.017520440513932922,0.0010982087413211085,0.017948149789497006,0.0178157749586321,0.00013237483086490573,0.15011037527593818,6.703162219366428,0.0018209289418427994,1.0
13023,21,2,19,0,0,0,0.018618016118611216,0.017519016368194536,0.00109899975041668,0.017944173681878596,0.017818723451205384,0.00012545023067321234,0.15011037527593818,6.704015898303498,0.0018467275647707409,1.0
13024,13,4,9,1,0,1,0.018616749974497603,0.017522619837008833,0.001094130137488769,0.017948149789497006,0.017879807957618232,6.834183187877374e-05,0.15011037527593818,6.70490172957458,0.0018695766000245246,1.0
13025,21,2,19,0,0,0,0.01861611696701802,0.01752119568472114,0.001094921282296879,0.017960088691796005,0.017886717456111294,7.337123568471049e-05,0.15011037527593818,6.705845424764242,0.0018934784601220421,1.0
13026,27,4,23,0,0,0,0.01861485108119135,0.017519472020599065,0.0010953790605922852,0.017976031957390143,0.01782757478750414,0.00014845716988600224,0.15011037527593818,6.706816314845886,0.0019131972569331364,1.0
13027,19,5,14,1,1,0,0.01863026738513318,0.017518422999773322,0.0011118443853598593,0.01819795827785175,0.01783249599734997,0.0003654622805017785,0.15011037527593818,6.70782470428619,0.001932509972366898,1.0
13028,21,5,16,0,0,0,0.018628684094231227,0.017517224272646015,0.0011114598215852117,0.01818585052117986,0.017831511538036877,0.00035433898314298287,0.15011037527593818,6.708862869583168,0.0019497336121479128,1.0
13029,23,4,19,1,0,1,0.018627417655256807,0.01752007731584034,0.001107340339416469,0.01818585052117986,0.01789462056776759,0.00029122995341226976,0.15011037527593818,6.709957391416732,0.001968031154879879,1.0
13030,35,7,28,0,0,0,0.01862520180134251,0.017517979766883022,0.0011072220344594888,0.018189884649511975,0.01788474276882314,0.0003051418806888362,0.15011037527593818,6.711076733524081,0.0019820109054764215,1.0
13031,18,4,14,0,0,0,0.018623935835783107,0.01751693118073608,0.0011070046550470287,0.018189884649511975,0.017886717456111294,0.0003031671934006809,0.15011037527593818,6.7122004882069595,0.0019926913595396147,1.0
13032,16,5,11,0,0,0,0.018622353620824414,0.017516107379680974,0.0011062462411434403,0.018193920568005322,0.01789066813914964,0.0003032524288556805,0.15011037527593818,6.713337604606841,0.0020027806008042896,1.0
13033,28,13,15,1,0,1,0.01861824111981246,0.017519259214925142,0.0010989819048873167,0.018149623727312967,0.017906488338675804,0.0002431353886371626,0.15011037527593818,6.7144795323274025,0.002010650796585126,1.0
13034,30,6,24,1,1,0,0.01863332936999983,0.017517461891612306,0.0011158674783875236,0.018354710305174698,0.017900552486187844,0.0004541578189868542,0.15011037527593818,6.715623106754539,0.00201679360021413,1.0
13035,22,6,16,0,0,0,0.018631430560980995,0.017516263880933858,0.0011151666800471374,0.018346595932802825,0.017905498756562586,0.0004410971762402391,0.15011037527593818,6.716795000882429,0.00202396626337185,1.0
13036,24,7,17,0,0,0,0.018629215772849234,0.01751499117411987,0.0011142245987293652,0.0183303886925795,0.01790450928381963,0.00042587940875987024,0.15011037527593818,6.717962045218621,0.002026625002466312,1.0
13037,22,5,17,0,0,0,0.018627634103683077,0.017513718652238577,0.0011139154514444999,0.018326341355707657,0.017898574743122307,0.00042776661258535006,0.15011037527593818,6.719134447997606,0.002028781990091248,1.0
13038,31,4,27,0,0,0,0.01862636896171152,0.01751169796807897,0.0011146709936325494,0.018322295805739512,0.01788178155527347,0.00044051425046604323,0.15011037527593818,6.720311533999529,0.0020294285255794235,1.0
13039,32,5,27,1,0,1,0.01862478777589134,0.017513950487519334,0.0011108372883720068,0.018310169865431276,0.017941923374185712,0.0003682464912455642,0.15011037527593818,6.721493429868235,0.0020286386815571897,1.0
13040,20,3,17,0,0,0,0.01862383919324992,0.017512678427234158,0.0011111607660157612,0.018314210061782875,0.017938952365181872,0.00037525769660100294,0.15011037527593818,6.7226536622818145,0.002023950664735256,1.0
13041,17,3,14,0,0,0,0.018622890707228466,0.01751163098691434,0.0011112597203141276,0.018314210061782875,0.017942913929222107,0.00037129613256076804,0.15011037527593818,6.723786214363433,0.002017259827769752,1.0
13042,21,4,17,0,0,0,0.018621626209472077,0.01751035926353112,0.0011112669459409572,0.018318252041491942,0.017783177776550505,0.0005350742649414368,0.15011037527593818,6.724922147921361,0.002012002866805358,1.0
13043,26,7,19,2,2,0,0.018653359811259908,0.017508938144197787,0.0011444216670621205,0.018747243052492278,0.017777287031413902,0.0009699560210783761,0.15011037527593818,6.726055519395147,0.002004759856723783,1.0
13044,21,3,18,0,0,0,0.018652410047522064,0.01750759203338359,0.001144818014138474,0.0187389770723104,0.01778121376111326,0.0009577633111971413,0.15011037527593818,6.727190933896026,0.00199651360327577,1.0
13045,18,3,15,0,0,0,0.01865146038049658,0.017506470432472603,0.0011449899480239778,0.018743109151047405,0.01778219571460128,0.000960913436446123,0.15011037527593818,6.728285865672173,0.001982907989390619,1.0
13046,17,4,13,0,0,0,0.018650194308211854,0.017505498494586918,0.001144695813624936,0.01875137877785131,0.017786124613345118,0.0009652541645061921,0.15011037527593818,6.729344356748556,0.0019682617956000396,1.0
13047,23,8,15,1,0,1,0.01864766267922287,0.017508647563735748,0.0011390151154871235,0.018730718378140145,0.01784924845269673,0.0008814699254434157,0.15011037527593818,6.7303822854855815,0.0019536813557274966,1.0
13048,20,2,18,0,0,0,0.01864702987936271,0.01750730182588348,0.001139728053479231,0.0187389770723104,0.017790055248618784,0.0009489218236916168,0.15011037527593818,6.7313881693155935,0.0019366454377292125,1.0
13049,22,3,19,0,0,0,0.01864608076009501,0.01750588154922782,0.0011401992108671898,0.0187389770723104,0.017798905533138024,0.0009400715391723775,0.15011037527593818,6.732332873476734,0.0019155317517906864,1.0
13050,24,3,21,0,0,0,0.018645131737441256,0.01750431203784347,0.0011408196995977872,0.0187389770723104,0.017793004365364424,0.0009459727069459772,0.15011037527593818,6.733257887741508,0.0018968922026948486,1.0
13051,22,8,14,0,0,0,0.018642601482587232,0.017503265853262864,0.0011393356293243687,0.018710103455866163,0.017790055248618784,0.0009200482072473787,0.15011037527593818,6.7341687667619174,0.001877416558286175,1.0
13052,18,3,15,1,1,0,0.018658615191505242,0.017502145079976265,0.0011564701115289767,0.018942731277533036,0.01773186764624648,0.0012108636312865573,0.15011037527593818,6.735038436933585,0.0018541003283307172,1.0
13053,22,4,18,0,0,0,0.01865734929950134,0.01750080034147903,0.001156548958022311,0.018934390136503738,0.01767760468456524,0.0012567854519384969,0.15011037527593818,6.735868294863049,0.0018295959772316173,1.0
13054,22,1,21,0,0,0,0.01865703285333876,0.017499231741045514,0.0011578011122932476,0.018942731277533036,0.01767272325619926,0.0012700080213337746,0.15011037527593818,6.736643470470623,0.00180241616605363,1.0
13055,21,1,20,1,0,1,0.018656716417910446,0.017502005838269687,0.0011547105796407588,0.018951079770824147,0.017725013804527887,0.0012260659662962602,0.15011037527593818,6.737363116832089,0.001773878584740085,1.0
13056,20,3,17,1,0,1,0.018655767176025642,0.01750500356330521,0.0011507636127204325,0.018955256777606344,0.017787107109318898,0.0011681496682874465,0.15011037527593818,6.738057719909992,0.0017469054744037836,1.0
13057,23,3,20,1,0,1,0.018654818030729572,0.01750777672997572,0.0011470413007538503,0.018959435626102288,0.017833480565371023,0.0011259550607312652,0.15011037527593818,6.738698160617849,0.0017160014775888853,1.0
13058,22,5,17,0,0,0,0.018653236336504384,0.017506506805478515,0.0011467295310258682,0.018951079770824147,0.017839390257373248,0.001111689513450899,0.15011037527593818,6.739283717606272,0.001683817993548925,1.0
13059,16,2,14,0,0,0,0.01865260373391213,0.017505461123626186,0.0011471426102859436,0.018963616317530317,0.017842346572391317,0.0011212697451390002,0.15011037527593818,6.739817066849091,0.0016506939721993416,1.0
13060,36,6,30,0,0,0,0.01865070618355686,0.01750322079739265,0.0011474853861642119,0.018955256777606344,0.01783446524211805,0.0011207915354882955,0.15011037527593818,6.740296333024478,0.0016162336046234155,1.0
13061,26,7,19,1,1,0,0.018665446038042925,0.017501802220677123,0.0011636438173658024,0.01917144116350815,0.01783446524211805,0.0013369759213901003,0.15011037527593818,6.7407032505075435,0.0015789457109886234,1.0
13062,20,6,14,0,0,0,0.01866354759967453,0.017500757100751982,0.0011627904989225495,0.019158775600088083,0.017839390257373248,0.001319385342714835,0.15011037527593818,6.741032542025621,0.0015400596188202078,1.0
13063,20,6,14,0,0,0,0.018661649547442285,0.017499712105638037,0.0011619374418042477,0.019154557463672388,0.01784333222848304,0.0013112252351893464,0.15011037527593818,6.741291230449387,0.001500742529427112,1.0
13064,23,5,18,2,1,1,0.018677016422893752,0.01750263349809578,0.0011743829247979724,0.019366197183098587,0.017892644135188866,0.0014735530479097203,0.15011037527593818,6.74150001555756,0.0014622906616138646,1.0
13065,27,3,24,0,0,0,0.018676066840660272,0.01750084220670951,0.0011752246339507624,0.01938753029301608,0.01789363229690175,0.0014938979961143309,0.15011037527593818,6.7416387121459955,0.0014209497837067658,1.0
13066,29,5,24,0,0,0,0.018674484418159325,0.01749905128194195,0.0011754331362173742,0.01916721744877726,0.017885730057963015,0.0012814873908142434,0.15011037527593818,6.741693035268169,0.0013772966537829068,1.0
13067,30,7,23,0,0,0,0.018672269477108677,0.017497335322958857,0.0011749341541498204,0.019158775600088083,0.017823639774859287,0.0013351358252287962,0.15011037527593818,6.7416615261147115,0.0013325504758478447,1.0
13068,26,5,21,0,0,0,0.01867068769801603,0.017495768871684907,0.001174918826331122,0.019146126760563376,0.017822656293108204,0.001323470467455172,0.15011037527593818,6.7415451592102045,0.0012869696097135657,1.0
13069,22,4,18,2,0,2,0.01866942246768428,0.017502951971320055,0.0011664704963642268,0.019154557463672388,0.017926089354660783,0.0012284681090116052,0.15011037527593818,6.741326950216007,0.0012389251902324414,1.0
13070,25,5,20,0,0,0,0.018667841170890365,0.01750145987579334,0.0011663812950970243,0.019162995594713652,0.017920158800176444,0.0012428367945372075,0.15011037527593818,6.741036774803893,0.0011927900666278185,1.0
13071,24,6,18,0,0,0,0.018665943968291607,0.01750011720731203,0.0011658267609795762,0.019162995594713652,0.017924112067063756,0.0012388835276498956,0.15011037527593818,6.740687044052481,0.0011469840427274372,1.0
13072,27,2,25,1,0,1,0.01866531165311653,0.01750251436169306,0.0011627972914234688,0.019179894179894175,0.01798323036187114,0.0011966638180230353,0.15011037527593818,6.740255576442291,0.0010983409224436399,1.0
13073,24,5,19,1,0,1,0.01866373105258701,0.017505358565821937,0.001158372486765074,0.019184123484013226,0.018034414295168763,0.0011497091888444631,0.15011037527593818,6.739739535902065,0.001048687874119569,1.0
13074,21,5,16,0,0,0,0.018662150719729043,0.017504165122056187,0.001157985597672856,0.01916721744877726,0.01804237475171044,0.0011248426970668184,0.15011037527593818,6.739152774815519,0.0009996076129679683,1.0
13075,15,1,14,1,1,0,0.01867876919950551,0.017503120992241192,0.0011756482072643182,0.019417475728155335,0.01804834970747323,0.0013691260206821036,0.15011037527593818,6.738453652415084,0.0009460007800396466,1.0
13076,22,4,18,1,0,1,0.01867750402167471,0.017506039136158554,0.0011714648855161575,0.019417475728155335,0.01799613579906155,0.0014213399290937852,0.15011037527593818,6.737649425697577,0.0008924318736419965,1.0
13077,19,9,10,0,0,0,0.018674657998103753,0.0175052933382752,0.001169364659828552,0.01938753029301608,0.01800508118855628,0.0013824491044597993,0.15011037527593818,6.736730130941565,0.0008373461400334117,1.0
13078,18,2,16,0,0,0,0.01867402566620391,0.017504100193827345,0.0011699254723765637,0.019408910454344945,0.017953817257761573,0.0014550931965833722,0.15011037527593818,6.735721555314658,0.0007840933370862746,1.0
13079,17,2,15,0,0,0,0.018673393377124668,0.017502981768614756,0.0011704116085099123,0.019213780918727913,0.0179035199204288,0.001310260998299114,0.15011037527593818,6.734623077092732,0.0007302698370096003,1.0
13080,21,2,19,1,0,1,0.01867276113086169,0.017505824626563703,0.0011669365042979857,0.019222271321254966,0.017959770114942528,0.0012625012063124386,0.15011037527593818,6.733436947438891,0.0006761825232724982,1.0
13081,22,2,20,0,0,0,0.018672128927410617,0.017504333493754232,0.0011677954336563844,0.019001325673884222,0.017906488338675804,0.0010948373352084179,0.15011037527593818,6.732168613595125,0.0006221687587514959,1.0
13082,18,6,12,0,0,0,0.01867023257388537,0.017503438935995333,0.0011667936378900387,0.01900552486187845,0.017858130148725605,0.0011473947131528453,0.15011037527593818,6.730805779278781,0.0005666275861752473,1.0
13083,21,5,16,0,0,0,0.0186686525734983,0.017502246334535638,0.0011664062389626605,0.01900552486187845,0.01786208040701211,0.0011434444548663394,0.15011037527593818,6.729350346618762,0.0005109151600209548,1.0
13084,23,4,19,0,0,0,0.018667388765718346,0.017500830331366086,0.0011665584343522606,0.019001325673884222,0.017867020688129218,0.0011343049857550046,0.15011037527593818,6.727807453665968,0.00045537355545109,1.0
13085,18,4,14,0,0,0,0.01866612512903826,0.017499787107212807,0.001166338021825454,0.01899293286219081,0.01787295263390881,0.0011199802282820005,0.15011037527593818,6.726176196827911,0.00039948623415819745,1.0
13086,16,2,14,0,0,0,0.018665493374849813,0.01749874400742526,0.0011667493674245542,0.019018133569217156,0.017869986168741355,0.0011481474004758005,0.15011037527593818,6.724456835736836,0.0003434037277334578,1.0
13087,26,5,21,0,0,0,0.018663914176452672,0.017497179590881033,0.001166734585571639,0.01900552486187845,0.01781367559194512,0.001191849269933331,0.15011037527593818,6.7226507122567085,0.0002872693158730792,1.0
13088,26,3,23,0,0,0,0.018662966785671985,0.017495466503205374,0.001167500282466611,0.018796992481203003,0.017800873459008236,0.000996119022194767,0.15011037527593818,6.720756219450546,0.00023085323946618957,1.0
13089,19,3,16,2,0,2,0.018662019491066596,0.017502788017060112,0.0011592314740064835,0.01880530973451327,0.017918371861519743,0.0008869378729935255,0.15011037527593818,6.718772566120929,0.00017427428741145488,1.0
13090,18,8,10,0,0,0,0.018659493842197863,0.017502043040043585,0.0011574508021542779,0.018792836612867563,0.017873941674506115,0.0009188949383614475,0.15011037527593818,6.716717146882715,0.00012221567526854232,1.0
13091,22,4,18,1,0,1,0.01865823127410515,0.017504958248567855,0.0011532730255372943,0.018780380026513475,0.017936226749335694,0.000844153277177781,0.15011037527593818,6.714769911837228,0.00018041399843069238,1.0
13092,29,8,21,1,0,1,0.018655706650429607,0.017507649489537543,0.0011480571608920645,0.01876793994259218,0.017934241115908335,0.0008336988266838437,0.15011037527593818,6.712920941188237,0.00023765405485644202,1.0
13093,15,4,11,0,0,0,0.01865444459477743,0.017506829961616042,0.0011476146331613896,0.01854304635761589,0.017941192757074034,0.0006018536005418552,0.15011037527593818,6.711156992761046,0.00029358435242970906,1.0
13094,26,5,21,1,0,1,0.018652867265317168,0.017509520668893476,0.0011433465964236916,0.01854304635761589,0.01799058953778024,0.0005524568198356505,0.15011037527593818,6.709504811293748,0.00035186344413851985,1.0
13095,21,6,15,0,0,0,0.018650974822029456,0.01750840318257244,0.001142571639457017,0.01852668725187472,0.01799357767689071,0.0005331095749840087,0.15011037527593818,6.707943035069003,0.000407995059209871,1.0
13096,26,8,18,2,1,1,0.018665359189815205,0.017511316837411934,0.0011540423524032707,0.01872246696035242,0.018045945197896485,0.0006765217624559346,0.15011037527593818,6.7064517695528005,0.000462071008687808,1.0
13097,19,9,10,0,0,0,0.01866251944012442,0.017510571858860367,0.0011519475812640512,0.018701870187018698,0.01805694029024039,0.0006449298967783068,0.15011037527593818,6.705070933267138,0.0005195857631345263,1.0
13098,23,6,17,0,0,0,0.018660626753659443,0.017509305540784857,0.0011513212128745863,0.018697756269247686,0.018003545313538667,0.0006942109557090195,0.15011037527593818,6.703779324286808,0.000574839250179686,1.0
13099,25,4,21,0,0,0,0.018659365175945644,0.017507741518358457,0.001151623657587187,0.018705985915492954,0.017951133026760484,0.0007548528887324699,0.15011037527593818,6.70261739701988,0.0006334970611120265,1.0
13100,24,5,19,0,0,0,0.01865778844366328,0.01750632669119367,0.0011514617524696104,0.01848184818481848,0.01794616151545364,0.0005356866693648384,0.15011037527593818,6.701549638240111,0.0006884849927228699,1.0
13101,19,5,14,1,0,1,0.018656211977828848,0.017509537317812775,0.0011466746600160733,0.01848184818481848,0.01794218628862554,0.0005396618961929396,0.15011037527593818,6.700571793453066,0.0007426540408483506,1.0
13102,22,4,18,1,0,1,0.018654950996958432,0.017512449659149384,0.0011425013378090487,0.0184899845916795,0.01794218628862554,0.0005477983030539625,0.15011037527593818,6.699694795859128,0.0007973689758576871,1.0
13103,22,4,18,0,0,0,0.0186536901865369,0.017511109221185126,0.0011425809653517749,0.0184899845916795,0.017936226749335694,0.0005537578423438078,0.15011037527593818,6.698915241446579,0.0008512619070914486,1.0
13104,18,4,14,1,0,1,0.0186524295465297,0.01751431888051229,0.0011381106660174126,0.018498128165602288,0.01799457394385693,0.000503554221745358,0.15011037527593818,6.698234401189368,0.0009047251291173034,1.0
13105,25,4,21,0,0,0,0.018651169076902285,0.017512755102040815,0.0011384139748614706,0.018289995592772144,0.017932255922072173,0.00035773967069997054,0.15011037527593818,6.697642353051264,0.0009566823907372251,1.0
13106,23,6,17,0,0,0,0.0186492786918477,0.017511489390647783,0.0011377893011999159,0.018289995592772144,0.017877898931754028,0.00041209666101811593,0.15011037527593818,6.697121733390674,0.001006404807457752,1.0
13107,19,2,17,1,0,1,0.01864864864864865,0.017514474948349304,0.001134173700299345,0.018306131451257163,0.017930271167681238,0.0003758602835759253,0.15011037527593818,6.696677544700986,0.0010559236942724308,1.0
13108,19,2,17,0,0,0,0.018648018648018648,0.01751320929560342,0.0011348093524152295,0.018322295805739512,0.017935233877663992,0.00038706192807552026,0.15011037527593818,6.696329886659814,0.001106598953629271,1.0
13109,19,2,17,0,0,0,0.01864738868995338,0.01751194382576466,0.00113544486418872,0.018334437817539205,0.017930271167681238,0.000404166649857967,0.15011037527593818,6.696067614753501,0.0011555009561933774,1.0
13110,28,9,19,2,2,0,0.01867833077195886,0.01751052969352323,0.0011678010784356326,0.018759655705142347,0.017875920084121977,0.0008837356210203706,0.15011037527593818,6.695893670266487,0.0012038965185717362,1.0
