t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
4340,20,3,17,0,0,0,0.019727961790052952,0.01840632540945731,0.0013216363805956428,0.01938753029301608,0.017967402792457027,0.0014201275005590527,0.15011037527593818,6.288337245928359,0.001985221151006946,1.0
4341,24,0,24,3,0,3,0.019727961790052952,0.018439152081301646,0.001288809708751306,0.019179894179894175,0.0181252084954965,0.001054685684397677,0.15011037527593818,6.289638705551141,0.0019936278847380146,1.0
4342,24,5,19,0,0,0,0.019722842165360462,0.01843465766956165,0.001288184495798813,0.01917144116350815,0.018117150161164833,0.0010542910023433154,0.15011037527593818,6.2909578045799845,0.002001693604985255,1.0
4343,14,4,10,0,0,0,0.019718748378392402,0.01843229306961173,0.0012864553087806735,0.01917144116350815,0.018128232219318245,0.0010432089441899037,0.15011037527593818,6.2923144639903805,0.0020096723218776175,1.0
4344,25,3,22,0,0,0,0.019715679153263464,0.018427093084390188,0.0012885860688732764,0.019162995594713652,0.018126216291353907,0.0010367793033597451,0.15011037527593818,6.293666879887043,0.002012733939459185,1.0
4345,22,6,16,1,1,0,0.019761410788381742,0.018423313119398967,0.0013380976689827753,0.019357677078750544,0.01807161921708185,0.001286057861668695,0.15011037527593818,6.295031881340538,0.0020159214936935625,1.0
4346,27,3,24,0,0,0,0.019758336358450448,0.018417646078720377,0.001340690279730071,0.019353419837255328,0.018069609696430556,0.0012838101408247718,0.15011037527593818,6.296368470171129,0.002014017652161509,1.0
4347,21,2,19,0,0,0,0.019756287269898885,0.018413162143461212,0.0013431251264376734,0.019357677078750544,0.018064587849480295,0.0012930892292702494,0.15011037527593818,6.297708761562779,0.002013404360112552,1.0
4348,18,1,17,0,0,0,0.019755262884994296,0.018409152051653235,0.0013461108333410604,0.01937899141158335,0.01807262414502586,0.0013063672665574906,0.15011037527593818,6.299051686501194,0.0020112976941790706,1.0
4349,28,5,23,0,0,0,0.01975014255352237,0.018403729412668733,0.0013464131408536355,0.01938325991189427,0.018014010897364617,0.0013692490145296513,0.15011037527593818,6.300389481314711,0.002007508710239026,1.0
4350,24,3,21,0,0,0,0.01974707162848554,0.018398781096756845,0.0013482905317286943,0.01937899141158335,0.018014010897364617,0.0013649805142187318,0.15011037527593818,6.301717173877202,0.002001490582586687,1.0
4351,20,3,17,0,0,0,0.019744001658288855,0.018394777265745007,0.0013492243925438477,0.01938753029301608,0.01801701607073347,0.0013705142222826087,0.15011037527593818,6.303010037047666,0.0019919625901339915,1.0
4352,22,3,19,1,0,1,0.019740932642487045,0.018403102164092196,0.0013378304783948497,0.019184123484013226,0.018075639599555063,0.0011084838844581633,0.15011037527593818,6.304272535371493,0.001981111599891164,1.0
4353,22,4,18,0,0,0,0.019736842105263157,0.018398863825377126,0.001337978279886031,0.019179894179894175,0.01808972503617945,0.001090169143714726,0.15011037527593818,6.305517714203115,0.001970362345043648,1.0
4354,20,5,15,1,0,1,0.019731731317002434,0.018408125671595967,0.0013236056454064664,0.019179894179894175,0.0180917390336228,0.0010881551462713739,0.15011037527593818,6.306739975745942,0.001957328542210471,1.0
4355,19,6,13,0,0,0,0.019725601863836397,0.018405064910149007,0.00132053695368739,0.018951079770824147,0.01809677598975444,0.0008543037810697061,0.15011037527593818,6.307919577978092,0.0019411272716588512,1.0
4356,21,3,18,0,0,0,0.019722538565068847,0.01840082861271307,0.0013217099523557783,0.018942731277533036,0.01809677598975444,0.000845955287778595,0.15011037527593818,6.309070578520496,0.0019247780651570807,1.0
4357,30,8,22,2,0,2,0.019714374417882645,0.01842122083732822,0.0012931535805544257,0.018921892189218917,0.018201046421017476,0.0007208457682014412,0.15011037527593818,6.310191508757583,0.0019068465880967068,1.0
4358,11,1,10,0,0,0,0.019713354374708957,0.018418866236339235,0.0012944881383697218,0.018938559788592817,0.018152458377415224,0.0007861014111775928,0.15011037527593818,6.311304299113767,0.0018896246411368328,1.0
4359,27,7,20,1,0,1,0.019706217026999068,0.018426937575873745,0.0012792794511253223,0.018934390136503738,0.018202059560256053,0.0007323305762476848,0.15011037527593818,6.31237344399536,0.0018676758053176494,1.0
4360,23,3,20,0,0,0,0.019703159745565496,0.018422229319706163,0.0012809304258593335,0.018934390136503738,0.018201046421017476,0.0007333437154862614,0.15011037527593818,6.313409275674083,0.001845412301065646,1.0
4361,19,9,10,2,2,0,0.019797374134187945,0.01841987609375998,0.0013774980404279644,0.019349164467897972,0.018207126948775056,0.0011420375191229168,0.15011037527593818,6.314383926809515,0.0018191715717025964,1.0
4362,24,5,19,0,0,0,0.019792258797994934,0.01841540662035145,0.0013768521776434846,0.019353419837255328,0.018207126948775056,0.0011462928884802721,0.15011037527593818,6.315326611395832,0.0017942459830735003,1.0
4363,21,4,17,1,0,1,0.019788168431929733,0.018424177423679473,0.00136399100825026,0.019349164467897972,0.01826178943265965,0.0010873750352383207,0.15011037527593818,6.316204124322746,0.001765296556803332,1.0
4364,20,7,13,1,0,1,0.019781014358020866,0.018433885669058136,0.0013471286889627301,0.019340659340659337,0.018320525671010134,0.0010201336696492036,0.15011037527593818,6.317040464796935,0.001737292384001512,1.0
4365,23,6,17,0,0,0,0.019774886410574143,0.01842988602570484,0.001345000384869302,0.019340659340659337,0.018323586744639377,0.0010170725960199599,0.15011037527593818,6.317820099805264,0.0017066294325988709,1.0
4366,18,3,15,1,1,0,0.01982344742140313,0.018426358369701145,0.0013970890517019836,0.019573345062678684,0.01833481943825234,0.0012385256244263447,0.15011037527593818,6.318560789551845,0.0016763454120000164,1.0
4367,28,4,24,1,0,1,0.01981935483870968,0.018433473657354253,0.0013858811813554257,0.019374724790841034,0.018381329025789563,0.0009933957650514712,0.15011037527593818,6.319263247479762,0.0016445100576929215,1.0
4368,25,1,24,1,0,1,0.01981833195706028,0.01844058458948657,0.0013777473675737097,0.01940463065049614,0.018422663772471752,0.0009819668780243866,0.15011037527593818,6.319933190932262,0.0016120490460765676,1.0
4369,31,8,23,2,0,2,0.01981015270326042,0.01846067544653671,0.00134947725672371,0.019396076702666958,0.018528822612953483,0.0008672540897134741,0.15011037527593818,6.320533446172019,0.0015751718766805955,1.0
4370,24,3,21,0,0,0,0.01980708722339712,0.018455734278212548,0.001351352945184573,0.019413192146481354,0.018417538393055866,0.0009956537534254878,0.15011037527593818,6.321110997851237,0.0015410331372513152,1.0
4371,15,1,14,0,0,0,0.019806065607592325,0.01845244163523295,0.0013536239723593753,0.01942604856512141,0.01842471472307264,0.0010013338420487676,0.15011037527593818,6.321633945001008,0.0015032264074104796,1.0
4372,23,3,20,0,0,0,0.019803001392398534,0.018447739897059574,0.0013552614953389608,0.01943033782291896,0.018363939899833055,0.0010663979230859065,0.15011037527593818,6.322079078309422,0.001462716786042422,1.0
4373,25,4,21,0,0,0,0.01979891724671307,0.018442805650019743,0.0013561115966933268,0.019421761200617962,0.018351685018351684,0.0010700761822662781,0.15011037527593818,6.32242965585035,0.0014199369189429195,1.0
4374,32,5,27,0,0,0,0.01979381443298969,0.018436465495289024,0.001357348937700665,0.01943033782291896,0.018233364834065263,0.0011969729888536979,0.15011037527593818,6.322703779495872,0.0013774468795982272,1.0
4375,24,2,22,0,0,0,0.019791774043913,0.018431302665410758,0.001360471378502242,0.01943033782291896,0.01823437847453858,0.00119595934838038,0.15011037527593818,6.322888728780958,0.001332838081777534,1.0
4376,26,4,22,0,0,0,0.019787694527465732,0.01842614272625471,0.0013615518012110236,0.019451812555260826,0.01823539222772002,0.0012164203275408063,0.15011037527593818,6.322994034431341,0.0012881083449518612,1.0
