t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
12823,14,4,10,1,0,1,13,4,9,0.0188201456841842,0.017728644156330155,0.0010915015278540434,0.019357336430507157,0.016341171781586287,0.00301616464892087,0.15043290043290045,44.16992958728074,0.01944042699386411
12824,8,0,8,0,0,0,8,0,8,0.0188201456841842,0.01772753849152212,0.0010926071926620796,0.019357336430507157,0.016347687400318976,0.0030096490301881815,0.15043290043290045,44.18190564222727,0.019523444350944167
12825,10,0,10,0,0,0,10,0,10,0.0188201456841842,0.017726156604435436,0.0010939890797487632,0.019357336430507157,0.016244767789515644,0.003112568640991513,0.15043290043290045,44.19399126398776,0.019588526642927085
12826,20,4,16,0,0,0,20,4,16,0.01881779250414179,0.017723946033156406,0.0010938464709853851,0.019327406262079624,0.016135458167330675,0.0031919480947489483,0.15043290043290045,44.20616119599215,0.01963649491863894
12827,11,3,8,0,0,0,11,3,8,0.018816028005250986,0.01772284095425886,0.0010931870509921261,0.019327406262079624,0.016140280960446344,0.00318712530163328,0.15043290043290045,44.218373440127635,0.019665762226589657
12828,20,6,14,0,0,0,20,6,14,0.0188125,0.01772090739773852,0.0010915926022614791,0.01929756850636819,0.016133851210038838,0.0031637172963293533,0.15043290043290045,44.23059988378796,0.019677590011665465
12829,9,0,9,0,0,0,9,0,9,0.0188125,0.017719664619892155,0.0010928353801078448,0.019305019305019298,0.016133851210038838,0.0031711680949804595,0.15043290043290045,44.242799629531504,0.01967078423910286
12830,9,1,8,0,0,0,9,1,8,0.01881191212774601,0.01771856007480131,0.0010933520529446995,0.01929756850636819,0.01613706544476541,0.0031605030616027804,0.15043290043290045,44.254954237004775,0.019647426784987994
12831,8,4,4,1,1,0,7,3,4,0.018840806124043118,0.017718007853892662,0.0011227982701504553,0.019683519876495553,0.016141889198884013,0.0035416306776115403,0.15043290043290045,44.26700230621536,0.019603556818434172
12832,12,1,11,0,0,0,12,1,11,0.018840217459226396,0.017716489423863505,0.0011237280353628906,0.01969872537659327,0.01613706544476541,0.0035616599318278597,0.15043290043290045,44.2789525232124,0.019545692054028535
12833,12,2,10,0,0,0,12,2,10,0.018839040239940014,0.017715109258754334,0.00112393098118568,0.019691119691119686,0.01613867304243873,0.003552446648680957,0.15043290043290045,44.29075746945374,0.019468682446946998
12834,15,2,13,0,0,0,15,2,13,0.018837863167760076,0.017713315365561078,0.0011245478021989982,0.019691119691119686,0.01613063825550134,0.0035604814356183442,0.15043290043290045,44.3024113910721,0.019376441338503848
12835,13,3,10,1,0,1,12,3,9,0.018836097835254428,0.017719724584852166,0.0011163732504022618,0.01967592592592592,0.016230210096584683,0.0034457158293412365,0.15043290043290045,44.31385595636706,0.01926417106259742
12836,13,4,9,0,0,0,13,4,9,0.01883374457319549,0.01771848251906197,0.0011152620541335194,0.01966075558982266,0.016235059760956173,0.0034256958288664888,0.15043290043290045,44.325067781723114,0.019135188928634375
12837,12,2,10,0,0,0,12,2,10,0.018832568162653423,0.017717102650167047,0.0011154655124863758,0.01966075558982266,0.01623344288417488,0.0034273127056477816,0.15043290043290045,44.33606578419455,0.018993507741221875
12838,7,1,6,0,0,0,7,1,6,0.018831980012492193,0.017716274831987417,0.0011157051805047759,0.01966075558982266,0.016248006379585324,0.0034127492102373376,0.15043290043290045,44.346762798729756,0.01882941611232879
12839,17,3,14,0,0,0,17,3,14,0.018830215782406394,0.017714343557040185,0.0011158722253662087,0.01966075558982266,0.016239912324399718,0.003420843265422944,0.15043290043290045,44.35713398547649,0.018648803907491206
12840,9,1,8,0,0,0,9,1,8,0.018829627779165626,0.017713240160392416,0.0011163876187732097,0.019683519876495553,0.016244767789515644,0.003438752086979909,0.15043290043290045,44.367152483905436,0.018451618711170334
12841,13,3,10,0,0,0,13,3,10,0.01882786398975864,0.01771186110786718,0.0011160028818914605,0.019668337832626295,0.016243148978574984,0.0034251888540513115,0.15043290043290045,44.37680580390245,0.018239338370804548
12842,17,4,13,0,0,0,17,4,13,0.018825512784490024,0.017710068660573883,0.0011154441239161414,0.019668337832626295,0.016135458167330675,0.00353287966529562,0.15043290043290045,44.38607311449122,0.018011351032223195
12843,16,4,12,0,0,0,16,4,12,0.01882316216638052,0.01770841441581692,0.0011147477505636001,0.01965317919075144,0.01613063825550134,0.003522540935250097,0.15043290043290045,44.39494190461714,0.017768599504519932
12844,14,3,11,0,0,0,14,3,11,0.018821399587989264,0.017706898296246137,0.0011145012917431266,0.01964560862865947,0.01613224457279426,0.0035133640558652098,0.15043290043290045,44.4033733778817,0.01750883501888975
12845,14,2,12,0,0,0,14,2,12,0.018820224719101122,0.017705244643677086,0.0011149800754240366,0.01966075558982266,0.01612261146496815,0.003538144124854512,0.15043290043290045,44.41131907235212,0.017231358521998988
12846,13,3,10,0,0,0,13,3,10,0.01881846269075929,0.017703866835793718,0.0011145958549655735,0.01966075558982266,0.016121007065379635,0.003539748524443026,0.15043290043290045,44.41874151612965,0.01693739494885124
12847,9,2,7,0,0,0,9,2,7,0.018817288188484944,0.01770290249786009,0.001114385690624855,0.019668337832626295,0.01613706544476541,0.0035312723878608843,0.15043290043290045,44.425652435280796,0.0166317192092622
12848,10,4,6,0,0,0,10,4,6,0.018814939623701208,0.01770207600610041,0.001112863617600799,0.019683519876495553,0.016141889198884013,0.0035416306776115403,0.15043290043290045,44.43202048296886,0.01631057638724404
12849,19,5,14,0,0,0,19,5,14,0.01881200474199788,0.01770014782541041,0.0011118569165874705,0.019668337832626295,0.016133851210038838,0.003534486622587457,0.15043290043290045,44.437795517292635,0.01597246880670886
12850,17,1,16,0,0,0,17,1,16,0.01881141787552644,0.01769794470461936,0.0011134731709070804,0.01967592592592592,0.01612742658038825,0.003548499345537668,0.15043290043290045,44.442991464277995,0.015623581486980656
12851,17,1,16,1,0,1,16,1,15,0.01881083104567008,0.017703520480390783,0.0011073105652792958,0.01969872537659327,0.01621567847194588,0.0034830469046473918,0.15043290043290045,44.447558909758236,0.015258316202129085
12852,9,2,7,0,0,0,9,2,7,0.018809657495788883,0.017702556603846963,0.0011071008919419194,0.019706336939721784,0.016231826329416447,0.0034745106103053376,0.15043290043290045,44.45150749909554,0.014882415698740919
12853,12,3,9,0,0,0,12,3,9,0.018807897445494527,0.01770131748821727,0.0011065799572772574,0.01969872537659327,0.01623344288417488,0.003465282492418391,0.15043290043290045,44.45477109168425,0.014489150112015705
12854,19,6,13,0,0,0,19,6,13,0.01880437833286556,0.017699527960743755,0.0011048503721218066,0.01966075558982266,0.01622859418558343,0.003432161404239232,0.15043290043290045,44.45734003228701,0.01408404350479769
12855,13,1,12,0,0,0,13,1,12,0.018803791942122988,0.017697876410348125,0.0011059155317748627,0.019668337832626295,0.016226978596316572,0.0034413592363097233,0.15043290043290045,44.45919896016499,0.01366687396416576
12856,5,1,4,0,0,0,5,1,4,0.01880320558795098,0.017697325962039392,0.001105879625911587,0.01966075558982266,0.016248006379585324,0.0034127492102373376,0.15043290043290045,44.46033303929425,0.013238005731853129
12857,12,4,8,0,0,0,12,4,8,0.018800860536900197,0.017696225168137465,0.0011046353687627318,0.01963048498845265,0.016256108507031013,0.003374376481421637,0.15043290043290045,44.46070790834677,0.012795955852858632
12858,18,5,13,0,0,0,18,5,13,0.01879793004551406,0.017694436670087382,0.0011034933754266764,0.019607843137254895,0.016251246261216348,0.003356596876038547,0.15043290043290045,44.46030707313882,0.012342711701137665
12859,16,3,13,1,0,1,15,3,12,0.018796172189146223,0.017700422104927668,0.0010957500842185552,0.019607843137254895,0.016350947158524424,0.003256895978730471,0.15043290043290045,44.45911763183643,0.011878948405632965
12860,18,3,15,0,0,0,18,3,15,0.018794414661513527,0.017698358413132696,0.0010960562483808313,0.01959277756434882,0.0163362884749477,0.0032564890894011198,0.15043290043290045,44.45712109588603,0.011404499706905042
12861,10,2,8,0,0,0,10,2,8,0.01879324315901016,0.017697257974258532,0.001095985184751628,0.019600307455803222,0.016337915919505876,0.0032623915362973467,0.15043290043290045,44.45426914667331,0.01091696237574726
12862,11,2,9,0,0,0,11,2,9,0.018792071802543008,0.017696020144086173,0.0010960516584568349,0.019607843137254895,0.01633954368835309,0.0032682994489018034,0.15043290043290045,44.450569691054675,0.010421907625699198
12863,14,1,13,0,0,0,14,1,13,0.018791486179064478,0.017694232472840868,0.0010972537062236103,0.01962293189688341,0.01633303455831092,0.0032898973385724894,0.15043290043290045,44.44600712224246,0.009917533410362058
12864,10,1,9,2,0,2,8,1,7,0.018790900592084762,0.017708535685147055,0.0010823649069377078,0.01964560862865947,0.01653551150512999,0.003110097123529481,0.15043290043290045,44.44057717053882,0.009405270565643574
12865,16,4,12,0,0,0,16,4,12,0.01878855860908581,0.017706884629429636,0.001081673979656174,0.019252984212552938,0.01653715879657302,0.0027158254159799187,0.15043290043290045,44.43423974193972,0.008882190363890435
12866,13,1,12,0,0,0,13,1,12,0.018787973204548995,0.017705233881555947,0.0010827393229930482,0.019290123456790115,0.016532217906583005,0.0027579055502071105,0.15043290043290045,44.42700583396935,0.008353416539199868
12867,11,4,7,0,0,0,11,4,7,0.018785631951151127,0.017704271087426005,0.0010813608637251226,0.019290123456790115,0.01652727996814018,0.002762843488649934,0.15043290043290045,44.41887793565822,0.007818562672923987
12868,14,6,8,0,0,0,14,6,8,0.01878212116492758,0.017703170879487938,0.0010789502854396428,0.01926782273603082,0.01652727996814018,0.0027405427678906386,0.15043290043290045,44.40980372991621,0.007272960776878955
12869,11,3,8,1,1,0,10,2,8,0.018811511149869193,0.017702070808283232,0.0011094403415859606,0.01965317919075144,0.01653551150512999,0.0031176676856214496,0.15043290043290045,44.399795967701365,0.0067230450614549925
12870,15,0,15,0,0,0,15,0,15,0.018811511149869193,0.017700008543224833,0.00111150260664436,0.019683519876495553,0.01652727996814018,0.0031562399083553717,0.15043290043290045,44.38883658678119,0.006166379762200235
12871,16,3,13,0,0,0,16,3,13,0.018809753666967705,0.0176982216354741,0.0011115320314936047,0.019668337832626295,0.01652563464410154,0.003142703188524755,0.15043290043290045,44.37694101513919,0.00560648623745061
12872,13,0,13,0,0,0,13,0,13,0.018809753666967705,0.017696435088482176,0.0011133185784855289,0.019691119691119686,0.01652070063694267,0.0031704190541770143,0.15043290043290045,44.36406755494659,0.005038501174135107
12873,18,3,15,1,0,1,17,3,14,0.01880799651242449,0.017702138231960124,0.0011058582804643648,0.01972157772621809,0.016620222929936302,0.0031013547962817876,0.15043290043290045,44.35023532295461,0.004468482789432892
12874,7,3,4,0,0,0,7,3,4,0.018806239686147523,0.01770158848465086,0.0011046512014966647,0.01969872537659327,0.016625186660029864,0.0030735387165634065,0.15043290043290045,44.335447973151645,0.0038954327811407613
12875,14,7,7,0,0,0,14,7,7,0.018802141700908978,0.017700626509017228,0.0011015151918917498,0.01964560862865947,0.016625186660029864,0.003020421968629606,0.15043290043290045,44.31967358343114,0.003316492778404009
12876,10,1,9,0,0,0,10,1,9,0.018801556420233463,0.017699389836824047,0.0011021665834094162,0.01964560862865947,0.01662353175393191,0.0030220768747275598,0.15043290043290045,44.302892576543876,0.002733242489367283
12877,11,1,10,0,0,0,11,1,10,0.01880097117599452,0.017698015959263513,0.0011029552167310074,0.01965317919075144,0.016533864541832668,0.003119314648918771,0.15043290043290045,44.2851258428748,0.00214986836104548
12878,15,3,12,0,0,0,15,3,12,0.018799215661863114,0.01769636758770568,0.0011028480741574337,0.019668337832626295,0.016540454364288557,0.003127883468337738,0.15043290043290045,44.26637192218567,0.0015647440188780103
12879,11,2,9,0,0,0,11,2,9,0.018798045501229342,0.017695131510527828,0.0011029139907015144,0.01967592592592592,0.01644572909398983,0.0032301968319360906,0.15043290043290045,44.246607750238574,0.0009763125976996762
12880,10,1,9,0,0,0,10,1,9,0.018797460475538406,0.017693895606015926,0.0011035648695224796,0.019290123456790115,0.0164490080749676,0.0028411153818225163,0.15043290043290045,44.22585353540141,0.00038902433839661587
12881,15,4,11,0,0,0,15,4,11,0.01879512073686831,0.01769238529048879,0.0011027354463795207,0.019282684149633623,0.016352577525176985,0.0029301066244566375,0.15043290043290045,44.20504319213913,0.0003532913757779169
12882,19,4,15,0,0,0,19,4,15,0.01879278158058494,0.01769032618478632,0.0011024553957986183,0.019275250578257512,0.016145106637432727,0.0031301439408247846,0.15043290043290045,44.185254183756534,0.000941625207291216
12883,25,4,21,2,1,1,23,3,20,0.018821553011448482,0.01769520189286684,0.0011263511185816422,0.01965317919075144,0.01622213375796178,0.003431045432789659,0.15043290043290045,44.16647642604709,0.001528417979182986
12884,12,1,11,0,0,0,12,1,11,0.01882096749105615,0.017693692016506873,0.0011272754745492788,0.01966075558982266,0.016212452755122335,0.0034483028347003265,0.15043290043290045,44.14868789076073,0.0021121186608315215
12885,10,3,7,0,0,0,10,3,7,0.018819211148438472,0.017692731320245417,0.0011264798281930555,0.01926782273603082,0.01622374838260177,0.0030440743534290507,0.15043290043290045,44.13190777573502,0.002696099818204475
12886,9,2,7,1,0,1,8,2,6,0.018818040435458788,0.017699526875048475,0.0011185135604103134,0.019275250578257512,0.016323280581268036,0.002951969996989476,0.15043290043290045,44.11613209857091,0.0032777737658486582
12887,11,3,8,0,0,0,11,3,8,0.01881628463906945,0.017698428702166934,0.0011178559369025148,0.019252984212552938,0.016318407960199004,0.002934576252353934,0.15043290043290045,44.10134113959864,0.0038552426951654457
12888,14,2,12,0,0,0,14,2,12,0.018815114290157052,0.01769678169833269,0.0011183325918243635,0.019252984212552938,0.016315161161957817,0.002937823050595121,0.15043290043290045,44.08754673931183,0.004430989643923501
12889,15,3,12,0,0,0,15,3,12,0.018813359039741278,0.01769513500100805,0.0011182240387332294,0.019252984212552938,0.01632003184396457,0.0029329523685883672,0.15043290043290045,44.07472620276146,0.00500138172481412
12890,13,3,10,0,0,0,13,3,10,0.018811604116787412,0.017693762987315075,0.001117841129472337,0.019238168526356285,0.016315161161957817,0.002923007364398468,0.15043290043290045,44.06287519830489,0.005567685453423119
12891,18,3,15,0,0,0,18,3,15,0.01880984952120383,0.017691705365657003,0.0011181441555468269,0.019245573518090833,0.016315161161957817,0.0029304123561330157,0.15043290043290045,44.05199235012552,0.006129744935809603
12892,11,2,9,0,0,0,11,2,9,0.01880867997264192,0.017690471022357282,0.0011182089502846382,0.019252984212552938,0.016214065453098576,0.003038918759454362,0.15043290043290045,44.04207660062422,0.006687163937144255
12893,7,1,6,0,0,0,7,1,6,0.018808095252898935,0.017689648222508177,0.0011184470303907575,0.019252984212552938,0.01612261146496815,0.0031303727475847885,0.15043290043290045,44.03310480602039,0.007237475884279772
12894,17,5,12,0,0,0,17,5,12,0.018805172199428073,0.017688002852403614,0.001117169347024459,0.019245573518090833,0.016119402985074624,0.0031261705330162086,0.15043290043290045,44.02506395989658,0.007781201350760315
12895,10,4,6,0,0,0,10,4,6,0.018802834410740925,0.0176871802821268,0.0011156541286141235,0.019238168526356285,0.01612261146496815,0.0031155570613881356,0.15043290043290045,44.01792427138043,0.008316373501441026
12896,15,3,12,0,0,0,15,3,12,0.01880108145063551,0.017685535371070742,0.0011155460795647665,0.0192233756247597,0.016125821222377063,0.0030975544023826365,0.15043290043290045,44.01172153549129,0.008848656861881122
12897,12,3,9,0,0,0,12,3,9,0.018799328817351316,0.01768430188854705,0.0011150269288042643,0.0192233756247597,0.01612742658038825,0.003095949044371448,0.15043290043290045,44.00641289552907,0.009370369279613749
12898,13,1,12,0,0,0,13,1,12,0.018798744678867725,0.017682657512804817,0.0011160871660629082,0.019238168526356285,0.015926737009755124,0.0033114315166011613,0.15043290043290045,44.00197349192531,0.009882779909624103
12899,13,4,9,1,0,1,12,4,8,0.01879640848789884,0.017689172645705166,0.001107235842193674,0.019252984212552938,0.016032662816172074,0.003220321396380864,0.15043290043290045,43.99839436845935,0.010386971207980919
12900,11,3,8,0,0,0,11,3,8,0.01879465672569121,0.01768807623770047,0.0011065804879907375,0.019238168526356285,0.016031066414418,0.003207102111938285,0.15043290043290045,43.99566774074041,0.010882669024352004
12901,9,1,8,0,0,0,9,1,8,0.01879407287751235,0.017686979965602194,0.0011070929119101555,0.01926040061633281,0.016039051603905157,0.0032213490124276545,0.15043290043290045,43.99378062597528,0.011369016457076983
12902,14,3,11,0,0,0,14,3,11,0.01879232155059949,0.017685472813330338,0.0011068487372691525,0.019252984212552938,0.016043846537120078,0.0032091376754328597,0.15043290043290045,43.99271402959458,0.011845088419864662
12903,14,1,13,0,0,0,14,1,13,0.018791737847491847,0.01768369196449319,0.0011080458829986553,0.019245573518090833,0.016043846537120078,0.0032017269809707545,0.15043290043290045,43.99244313179458,0.012309984519930364
12904,11,4,7,0,0,0,11,4,7,0.018789403397621043,0.01768273319443261,0.001106670203188432,0.019238168526356285,0.01604704475231735,0.003191123774038934,0.15043290043290045,43.99296640255356,0.012765507953201628
12905,13,4,9,0,0,0,13,4,9,0.018787069527683758,0.017681500642822843,0.001105568884860915,0.019230769230769225,0.016045445485349807,0.0031853237454194175,0.15043290043290045,43.99422920259792,0.013206397349641713
12906,14,4,10,0,0,0,14,4,10,0.018784736237463906,0.017680131342543832,0.0011046048949200742,0.019238168526356285,0.016045445485349807,0.0031927230410064775,0.15043290043290045,43.99622985322152,0.013637218809823593
12907,12,0,12,0,0,0,12,0,12,0.018784736237463906,0.01767848846213412,0.0011062477753297877,0.019252984212552938,0.015950553284817065,0.003302430927735873,0.15043290043290045,43.9989464857478,0.014055776639636598
12908,4,2,2,0,0,0,4,2,2,0.018783569809680524,0.01767821467841601,0.0011053551312645155,0.019245573518090833,0.015961691939345567,0.003283881578745266,0.15043290043290045,44.002362792989544,0.014462267849606521
12909,9,2,7,0,0,0,9,2,7,0.018782403526745522,0.017677256502179654,0.0011051470245658675,0.01926040061633281,0.015963284445774717,0.0032971161705580947,0.15043290043290045,44.006434058329084,0.014853753782331208
12910,13,2,11,0,0,0,13,2,11,0.018781237388631918,0.01767575100650356,0.001105486382128356,0.01926040061633281,0.015960099750623437,0.0033003008657093748,0.15043290043290045,44.0111687677281,0.015234860939527734
12911,9,5,4,0,0,0,9,5,4,0.01877832267676454,0.017675203617106935,0.0011031190596576049,0.019252984212552938,0.015966470412134514,0.003286513800418424,0.15043290043290045,44.016512769650134,0.01559950242747435
12912,10,1,9,0,0,0,10,1,9,0.018777739842949812,0.017673972114915656,0.0011037677280341558,0.01926040061633281,0.015964877270005985,0.0032955233463268264,0.15043290043290045,44.02245863949224,0.015951725122189495
12913,14,2,12,0,0,0,14,2,12,0.018776574283852147,0.01767233037891396,0.0011042439049381882,0.019252984212552938,0.015956916325920015,0.003296067886632923,0.15043290043290045,44.028972174884565,0.016288782654969032
12914,10,2,8,0,0,0,10,2,8,0.018775408869441082,0.017671236057681144,0.0011041728117599375,0.019252984212552938,0.015956916325920015,0.003296067886632923,0.15043290043290045,44.03603079808468,0.01661149401737706
12915,9,0,9,0,0,0,9,0,9,0.018775408869441082,0.017670005108280058,0.0011054037611610244,0.01926040061633281,0.01586193136472466,0.003398469251608152,0.15043290043290045,44.04361628576343,0.016920016624073587
12916,17,1,16,1,0,1,16,1,15,0.01877482621648461,0.017675556037084615,0.0010992701793999943,0.01926782273603082,0.01585086232678696,0.003416960409243861,0.15043290043290045,44.05170896587008,0.01721398203714324
12917,14,5,9,0,0,0,14,5,9,0.018771913494058146,0.017674325024956083,0.0010975884691020628,0.019230769230769225,0.01584138686858623,0.003389382362182995,0.15043290043290045,44.060289264172546,0.01749317643300033
12918,8,1,7,0,0,0,8,1,7,0.01877133105802048,0.017673367689617282,0.0010979633684031972,0.019230769230769225,0.015741755504632856,0.003489013726136369,0.15043290043290045,44.06932080390957,0.01775583282855181
12919,18,5,13,0,0,0,18,5,13,0.01876841941988522,0.01767159005624889,0.00109682936363633,0.019208605455243943,0.015746462029101054,0.003462143426142889,0.15043290043290045,44.07875919120119,0.01800100879897555
12920,19,6,13,0,0,0,19,6,13,0.018764926646195838,0.01766981278044252,0.001095113865753318,0.01917913310318373,0.015743324033479472,0.0034358090697042577,0.15043290043290045,44.088585116480765,0.01823083854648044
12921,13,2,11,3,0,3,10,2,8,0.01876376267717024,0.0176915162720177,0.001072246405152539,0.019201228878648228,0.016042247907532878,0.00315898097111535,0.15043290043290045,44.098770271693084,0.0184443138381136
12922,16,2,14,0,0,0,16,2,14,0.018762598852535277,0.01768960049503036,0.0010729983575049166,0.019215987701767863,0.016037453929674268,0.0031785337720935947,0.15043290043290045,44.10929087886969,0.0186416910453999
12923,8,1,7,0,0,0,8,1,7,0.01876201699435589,0.017688642762119854,0.0010733742322360344,0.019245573518090833,0.016040649596492974,0.003204923921597859,0.15043290043290045,44.1201293494551,0.01882339291172034
12924,17,5,12,0,0,0,17,5,12,0.01875910824470559,0.017687001175524346,0.0010721070691812433,0.0192233756247597,0.016042247907532878,0.003181127717226822,0.15043290043290045,44.131244697151125,0.018987115570680547
12925,16,5,11,0,0,0,16,5,11,0.018756200396825396,0.01768549665545374,0.0010707037413716577,0.019230769230769225,0.016040649596492974,0.0031901196342762513,0.15043290043290045,44.142608700366345,0.019133915225641052
12926,20,7,13,1,0,1,19,7,12,0.018752130923968633,0.017691451193863665,0.001060679730104968,0.019201228878648228,0.01613706544476541,0.003064163433882817,0.15043290043290045,44.15418915895621,0.01926331125856492
12927,16,3,13,1,0,1,15,3,12,0.018750387404698445,0.017697404535298167,0.0010529828694002784,0.01880998080614203,0.016238294480972304,0.0025716863251697246,0.15043290043290045,44.16594906566007,0.019374759137726953
12928,14,2,12,0,0,0,14,2,12,0.018749225238626502,0.017695762757724984,0.001053462480901518,0.018795550441120055,0.01623344288417488,0.002562107556945175,0.15043290043290045,44.17784924775483,0.019467971783844403
12929,10,1,9,0,0,0,10,1,9,0.01874864420961294,0.01769453162443376,0.0010541125851791788,0.01880998080614203,0.016243148978574984,0.0025668318275670447,0.15043290043290045,44.189857033739464,0.019543477641985087
12930,11,1,10,0,0,0,11,1,10,0.018748063216609854,0.01769316389945274,0.0010548993171571146,0.018817204301075263,0.016243148978574984,0.0025740553225002787,0.15043290043290045,44.201979524253495,0.01960489931712988
12931,13,2,11,1,0,1,12,2,10,0.018746901338621714,0.017699388636837916,0.0010475127017837982,0.018817204301075263,0.016347687400318976,0.002469516900756287,0.15043290043290045,44.21415163068002,0.019645507730520383
12932,15,4,11,1,1,0,14,3,11,0.01877556078820176,0.017697883982255747,0.0010776768059460144,0.01917913310318373,0.01634605800857171,0.0028330750946120205,0.15043290043290045,44.22637369866796,0.01967132669169603
12933,14,2,12,0,0,0,14,2,12,0.018774397422392963,0.01769624283263527,0.001078154589757692,0.01919385796545105,0.0163362884749477,0.0028575694905033505,0.15043290043290045,44.23861813912866,0.019679751101846568
12934,2,1,1,1,0,1,1,1,0,0.018773815793549985,0.017703833641147696,0.0010699821524022893,0.01919385796545105,0.016457211250748054,0.002736646714702997,0.15043290043290045,44.25084515537614,0.019669644142662257
12935,14,2,12,0,0,0,14,2,12,0.01877265264397014,0.017702192104714146,0.0010704605392559928,0.01919385796545105,0.016460494812450117,0.002733363153000934,0.15043290043290045,44.26301359643775,0.019640886728605506
12936,14,3,11,0,0,0,14,3,11,0.01877090818981539,0.017700687630379356,0.0010702205594360324,0.01917913310318373,0.016465422612513717,0.0027137104906700127,0.15043290043290045,44.275074670523026,0.019592790979661216
12937,14,1,13,0,0,0,14,1,13,0.018770326777141088,0.01769890994491784,0.0010714168322232473,0.019201228878648228,0.016457211250748054,0.002744017627900174,0.15043290043290045,44.28701562089152,0.01952872605898987
12938,14,3,11,0,0,0,14,3,11,0.01876858275520317,0.017697406028396187,0.0010711767268069827,0.01919385796545105,0.016460494812450117,0.002733363153000934,0.15043290043290045,44.29880765354144,0.019447254591444012
12939,14,5,9,0,0,0,14,5,9,0.018765676772055862,0.0176961757413315,0.001069501030724361,0.01919385796545105,0.01645885286783042,0.002735005097620629,0.15043290043290045,44.31042488854505,0.019348706473089356
12940,14,3,11,0,0,0,14,3,11,0.018763933614069854,0.01769467228941718,0.0010692613246526747,0.019186492709132762,0.016350947158524424,0.0028355455506083385,0.15043290043290045,44.32181317123885,0.019230537087258845
12941,10,2,8,0,0,0,10,2,8,0.01876277168864945,0.017693579030289924,0.0010691926583595267,0.018824433346139063,0.016257729902254138,0.0025667034438849254,0.15043290043290045,44.33294755145123,0.019095535796977415
12942,12,4,8,0,0,0,12,4,8,0.018760448269457,0.017692485906247588,0.0010679623632094126,0.018802762854950108,0.016257729902254138,0.00254503295269597,0.15043290043290045,44.34382874031663,0.018946178303569546
12943,7,1,6,1,0,1,6,1,5,0.01875986750456614,0.01769938839809724,0.0010604791064688993,0.01880998080614203,0.016360734237829206,0.0024492465683128226,0.15043290043290045,44.35443104695614,0.018780133786954485
12944,10,1,9,0,0,0,10,1,9,0.0187592867756315,0.017698158372263618,0.0010611284033678822,0.01880998080614203,0.01635420821699242,0.0024557725891496095,0.15043290043290045,44.3647101835672,0.01859580576413125
12945,10,4,6,0,0,0,10,4,6,0.018756964219388387,0.01769733845001583,0.0010596257693725568,0.0180353031465848,0.016368899091725717,0.0016664040548590824,0.15043290043290045,44.37463853899389,0.018394875714379366
12946,10,4,6,0,0,0,10,4,6,0.018754642238177768,0.017696518603735417,0.0010581236344423504,0.0180353031465848,0.016373801916932905,0.001661501229651894,0.15043290043290045,44.38419418349944,0.018178020438903056
12947,13,5,8,0,0,0,13,5,8,0.01875174056997865,0.017695425593514766,0.0010563149764638846,0.018042226487523984,0.0163754368447329,0.001666789642791086,0.15043290043290045,44.393354485035374,0.017945338405430045
12948,19,5,14,0,0,0,19,5,14,0.018748839799517355,0.01769351315047978,0.001055326649037576,0.0180353031465848,0.01636726546906187,0.0016680376775229273,0.15043290043290045,44.40210733105181,0.01769797944728953
12949,13,3,10,0,0,0,13,3,10,0.01874709976798144,0.017692147372808744,0.0010549523951726945,0.01802147239263803,0.01636726546906187,0.0016542069235761583,0.15043290043290045,44.41039801873868,0.017432188497047772
12950,12,1,11,1,0,1,11,1,10,0.01874651982923962,0.017698363692497686,0.0010481561367419352,0.018028385116992705,0.01645885286783042,0.001569532249162283,0.15043290043290045,44.41824428714753,0.017154871650229487
12951,21,6,15,0,0,0,21,6,15,0.018743040950142273,0.0176963148755547,0.0010467260745875735,0.01802147239263803,0.01644409009368148,0.0015773822989565492,0.15043290043290045,44.42558548624053,0.016858984358767787
12952,14,3,11,0,0,0,14,3,11,0.01874130199474254,0.01769481271124967,0.0010464892834928692,0.018028385116992705,0.016437537358039447,0.0015908477589532573,0.15043290043290045,44.43240319390366,0.016548658327281852
12953,15,4,11,0,0,0,15,4,11,0.01873898388942144,0.017693310801947575,0.0010456730874738654,0.01801456496742046,0.016437537358039447,0.0015770276093810126,0.15043290043290045,44.43867269148816,0.016223545647744024
12954,12,4,8,1,0,1,11,4,7,0.018736666357480752,0.01769993441611049,0.001036731941370262,0.018007662835249037,0.01653715879657302,0.0014705040386760182,0.15043290043290045,44.44434616807273,0.01588175418516181
12955,7,2,5,0,0,0,7,2,5,0.018735507806461587,0.017699251600956718,0.0010362562055048694,0.018000765990042123,0.016547049441786282,0.0014537165482558408,0.15043290043290045,44.449397628626585,0.015525559901692618
12956,11,4,7,0,0,0,11,4,7,0.018733191134192712,0.0176982957482429,0.0010348953859498113,0.01798698813624186,0.016553649780614278,0.0014333383556275822,0.15043290043290045,44.45380357791133,0.015155462012527364
12957,19,5,14,0,0,0,19,5,14,0.018730296099400384,0.017696384352508275,0.0010339117468921091,0.017959495605655323,0.016540454364288557,0.0014190412413667662,0.15043290043290045,44.457540817819385,0.014771766427049405
