seed,perturb_eps,pair_scale,elapsed_sec,status,best_factorization,best_accessibility_score,runner_up_factorization,runner_up_accessibility_score,stderr_tail,fac_3x3x3x3_score,fac_3x3x3x3_mean_mi,fac_3x3x3x3_entropy,fac_3x3x3x3_anti_dom,fac_3x3x3x3_pair_count,fac_3x3x3x3_core_persist,fac_3x3x3x3_entropy_balance,fac_3x3x3x3_stability,fac_3x3x9_score,fac_3x3x9_mean_mi,fac_3x3x9_entropy,fac_3x3x9_anti_dom,fac_3x3x9_pair_count,fac_3x3x9_core_persist,fac_3x3x9_entropy_balance,fac_3x3x9_stability,fac_3x27_score,fac_3x27_mean_mi,fac_3x27_entropy,fac_3x27_anti_dom,fac_3x27_pair_count,fac_3x27_core_persist,fac_3x27_entropy_balance,fac_3x27_stability,fac_9x9_score,fac_9x9_mean_mi,fac_9x9_entropy,fac_9x9_anti_dom,fac_9x9_pair_count,fac_9x9_core_persist,fac_9x9_entropy_balance,fac_9x9_stability
1,0.05,0.25,9.973231999996642,ok,3x3x3x3,5.400005271517306,3x3x9,4.563765580952751,,5.400005271517306,0.010305609876557766,0.9976879903586099,0.967830961796817,1.0,1.0,0.9567713470442212,0.9674093624410999,4.563765580952751,0.025886441306615045,0.8946597642709421,0.762786307074136,0.6131471927654585,1.0,0.8224336234291446,0.9448522521064551,1.948685480839322,0.04293955740096945,0.0,0.0,0.0,0.0,0.9999999999999942,0.9057459234383581,1.9543683978477187,0.03947569124142352,0.0,0.0,0.0,0.0,0.999999999999996,0.9148927066062991
1,0.05,0.5,10.066240899999684,ok,3x3x3x3,5.171272887759043,3x3x9,4.59161565483094,,5.171272887759043,0.010296461431916036,0.997435557280845,0.96764287040505,1.0,0.5454545454545453,0.9567060786999005,0.9664646472140592,4.59161565483094,0.03043936139516278,0.8891981025818191,0.7895473140647173,0.6131471927654585,1.0,0.8193770482297584,0.949906635794024,1.9657345274751576,0.06943297809664704,0.0,0.0,0.0,0.0,0.9999999999999958,0.8963015493785148,1.9543579705194403,0.039465981169555735,0.0,0.0,0.0,0.0,0.9999999999999948,0.9148919893498898
2,0.01,0.08,10.038107299995318,ok,3x3x3x3,5.391743800445077,3x3x9,4.397072464690628,,5.391743800445077,0.000512689862875413,0.9963422708858858,0.9627815005664163,1.0,1.0,0.9646232960050174,0.9674840431248818,4.397072464690628,0.002991876959686246,0.8780992195229789,0.8191253317849442,0.6131471927654585,0.6363636363636365,0.8231414513323113,0.9423855741434302,1.9178578193359899,0.004825264706435433,0.0,0.0,0.0,0.0,0.9999999999999339,0.9130325546296205,1.9167873252315992,0.0018937991078054215,0.0,0.0,0.0,0.0,0.9999999999999217,0.914893526123872
2,0.01,0.12,9.911215100000845,ok,3x3x3x3,5.3467494964835875,3x3x9,4.408747676198104,,5.3467494964835875,0.0005123333670431843,0.9962832575700752,0.96618847701643,1.0,0.909090909090909,0.9623499239334883,0.9668700500510963,4.408747676198104,0.00511653984507783,0.8616549318597012,0.8094793150910239,0.6131471927654585,0.7272727272727273,0.814255217357812,0.9414581156426665,1.9195048109716726,0.008355333125098847,0.0,0.0,0.0,0.0,0.999999999999932,0.9111494778466416,1.916787475892217,0.0018939955881190891,0.0,0.0,0.0,0.0,0.9999999999999108,0.9148934803041869
2,0.01,0.25,10.168631599997752,ok,3x3x3x3,5.15180784356865,3x3x9,4.421774564245571,,5.15180784356865,0.0005105580226237179,0.9955892702988227,0.9665381006241202,1.0,0.5454545454545453,0.950711849811232,0.9657307920845789,4.421774564245571,0.012910246641597477,0.8422585760077581,0.8005053406963931,0.6131471927654585,0.8181818181818182,0.8031129216631658,0.9407493773802889,1.9277815932053577,0.02431772035281701,0.0,0.0,0.0,0.0,0.9999999999999669,0.9034638728525736,1.916787968051898,0.00189463750063467,0.0,0.0,0.0,0.0,0.999999999999901,0.9148933305513623
2,0.01,0.5,9.926265900001454,ok,3x3x3x3,5.214094192293982,3x3x9,4.277465829342637,,5.214094192293982,0.0005081170429406717,0.9945208848362026,0.9538604127176179,1.0,0.7272727272727273,0.9380039316540053,0.9635644824068514,4.277465829342637,0.018113684987524654,0.83460824622357,0.8012705320523843,0.6131471927654585,0.5454545454545453,0.7975806140190769,0.94001828656735,1.9473344602891436,0.053168420731936054,0.0,0.0,0.0,0.0,0.9999999999999631,0.8941660395572444,1.9167889187167308,0.0018958735311949448,0.0,0.0,0.0,0.0,0.9999999999999066,0.9148930451856292
2,0.02,0.08,9.993794299996807,ok,3x3x3x3,5.392801880434022,3x3x9,4.434721171374198,,5.392801880434022,0.0018072832547626255,0.9962894363900939,0.9624776612362903,1.0,1.0,0.9646763370569894,0.9675511624958851,4.434721171374198,0.004986359436169836,0.914775016783474,0.8392212300768144,0.6131471927654585,0.5454545454545453,0.8426042912417941,0.9472598083432149,1.921593587095264,0.00842225169332535,0.0,0.0,0.0,0.0,0.9999999999999744,0.9131713354019644,1.9217139792648397,0.0068207364898088116,0.0,0.0,0.0,0.0,0.9999999999999801,0.9148932427750507
2,0.02,0.12,10.003444999994827,ok,3x3x3x3,5.34787176346482,3x3x9,4.435503326252601,,5.34787176346482,0.0018058804489267527,0.9962297553737944,0.965888808655777,1.0,0.909090909090909,0.9624647505615617,0.9669371138793059,4.435503326252601,0.0070607753004942675,0.8958676164142972,0.8250447406731567,0.6131471927654585,0.6363636363636365,0.831554436100761,0.9446467468166144,1.9231221410699848,0.011771220014788182,0.0,0.0,0.0,0.0,0.99999999999998,0.9113509210552165,1.9217146036558945,0.006821549686271844,0.0,0.0,0.0,0.0,0.9999999999999653,0.9148930539696574
2,0.02,0.25,10.14877140000317,ok,3x3x3x3,5.153385855011343,3x3x9,4.430328053581844,,5.153385855011343,0.0017985909374839946,0.9955529828205361,0.9663826193978402,1.0,0.5454545454545453,0.951109602547863,0.9658147865803465,4.430328053581844,0.014718793771862764,0.8693771118260801,0.8098316833493707,0.6131471927654585,0.7272727272727273,0.8163698076480316,0.9432471005846769,1.9310404228832474,0.02722326582800052,0.0,0.0,0.0,0.0,0.9999999999999892,0.9038171570552577,1.9217166445876868,0.006824208402084412,0.0,0.0,0.0,0.0,0.999999999999964,0.9148924361856384
2,0.02,0.5,10.083890900001279,ok,3x3x3x3,5.215935289317499,3x3x9,4.323995014908503,,5.215935289317499,0.0017887269031020164,0.9944798767188466,0.9537412760945047,1.0,0.7272727272727273,0.9386469105975194,0.9636421353671629,4.323995014908503,0.01988214231803763,0.8573111840424158,0.8091546282331759,0.6131471927654585,0.5454545454545453,0.8084025459240081,0.9433700488981344,1.9500574907305142,0.055446904534025364,0.0,0.0,0.0,0.0,0.9999999999999795,0.8946105861965092,1.9217205921535392,0.0068293362604096635,0.0,0.0,0.0,0.0,0.9999999999999821,0.9148912558931475
