seed,perturb_eps,pair_scale,elapsed_sec,status,best_factorization,best_accessibility_score,runner_up_factorization,runner_up_accessibility_score,stderr_tail,fac_3x3x3x3_score,fac_3x3x3x3_locality,fac_3x3x3x3_leakage,fac_3x3x3x3_entropy,fac_3x3x3x3_anti_dom,fac_3x3x3x3_pair_count,fac_3x3x3x3_core_persist,fac_3x3x3x3_ccorr,fac_3x3x9_score,fac_3x3x9_locality,fac_3x3x9_leakage,fac_3x3x9_entropy,fac_3x3x9_anti_dom,fac_3x3x9_pair_count,fac_3x3x9_core_persist,fac_3x3x9_ccorr,fac_9x9_score,fac_9x9_locality,fac_9x9_leakage,fac_9x9_entropy,fac_9x9_anti_dom,fac_9x9_pair_count,fac_9x9_core_persist,fac_9x9_ccorr,fac_3x27_score,fac_3x27_locality,fac_3x27_leakage,fac_3x27_entropy,fac_3x27_anti_dom,fac_3x27_pair_count,fac_3x27_core_persist,fac_3x27_ccorr
4,0.02,0.12,0.48954889999731677,ok,3x3x3x3,5.2964013266807495,3x3x9,4.5395380407642625,,5.2964013266807495,0.9017850558172333,0.9758899938828335,0.996638543255716,0.9671908763175258,1.0,0.909090909090909,0.0003514028619868781,4.5395380407642625,0.7823050902367236,0.8755867159642474,0.9613297192267322,0.8978159222878701,0.6131471927654585,0.8181818181818182,0.00026249119232135145,1.000153496113609,1.0,0.0,0.0,0.0,0.0,0.0,0.0001534961136089862,1.0003304428846271,1.0,0.0,0.0,0.0,0.0,0.0,0.0003304428846271033
4,0.02,0.25,0.48982030000479426,ok,3x3x3x3,5.297935170445409,3x3x9,4.4042136132387535,,5.297935170445409,0.9019477758040279,0.9769856103910146,0.996533294546106,0.967570239073255,1.0,0.909090909090909,0.0003527960855511354,4.4042136132387535,0.7826996712971828,0.8771574144113512,0.9615810882500733,0.8966412048371091,0.6131471927654585,0.5454545454545453,0.00025976895030642346,1.0001832686346106,1.0,0.0,0.0,0.0,0.0,0.0,0.00018326863461067339,1.000330411528319,1.0,0.0,0.0,0.0,0.0,0.0,0.0003304115283189903
4,0.02,0.5,0.4866914000012912,ok,3x3x3x3,5.140389299479235,3x3x9,4.405763457491292,,5.140389299479235,0.8888229438013756,0.9736413761679404,0.9952745018983385,0.96411831120209,1.0,0.6363636363636365,0.00035034822767150936,4.405763457491292,0.7828169392910908,0.8781892806669187,0.9615686057939026,0.897056707060001,0.6131471927654585,0.5454545454545453,0.0002574591866481522,1.0002260853548828,1.0,0.0,0.0,0.0,0.0,0.0,0.00022608535488274906,1.000330498876384,1.0,0.0,0.0,0.0,0.0,0.0,0.0003304988763839874
4,0.05,0.08,0.4966789999962202,ok,3x3x3x3,5.126653093406507,3x3x9,4.580863782773972,,5.126653093406507,0.9092915984973551,0.9705024454869484,0.9971512677983931,0.9760281430286295,1.0,0.5454545454545453,0.0009523658679078351,4.580863782773972,0.7603814758167861,0.8709848651863467,0.9498854552513617,0.8857207641854398,0.6131471927654585,1.0,0.0007440295685783318,1.0004539327393676,1.0,0.0,0.0,0.0,0.0,0.0,0.00045393273936764034,1.0009047874451467,1.0,0.0,0.0,0.0,0.0,0.0,0.0009047874451466492
4,0.05,0.12,0.5030160000023898,ok,3x3x3x3,5.145004345879973,3x3x9,4.58004055026878,,5.145004345879973,0.9203723016640734,0.9749389623318678,0.9977705657397062,0.978229197400314,1.0,0.5454545454545453,0.0009660460167388227,4.58004055026878,0.7606283741403452,0.8706053066033682,0.9500372951370694,0.8848849098536509,0.6131471927654585,1.0,0.0007374717688879506,1.0004609589818794,1.0,0.0,0.0,0.0,0.0,0.0,0.00046095898187943976,1.0009045620784578,1.0,0.0,0.0,0.0,0.0,0.0,0.0009045620784576886
4,0.05,0.25,0.4872356999985641,ok,3x3x3x3,5.103157381952689,3x3x9,4.5805621331208,,5.103157381952689,0.9213603890398718,0.9759264816892489,0.9977345507646137,0.9798954305846503,1.0,0.4545454545454545,0.0009678026015770769,4.5805621331208,0.7611012469288005,0.8719259561854211,0.9503404075339618,0.8833176376002073,0.6131471927654585,1.0,0.0007296921069511707,1.000543010453509,1.0,0.0,0.0,0.0,0.0,0.0,0.0005430104535088115,1.0009043344228026,1.0,0.0,0.0,0.0,0.0,0.0,0.0009043344228025081
4,0.05,0.5,0.49089310000272235,ok,3x3x3x3,5.123763899889094,3x3x9,4.446255390117491,,5.123763899889094,0.9077912728095658,0.972424166570611,0.9966575008625164,0.9732017779367209,1.0,0.5454545454545453,0.0009619089824079881,4.446255390117491,0.761040946064442,0.8729868885006993,0.9502751790541485,0.884445485522885,0.6131471927654585,0.7272727272727273,0.00072333457349486,1.000656266934339,1.0,0.0,0.0,0.0,0.0,0.0,0.0006562669343390395,1.0009049058852637,1.0,0.0,0.0,0.0,0.0,0.0,0.0009049058852636997
5,0.01,0.08,0.49421710000024177,ok,3x3x3x3,5.1194458934095985,3x3x9,4.503405277681856,,5.1194458934095985,0.9310796736094363,0.9833516840304725,0.9983892265138798,0.9792001655574611,1.0,0.4545454545454545,0.00015241642562131453,4.503405277681856,0.7934698551693927,0.8793924158411229,0.9666032585851078,0.887011351738833,0.6131471927654585,0.7272727272727273,0.0001448399455772739,1.000193855913244,1.0,0.0,0.0,0.0,0.0,0.0,0.00019385591324389153,1.0001455743814276,1.0,0.0,0.0,0.0,0.0,0.0,0.00014557438142770402
5,0.01,0.12,0.4902432000017143,ok,3x3x3x3,5.15199332291231,3x3x9,4.550350052765444,,5.15199332291231,0.9224833077030129,0.9840418544121924,0.9979942983765294,0.97459599494732,1.0,0.5454545454545453,0.00015059474598369315,4.550350052765444,0.7933435975010106,0.8826207352030777,0.96654328753809,0.8854603516047598,0.6131471927654585,0.8181818181818182,0.0001439790621388288,1.0001952661393811,1.0,0.0,0.0,0.0,0.0,0.0,0.00019526613938112547,1.0001455971470596,1.0,0.0,0.0,0.0,0.0,0.0,0.00014559714705973304
5,0.01,0.25,0.49128810000547674,ok,3x3x3x3,5.103011313129513,3x3x9,4.62233622444505,,5.103011313129513,0.8954841521621485,0.9771465028241256,0.9961552533710155,0.9613494936284389,1.0,0.5454545454545453,0.00014863841651212954,4.62233622444505,0.7929350952207265,0.8767771537906285,0.9667173966506982,0.8726232617032632,0.6131471927654585,1.0,0.00013612431427446152,1.0001955979373953,1.0,0.0,0.0,0.0,0.0,0.0,0.00019559793739525147,1.0001456808057594,1.0,0.0,0.0,0.0,0.0,0.0,0.00014568080575927742
5,0.01,0.5,0.48937540000042645,ok,3x3x3x3,5.1019296501395335,3x3x9,4.616996438494285,,5.1019296501395335,0.8959252500116058,0.9763554706170119,0.9956206705050985,0.9611525649287401,1.0,0.5454545454545453,0.0001484213498054241,4.616996438494285,0.7910797577037365,0.8752024285740454,0.966143524040699,0.8712873718455293,0.6131471927654585,1.0,0.0001361635648166114,1.0001900222605804,1.0,0.0,0.0,0.0,0.0,0.0,0.00019002226058038925,1.0001456731267218,1.0,0.0,0.0,0.0,0.0,0.0,0.00014567312672173307
5,0.02,0.08,0.4878312999935588,ok,3x3x3x3,5.103101748908204,3x3x9,4.436400229703585,,5.103101748908204,0.9531333404198381,0.9831900902667755,0.9992945258885233,0.9853503869906646,1.0,0.36363636363636365,0.0003152235242200564,4.436400229703585,0.778834629939849,0.8769608472382352,0.9598428277794127,0.8891338556449984,0.6131471927654585,0.6363636363636365,0.00029905815381366287,1.0003994918227006,1.0,0.0,0.0,0.0,0.0,0.0,0.00039949182270070056,1.0002967386456931,1.0,0.0,0.0,0.0,0.0,0.0,0.0002967386456930785
5,0.02,0.12,0.4910576000038418,ok,3x3x3x3,5.139462801918003,3x3x9,4.483761354616726,,5.139462801918003,0.9471096546259967,0.9839126430155719,0.9991246081347586,0.9817315596031745,1.0,0.4545454545454545,0.0003116092657738717,4.483761354616726,0.7788369305927368,0.8798728775722382,0.9598419172605843,0.8881286866029103,0.6131471927654585,0.7272727272727273,0.00029738618643430226,1.000402549613537,1.0,0.0,0.0,0.0,0.0,0.0,0.00040254961353689505,1.000296830994946,1.0,0.0,0.0,0.0,0.0,0.0,0.00029683099494595417
5,0.02,0.25,0.4914411999998265,ok,3x3x3x3,5.140417368019006,3x3x9,4.554559202781232,,5.140417368019006,0.9210716142811974,0.976993637708384,0.9979192530917614,0.9713977375914145,1.0,0.5454545454545453,0.00030785261897602436,4.554559202781232,0.7786405452923674,0.8739289490403579,0.9600083313069496,0.8740071163394725,0.6131471927654585,0.909090909090909,0.0002816134911722093,1.0004035557671476,1.0,0.0,0.0,0.0,0.0,0.0,0.0004035557671476684,1.0002971704489878,1.0,0.0,0.0,0.0,0.0,0.0,0.00029717044898780833
5,0.02,0.5,0.491043100002571,ok,3x3x3x3,5.137252062587887,3x3x9,4.549452892677007,,5.137252062587887,0.9203666304497594,0.9761911226478375,0.9975774663178043,0.9700822082097283,1.0,0.5454545454545453,0.00030736223548510314,4.549452892677007,0.7776962627476536,0.8724757086676096,0.9596935581424018,0.8716130775221494,0.6131471927654585,0.909090909090909,0.000281638286279314,1.000392506413249,1.0,0.0,0.0,0.0,0.0,0.0,0.0003925064132490346,1.0002971345531289,1.0,0.0,0.0,0.0,0.0,0.0,0.00029713455312877814
5,0.05,0.08,0.49091250000492437,ok,3x3x3x3,5.203355122336135,3x3x9,4.447772570933269,,5.203355122336135,0.9587374352983403,0.9830939428545343,0.9994583707220616,0.9884630837220768,1.0,0.5454545454545453,0.0008750170118506387,4.447772570933269,0.7618185576286429,0.8728344646703586,0.9507712866498511,0.8847341210452268,0.6131471927654585,0.7272727272727273,0.0008305845373686193,1.0010923919918113,1.0,0.0,0.0,0.0,0.0,0.0,0.0010923919918113477,1.0008105309129203,1.0,0.0,0.0,0.0,0.0,0.0,0.0008105309129202956
5,0.05,0.12,0.48894089999521384,ok,3x3x3x3,5.154773825513342,3x3x9,4.495281192053759,,5.154773825513342,0.9565576581288359,0.9838041132317256,0.9994104501225928,0.9868627436786487,1.0,0.4545454545454545,0.0008661330788116258,4.495281192053759,0.7617880375192453,0.8749365045914875,0.9507472673072029,0.8847445554255908,0.6131471927654585,0.8181818181818182,0.0008267253538646424,1.001101957004575,1.0,0.0,0.0,0.0,0.0,0.0,0.0011019570045750166,1.0008110007209599,1.0,0.0,0.0,0.0,0.0,0.0,0.0008110007209599458
5,0.05,0.25,0.487765899997612,ok,3x3x3x3,5.29745329115867,3x3x9,4.475316011754306,,5.29745329115867,0.9348070946713627,0.9768257021237272,0.9985908698403944,0.9772807946392585,1.0,0.8181818181818182,0.0008579207930177773,4.475316011754306,0.7616705318692357,0.8686206264325523,0.9508552086550057,0.8711448453817829,0.6131471927654585,0.8181818181818182,0.0007866975593621904,1.0011069471442338,1.0,0.0,0.0,0.0,0.0,0.0,0.0011069471442336919,1.000812829137149,1.0,0.0,0.0,0.0,0.0,0.0,0.0008128291371488999
5,0.05,0.5,0.49300829999992857,ok,3x3x3x3,5.248117756862651,3x3x9,4.51672084911723,,5.248117756862651,0.9334112785418461,0.9760292204518202,0.9983919371406897,0.9757926290363819,1.0,0.7272727272727273,0.0008563280555495732,4.51672084911723,0.7613721301786511,0.8674749420186746,0.9507693333057664,0.8686253418884324,0.6131471927654585,0.909090909090909,0.0007864544147926871,1.0010802607736493,1.0,0.0,0.0,0.0,0.0,0.0,0.0010802607736492371,1.000812717531597,1.0,0.0,0.0,0.0,0.0,0.0,0.0008127175315971593
6,0.01,0.08,0.4892085000028601,ok,3x3x3x3,5.306357963381757,3x3x9,4.531236526527017,,5.306357963381757,0.8942413667993244,0.9613478783446425,0.9960868074960868,0.9545421499224725,1.0,1.0,0.00013976081923017535,4.531236526527017,0.7834530352975425,0.8322538965792913,0.96342417666844,0.8388074602507998,0.6131471927654585,1.0,0.00015076496548540477,1.000166767809258,1.0,0.0,0.0,0.0,0.0,0.0,0.00016676780925814282,1.000096127820331,1.0,0.0,0.0,0.0,0.0,0.0,9.612782033100704e-05
6,0.01,0.12,0.4886398000016925,ok,3x3x3x3,5.298768191722997,3x3x9,4.517731794304904,,5.298768191722997,0.8905373789971764,0.9597559264077469,0.99579485103846,0.9525414012493866,1.0,1.0,0.00013863403022744164,4.517731794304904,0.7811624441352513,0.8268350480646742,0.962672366314552,0.8337639635943834,0.6131471927654585,1.0,0.0001507794305845653,1.0001658183709525,1.0,0.0,0.0,0.0,0.0,0.0,0.00016581837095247767,1.000096154295883,1.0,0.0,0.0,0.0,0.0,0.0,9.615429588312398e-05
6,0.01,0.25,0.489174100002856,ok,3x3x3x3,5.295279154256915,3x3x9,4.518621654797684,,5.295279154256915,0.8876152149783436,0.9624649240945292,0.9956313368881151,0.9494256644451183,1.0,1.0,0.00014201385080794056,4.518621654797684,0.7788849478308097,0.8319671682414341,0.9615968858419627,0.8328659164694904,0.6131471927654585,1.0,0.0001595436485292085,1.0001709586539904,1.0,0.0,0.0,0.0,0.0,0.0,0.00017095865399047492,1.000096146896757,1.0,0.0,0.0,0.0,0.0,0.0,9.61468967570832e-05
6,0.01,0.5,0.48919620000378927,ok,3x3x3x3,5.133622580392538,3x3x9,4.374704036500345,,5.133622580392538,0.8952935136481277,0.966074762407069,0.9960704385462652,0.9578606601636456,1.0,0.6363636363636365,0.0001413874456124224,4.374704036500345,0.78508816654805,0.8433763830993967,0.9635064680510042,0.8512459708286927,0.6131471927654585,0.6363636363636365,0.00015803702592568112,1.0001734745801907,1.0,0.0,0.0,0.0,0.0,0.0,0.0001734745801907544,1.0000961682057563,1.0,0.0,0.0,0.0,0.0,0.0,9.616820575623275e-05
6,0.02,0.08,0.49679149999428773,ok,3x3x3x3,5.313494133543943,3x3x9,4.51957373076605,,5.313494133543943,0.898454630894879,0.9613300036370547,0.9964914516453448,0.9569291559212765,1.0,1.0,0.00028889144538879225,4.51957373076605,0.7788515497890152,0.8307319681969669,0.9617433574172988,0.834788785473714,0.6131471927654585,1.0,0.0003108771235954494,1.0003414966612894,1.0,0.0,0.0,0.0,0.0,0.0,0.0003414966612892431,1.0001999211684387,1.0,0.0,0.0,0.0,0.0,0.0,0.0001999211684386183
6,0.02,0.12,0.49097449999680975,ok,3x3x3x3,5.3057818353065365,3x3x9,4.5061619997912485,,5.3057818353065365,0.8944751815235134,0.9597436455294477,0.9961787564659011,0.9550975921692298,1.0,1.0,0.0002866596184441969,4.5061619997912485,0.7766046246013922,0.8254316067474631,0.9609479093397929,0.8297197075653244,0.6131471927654585,1.0,0.0003109587718172647,1.0003396107805507,1.0,0.0,0.0,0.0,0.0,0.0,0.0003396107805507084,1.000200028069333,1.0,0.0,0.0,0.0,0.0,0.0,0.00020002806933301415
6,0.02,0.25,0.49398919999657664,ok,3x3x3x3,5.308670456973354,3x3x9,4.511741779579699,,5.308670456973354,0.8953641547867085,0.962494840063128,0.9962803776162555,0.9542374962550699,1.0,1.0,0.00029358825219184874,4.511741779579699,0.7760662987771405,0.8304612266207996,0.9605199175974337,0.8312184952174594,0.6131471927654585,1.0,0.0003286486014076909,1.0003502087031746,1.0,0.0,0.0,0.0,0.0,0.0,0.0003502087031746527,1.0001999990232422,1.0,0.0,0.0,0.0,0.0,0.0,0.00019999902324219194
6,0.02,0.5,0.4889320000002044,ok,3x3x3x3,5.145837659977404,3x3x9,4.363056913639507,,5.145837659977404,0.9036520871361269,0.966103384516313,0.9967327608770623,0.9608752659275571,1.0,0.6363636363636365,0.00029234333852658673,4.363056913639507,0.7809494268775452,0.8416507125024506,0.9621113458978939,0.8466907531631727,0.6131471927654585,0.6363636363636365,0.00032566425116799035,1.0003566792989849,1.0,0.0,0.0,0.0,0.0,0.0,0.00035667929898477795,1.0002000871025967,1.0,0.0,0.0,0.0,0.0,0.0,0.00020008710259674796
6,0.05,0.08,0.4884738000037032,ok,3x3x3x3,5.317315196958527,3x3x9,4.501524425941753,,5.317315196958527,0.8998547570620178,0.961278523241446,0.9965853157469259,0.9588005434521133,1.0,1.0,0.0007960574560235398,4.501524425941753,0.7711369118298158,0.8281183117311067,0.9580386122975703,0.8302326410288932,0.6131471927654585,1.0,0.0008507562889090071,1.000915456623878,1.0,0.0,0.0,0.0,0.0,0.0,0.000915456623878061,1.0005606028438125,1.0,0.0,0.0,0.0,0.0,0.0,0.000560602843812606
6,0.05,0.12,0.48630319999938365,ok,3x3x3x3,5.309471373513533,3x3x9,4.488784355746531,,5.309471373513533,0.8956028847604623,0.9597162969822115,0.9962448075183107,0.9571167951375816,1.0,1.0,0.0007905891149670102,4.488784355746531,0.7691507910176252,0.8230543314278084,0.9572892730382623,0.8252914283275431,0.6131471927654585,1.0,0.0008513391698333127,1.0009108539215685,1.0,0.0,0.0,0.0,0.0,0.0,0.0009108539215684365,1.0005613046399906,1.0,0.0,0.0,0.0,0.0,0.0,0.0005613046399905882
6,0.05,0.25,0.48974110000563087,ok,3x3x3x3,5.316750377825735,3x3x9,4.497009160774508,,5.316750377825735,0.8987866533632325,0.9625578353689384,0.996490323242709,0.9581063316485021,1.0,1.0,0.0008092342023529771,4.497009160774508,0.7695572093653972,0.8277848598534774,0.9572737048566463,0.8283495432420481,0.6131471927654585,1.0,0.0008966506914809466,1.0009397604304033,1.0,0.0,0.0,0.0,0.0,0.0,0.0009397604304033122,1.0005611751824128,1.0,0.0,0.0,0.0,0.0,0.0,0.0005611751824128988
6,0.05,0.5,0.49166020000120625,ok,3x3x3x3,5.152859062844667,3x3x9,4.34374109136304,,5.152859062844667,0.907422955598591,0.9661476218351563,0.9969694469514938,0.9633309352665639,1.0,0.6363636363636365,0.0008062850110426716,4.34374109136304,0.7731129340863347,0.838524631831525,0.9585271780149051,0.8413576774842386,0.6131471927654585,0.6363636363636365,0.0008896589987599774,1.000967706966966,1.0,0.0,0.0,0.0,0.0,0.0,0.0009677069669660546,1.0005617865374838,1.0,0.0,0.0,0.0,0.0,0.0,0.0005617865374839226
7,0.01,0.08,0.4923985999994329,ok,3x3x3x3,5.220303276967737,3x3x9,4.638922287953259,,5.220303276967737,0.8737176037116714,0.9785483313224586,0.9937270677002646,0.9651142285440039,1.0,0.8181818181818182,0.0001051365984293653,4.638922287953259,0.8178717084316873,0.8547792313421456,0.9763915437279942,0.876624021258472,0.6131471927654585,1.0,0.00010859042750029419,1.000143966290942,1.0,0.0,0.0,0.0,0.0,0.0,0.00014396629094194917,1.0000837300108187,1.0,0.0,0.0,0.0,0.0,0.0,8.3730010818721e-05
7,0.01,0.12,0.5113968000005116,ok,3x3x3x3,5.140138983444279,3x3x9,4.637645923293464,,5.140138983444279,0.8811505499904994,0.9794252247372022,0.9944780171352723,0.9667970526283711,1.0,0.6363636363636365,0.0001063207711164058,4.637645923293464,0.8169045160811611,0.8572491953809109,0.9761841815448441,0.8740521854886377,0.6131471927654585,1.0,0.00010865203245196657,1.0001349542395457,1.0,0.0,0.0,0.0,0.0,0.0,0.00013495423954567077,1.0000836911337763,1.0,0.0,0.0,0.0,0.0,0.0,8.369113377621475e-05
7,0.01,0.25,0.49214959999517305,ok,3x3x3x3,5.076628788588962,3x3x9,4.672116325736709,,5.076628788588962,0.9024875634435662,0.9802220590095281,0.9961993429142811,0.9703370039463373,1.0,0.4545454545454545,0.00011009200252121341,4.672116325736709,0.8206004239615763,0.8782191580687247,0.9774016245051864,0.882639405429613,0.6131471927654585,1.0,0.00010852100614923334,1.0001134115617816,1.0,0.0,0.0,0.0,0.0,0.0,0.00011341156178158352,1.000083604331313,1.0,0.0,0.0,0.0,0.0,0.0,8.360433131309125e-05
7,0.01,0.5,0.49107329999969807,ok,3x3x3x3,4.977666972134724,3x3x9,4.483646165766616,,4.977666972134724,0.8935892443507832,0.9805603266763705,0.9955610120442763,0.9714834809390583,1.0,0.27272727272727265,0.00010927176059891645,4.483646165766616,0.8201638131167854,0.8736723004395599,0.9770298735163435,0.8813426689704316,0.6131471927654585,0.6363636363636365,0.00010849877621872404,1.000115163772894,1.0,0.0,0.0,0.0,0.0,0.0,0.00011516377289406129,1.0000835799119794,1.0,0.0,0.0,0.0,0.0,0.0,8.35799119794026e-05
7,0.02,0.08,0.4912402999980259,ok,3x3x3x3,5.238652773881162,3x3x9,4.617221888159823,,5.238652773881162,0.8850984382088707,0.9786804729252704,0.9950484985805513,0.9705132024203735,1.0,0.8181818181818182,0.0002212526551873351,4.617221888159823,0.8100507212083925,0.8531150797447349,0.9740662186112794,0.8666152434742561,0.6131471927654585,1.0,0.00022743235570078332,1.0002982336255934,1.0,0.0,0.0,0.0,0.0,0.0,0.0002982336255935386,1.0001778425190753,1.0,0.0,0.0,0.0,0.0,0.0,0.00017784251907528072
7,0.02,0.12,0.4895671999984188,ok,3x3x3x3,5.201234121154799,3x3x9,4.618880056712101,,5.201234121154799,0.8903370959022802,0.9794416231080586,0.9955241754581035,0.9720712322133571,1.0,0.7272727272727273,0.00022363083663609964,4.618880056712101,0.8099751353468384,0.8554790633312295,0.9740902227174374,0.865960911369217,0.6131471927654585,1.0,0.00022753118192007517,1.0002797692630865,1.0,0.0,0.0,0.0,0.0,0.0,0.0002797692630865928,1.0001777803782983,1.0,0.0,0.0,0.0,0.0,0.0,0.00017778037829824881
7,0.02,0.25,0.48833339999691816,ok,3x3x3x3,5.090141248790641,3x3x9,4.659100117774685,,5.090141248790641,0.9103690190618547,0.9799982174787494,0.9969507394256886,0.9753193948356447,1.0,0.4545454545454545,0.00023115071597579293,4.659100117774685,0.8149708139313842,0.8759317024144601,0.9755768903741111,0.8792463180602366,0.6131471927654585,1.0,0.0002272002290341829,1.0002358904751076,1.0,0.0,0.0,0.0,0.0,0.0,0.0002358904751075512,1.0001773558019706,1.0,0.0,0.0,0.0,0.0,0.0,0.00017735580197074895
7,0.02,0.5,0.49038970000401605,ok,3x3x3x3,4.99422725553845,3x3x9,4.425055509537186,,4.99422725553845,0.9041495314399537,0.9803930412078323,0.996554001585698,0.9765375922877397,1.0,0.27272727272727265,0.00022945265358910563,4.425055509537186,0.8142344375238156,0.8716212154305797,0.9752071602306159,0.8778911236530127,0.6131471927654585,0.5454545454545453,0.00022710720643148404,1.0002397205565918,1.0,0.0,0.0,0.0,0.0,0.0,0.00023972055659191965,1.0001771809324727,1.0,0.0,0.0,0.0,0.0,0.0,0.00017718093247258177
7,0.05,0.08,0.4909702999939327,ok,3x3x3x3,5.250485560261036,3x3x9,4.589641952804412,,5.250485560261036,0.8914569974481971,0.9789148824945034,0.9956888291095356,0.9746928133885491,1.0,0.8181818181818182,0.0006411287293418785,4.589641952804412,0.7985054815867432,0.850042933434436,0.9698848465601976,0.8574104906701373,0.6131471927654585,1.0,0.0006510077874396018,1.0008277433933719,1.0,0.0,0.0,0.0,0.0,0.0,0.000827743393371905,1.0005281645614206,1.0,0.0,0.0,0.0,0.0,0.0,0.0005281645614205367
7,0.05,0.12,0.48813520000112476,ok,3x3x3x3,5.164257862309956,3x3x9,4.593090931577083,,5.164257862309956,0.8945763286341747,0.9794176221554965,0.9959614646190302,0.9754733571887448,1.0,0.6363636363636365,0.0006472715306921582,4.593090931577083,0.7989881203236255,0.8522009759070817,0.9700695953940194,0.8580340640872365,0.6131471927654585,1.0,0.0006509830996615469,1.0007783866801012,1.0,0.0,0.0,0.0,0.0,0.0,0.0007783866801011583,1.000527934150726,1.0,0.0,0.0,0.0,0.0,0.0,0.0005279341507259983
7,0.05,0.25,0.49001030000363244,ok,3x3x3x3,5.047730618064113,3x3x9,4.6355296468812215,,5.047730618064113,0.9113706206436176,0.9794954591023941,0.9971317945994713,0.9772491391973539,1.0,0.36363636363636365,0.0006654227030943303,4.6355296468812215,0.8042393620128635,0.8717050922763057,0.9716958459978013,0.8740930443931133,0.6131471927654585,1.0,0.0006491094356792286,1.0006618621851424,1.0,0.0,0.0,0.0,0.0,0.0,0.0006618621851423742,1.0005248397602176,1.0,0.0,0.0,0.0,0.0,0.0,0.0005248397602175535
7,0.05,0.5,0.4914257999989786,ok,3x3x3x3,5.0005844938850705,3x3x9,4.400844694649037,,5.0005844938850705,0.9081795352539579,0.9799918531160333,0.9969156881573668,0.9784727419550049,1.0,0.27272727272727265,0.0006610390390705868,4.400844694649037,0.8033395504586095,0.867835380987358,0.9713397727823505,0.8718064097559424,0.6131471927654585,0.5454545454545453,0.0006491151720449894,1.0006749834555144,1.0,0.0,0.0,0.0,0.0,0.0,0.0006749834555144078,1.0005237934286833,1.0,0.0,0.0,0.0,0.0,0.0,0.0005237934286833124
8,0.01,0.08,0.49055699999735225,ok,3x3x3x3,5.2463888987123815,3x3x9,4.5974164540111895,,5.2463888987123815,0.8447551411848377,0.9621576878873838,0.9901688123266852,0.9491554320988388,1.0,1.0,0.00015182521463612766,4.5974164540111895,0.814506192533728,0.833747924106243,0.9757967405267783,0.8601214739909484,0.6131471927654585,1.0,9.693008803353722e-05,1.0000803235314772,1.0,0.0,0.0,0.0,0.0,0.0,8.032353147722408e-05,1.0001566285230599,1.0,0.0,0.0,0.0,0.0,0.0,0.00015662852305991194
8,0.01,0.12,0.48684720000164816,ok,3x3x3x3,5.2481242863375375,3x3x9,4.5972461410609915,,5.2481242863375375,0.8470028437481517,0.9606373240195765,0.9905502080838372,0.9497805765537695,1.0,1.0,0.00015333393220318586,4.5972461410609915,0.8142701203742999,0.8338748103807553,0.9756956960555482,0.8601594785312432,0.6131471927654585,1.0,9.884295368718046e-05,1.0000828499274985,1.0,0.0,0.0,0.0,0.0,0.0,8.284992749854608e-05,1.0001566268985136,1.0,0.0,0.0,0.0,0.0,0.0,0.0001566268985134856
8,0.01,0.25,0.4863699000052293,ok,3x3x3x3,5.25469367724973,3x3x9,4.636907502748375,,5.25469367724973,0.8529338477100993,0.9606740067868169,0.991540321165928,0.9493919557945916,1.0,1.0,0.0001535457922940556,4.636907502748375,0.8206755633119079,0.8504233793389353,0.9771531761572203,0.8754057633146924,0.6131471927654585,1.0,0.00010242786016093917,1.0000861418232803,1.0,0.0,0.0,0.0,0.0,0.0,8.614182328036383e-05,1.0001566878065384,1.0,0.0,0.0,0.0,0.0,0.0,0.00015668780653847115
8,0.01,0.5,0.4901199000014458,ok,3x3x3x3,5.256511818806061,3x3x9,4.411590214037209,,5.256511818806061,0.8521898141181229,0.9635468951465577,0.9913168671290976,0.9493047036360239,1.0,1.0,0.0001535387762580816,4.411590214037209,0.8201120043939762,0.8508462741890803,0.9772304525756631,0.8774256122858869,0.6131471927654585,0.5454545454545453,0.00010140509987062006,1.000072844213341,1.0,0.0,0.0,0.0,0.0,0.0,7.284421334115302e-05,1.0001566593816125,1.0,0.0,0.0,0.0,0.0,0.0,0.00015665938161243964
8,0.02,0.08,0.49117580000165617,ok,3x3x3x3,5.151177879368819,3x3x9,4.55630965984904,,5.151177879368819,0.866991613730728,0.9621164773705148,0.993078078170032,0.9650406912467454,1.0,0.7272727272727273,0.0003146552144357693,4.55630965984904,0.794135304327249,0.8323712483601013,0.968336784119477,0.8481163538351683,0.6131471927654585,1.0,0.0002027764415851347,1.0001707368116204,1.0,0.0,0.0,0.0,0.0,0.0,0.00017073681162040402,1.0003221436322114,1.0,0.0,0.0,0.0,0.0,0.0,0.00032214363221140567
8,0.02,0.12,0.4946834000002127,ok,3x3x3x3,5.060433755484412,3x3x9,4.556116213270508,,5.060433755484412,0.8685588363589118,0.9605646658369197,0.9933044305875341,0.9649607720462839,1.0,0.5454545454545453,0.000317777927489267,4.556116213270508,0.7939217287879756,0.8324610249694825,0.9682271329242943,0.8481523606533546,0.6131471927654585,1.0,0.00020677316994259447,1.0001761582494537,1.0,0.0,0.0,0.0,0.0,0.0,0.00017615824945373183,1.0003221366022805,1.0,0.0,0.0,0.0,0.0,0.0,0.00032213660228062554
