t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
14671,15,2,13,0,0,0,0.017924606348068278,0.01784509998560268,7.950636246559922e-05,0.019631901840490795,0.01745181421549677,0.002180087624994026,0.15043290043290045,6.428806926312888,0.0006437327289933112,1.0906682296449912
14672,13,4,9,0,0,0,0.017923617813318627,0.017844491507764817,7.912630555381023e-05,0.01963993453355155,0.017455670330884385,0.002184264202667166,0.15043290043290045,6.427880388644933,0.0006917106355885277,1.0992052678105797
14673,24,7,17,1,0,1,0.01792188813984587,0.017847130669333695,7.475747051217604e-05,0.019631901840490795,0.017456634626008175,0.0021752672144826207,0.15043290043290045,6.427047423602961,0.0007418276571549527,1.1076530279313093
14674,35,4,31,0,0,0,0.01792089990488138,0.017845034943843634,7.586496103774432e-05,0.019635917365514417,0.017450850452838524,0.0021850669126758926,0.15043290043290045,6.426293729612986,0.0007905446969828054,1.1160039075932464
14675,20,3,17,0,0,0,0.017920158800176444,0.01784388588397497,7.627291620147456e-05,0.019647973802701592,0.017453742060204364,0.0021942317424972282,0.15043290043290045,6.42561480168093,0.0008383018976010415,1.124250391568394
14676,15,4,11,0,0,0,0.017919170755913327,0.01784314245349837,7.602830241495648e-05,0.019656019656019652,0.01747014595311809,0.0021858737029015612,0.15043290043290045,6.4250206331039585,0.0008864377062440111,1.1323850585777642
14677,15,2,13,0,0,0,0.01791867677463818,0.01784226393370601,7.641284093217252e-05,0.01967213114754098,0.017413897949029797,0.0022582331985111816,0.15043290043290045,6.424499771858933,0.0009327500119515474,1.1404005879701533
14678,33,5,28,0,0,0,0.017917441940596787,0.017840372031022782,7.706990957400545e-05,0.0196761631481861,0.017400430867811966,0.0022757322803741327,0.15043290043290045,6.42403684455272,0.000977172536189536,1.1482897663101095
14679,20,4,16,1,0,1,0.017916454195895753,0.017843077855195396,7.337634070035681e-05,0.0196761631481861,0.017457599027678027,0.0022185641205080715,0.15043290043290045,6.423673304326319,0.0010246003704440102,1.1560454938696603
14680,26,6,20,0,0,0,0.017914972783022117,0.017841726618705037,7.324616431707981e-05,0.019684232109903627,0.017467248908296942,0.002216983201606685,0.15043290043290045,6.423399952427463,0.0010704414877598816,1.1636607910174688
14681,24,8,16,1,0,1,0.01791299794689485,0.017844431992003515,6.856595489133574e-05,0.01970038990355017,0.017467248908296942,0.0022331409952532286,0.15043290043290045,6.4232240494775175,0.0011161906196924237,1.1711288045001476
14682,18,2,16,1,1,0,0.017926283155356527,0.017843351051746854,8.293210360967376e-05,0.01991377540546089,0.01747207785027093,0.0024416975551899596,0.15043290043290045,6.423124632688774,0.0011593735398660152,1.1784428136096103
14683,19,5,14,0,0,0,0.01792504822265087,0.017842405336442727,8.264288620814242e-05,0.01992195522694598,0.017475942926667404,0.002446012300278577,0.15043290043290045,6.423083404212345,0.0012003936531339273,1.1855962362313666
14684,20,1,19,0,0,0,0.01792480125652719,0.017841122026006472,8.36792305207168e-05,0.019942434210526314,0.017418712674187126,0.002523721536339188,0.15043290043290045,6.423106733337598,0.0012408699049133159,1.1925826347678712
14685,19,6,13,1,1,0,0.017937096174246075,0.017840244077856598,9.68520963894777e-05,0.02013560715019519,0.017379753141085957,0.0027558540091092328,0.15043290043290045,6.423204501808431,0.00128136034831209,1.1993957219320357
