t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
15610,22,3,19,0,0,0,0.018448069206316118,0.01796984509858333,0.0004782241077327873,0.017817371937639194,0.01866044651782739,-0.0008430745801881953,0.15043290043290045,6.40058607296807,0.0004757824260426942,1.0
15611,24,3,21,1,0,1,0.018447348193697154,0.017972060063393133,0.00047528813030402184,0.017820980153908463,0.01870767181081381,-0.000886691656905348,0.15043290043290045,6.39939999918262,0.0005283624322933105,1.0
15612,21,4,17,0,0,0,0.018446386931203835,0.017970973249857712,0.0004754136813461228,0.017810159886662617,0.018698329911779395,-0.0008881700251167773,0.15043290043290045,6.3982985799641945,0.0005792613718327318,1.0
15613,22,8,14,1,0,1,0.018444464706725196,0.017973635348268086,0.0004708293584571102,0.01778855872245805,0.01875589589922868,-0.0009673371767706281,0.15043290043290045,6.3972762031361805,0.0006292981320643625,1.0
15614,25,3,22,0,0,0,0.01844374397582515,0.017972228940517008,0.00047151503530814057,0.01760777170613236,0.01875589589922868,-0.0011481241930963205,0.15043290043290045,6.3963125957514775,0.0006770764851926034,1.0
15615,33,6,27,1,0,1,0.018442302682990363,0.017974059598197614,0.00046824308479274934,0.01760420882233913,0.018795741849634066,-0.0011915330272949352,0.15043290043290045,6.395437085113145,0.0007271499656083158,1.0
15616,30,7,23,2,1,1,0.018453644497115396,0.017976145601445205,0.0004774988956701906,0.017799352750809058,0.018788449814332427,-0.0009890970635233684,0.15043290043290045,6.394656844115567,0.0007774308348653232,1.0
15617,24,6,18,0,0,0,0.018452202674722955,0.017974995021762013,0.0004772076529609426,0.01779575328614762,0.01878636741479634,-0.000990614128648721,0.15043290043290045,6.39395707578511,0.0008258478306797981,1.0
15618,20,3,17,0,0,0,0.01845148184801292,0.017973908498405283,0.0004775733496076365,0.017792155276991507,0.018782204000221618,-0.0009900487232301115,0.15043290043290045,6.39334058320086,0.0008739930035342461,1.0
15619,17,4,13,0,0,0,0.018450520833333334,0.017973077716228036,0.0004774431171052987,0.017792155276991507,0.018789491187229796,-0.0009973359102382895,0.15043290043290045,6.392809495531817,0.0009217676666831577,1.0
15620,18,1,17,0,0,0,0.01845028059530475,0.017971991424640295,0.0004782891706644546,0.017802953671859193,0.01878532638811925,-0.000982372716260057,0.15043290043290045,6.392348287215045,0.0009675013181827417,1.0
15621,19,5,14,1,1,0,0.01846209931515767,0.017971096930159802,0.0004910023849978677,0.018005259963584864,0.018730950401773343,-0.0007256904381884796,0.15043290043290045,6.391967719300161,0.0010135918283804164,1.0
15622,25,5,20,0,0,0,0.018460897527697855,0.017969819235349533,0.0004910782923483216,0.018001618122977344,0.018729912445971407,-0.0007282943229940629,0.15043290043290045,6.3916717411432264,0.0010593742050720024,1.0
15623,21,5,16,0,0,0,0.01845969589668819,0.017968797210304244,0.0004908986863839462,0.017983430996160836,0.01872887460519754,-0.0007454436090367049,0.15043290043290045,6.391463104000658,0.001104703527658695,1.0
