t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
22,28,3,25,0,0,0,0.01694915254237274,0.019230769230769183,-0.002281616688396444,0.01694915254237274,0.019230769230769183,-0.002281616688396444,0.15043290043290045,1.1873580740363538,0.003866748263372468,1.1226233703946868
23,19,5,14,0,0,0,0.016260162601625886,0.018604651162790652,-0.002344488561164766,0.016260162601625886,0.018604651162790652,-0.002344488561164766,0.15043290043290045,1.2217046263824234,0.0038251164473969497,1.1273074364443936
24,18,3,15,0,0,0,0.015873015873015747,0.0179775280898876,-0.002104512216871853,0.015873015873015747,0.0179775280898876,-0.002104512216871853,0.15043290043290045,1.2534528852407147,0.003645682092417513,1.1318769343942947
25,30,14,16,0,0,0,0.014285714285714185,0.01735357917570495,-0.003067864889990767,0.014285714285714185,0.01735357917570495,-0.003067864889990767,0.15043290043290045,1.2843701362538371,0.003621382795022245,1.1363277520046668
26,21,4,17,0,0,0,0.013888888888888793,0.01673640167364013,-0.0028475127847513385,0.013888888888888793,0.01673640167364013,-0.0028475127847513385,0.15043290043290045,1.315001591956459,0.0036309825057636836,1.140655883840082
27,18,5,13,0,0,0,0.01342281879194622,0.016293279022403226,-0.002870460230457006,0.01342281879194622,0.016293279022403226,-0.002870460230457006,0.15043290043290045,1.3428860512108967,0.0034453490235699224,1.1448574348740286
28,18,5,13,1,0,1,0.012987012987012903,0.01785714285714282,-0.004870129870129919,0.012987012987012903,0.01785714285714282,-0.004870129870129919,0.15043290043290045,1.3686177579979988,0.003285464523551635,1.1489286239941718
29,26,4,22,0,0,0,0.012658227848101186,0.017110266159695783,-0.0044520383115945975,0.012658227848101186,0.017110266159695783,-0.0044520383115945975,0.15043290043290045,1.3930932503594595,0.0032163130742537097,1.152865787405101
30,23,3,20,0,0,0,0.012422360248447128,0.016483516483516453,-0.004061156235069325,0.012422360248447128,0.016483516483516453,-0.004061156235069325,0.15043290043290045,1.4173787559320963,0.0032444655215003557,1.1566653819254966
31,25,8,17,1,1,0,0.017751479289940725,0.015985790408525727,0.001765688881414998,0.017751479289940725,0.015985790408525727,0.001765688881414998,0.15043290043290045,1.4410150422086627,0.003218044685270418,1.1603239881767555
32,24,7,17,1,0,1,0.01704545454545445,0.017241379310344796,-0.0001959247648903456,0.01704545454545445,0.017241379310344796,-0.0001959247648903456,0.15043290043290045,1.4645046654399145,0.0032240025934646382,1.1638383136601997
33,27,3,24,1,0,1,0.016759776536312755,0.018211920529801293,-0.0014521439934885375,0.016759776536312755,0.018211920529801293,-0.0014521439934885375,0.15043290043290045,1.487549214942277,0.0032166161092634657,1.1672051957201042
34,23,3,20,0,0,0,0.016483516483516394,0.0176282051282051,-0.0011446886446887065,0.016483516483516394,0.0176282051282051,-0.0011446886446887065,0.15043290043290045,1.510381666498756,0.0032353103639093423,1.1704216043898725
35,24,7,17,0,0,0,0.01587301587301579,0.01716068642745707,-0.0012876705544412823,0.01587301587301579,0.01716068642745707,-0.0012876705544412823,0.15043290043290045,1.5330634044752434,0.0032375001870387043,1.1734846451188035
36,19,6,13,0,0,0,0.015384615384615306,0.0168195718654434,-0.0014349564808280937,0.015384615384615306,0.0168195718654434,-0.0014349564808280937,0.15043290043290045,1.5547909143891916,0.003185284593219614,1.1763915613769895
37,25,6,19,0,0,0,0.014925373134328285,0.016344725111441284,-0.0014193519771129991,0.014925373134328285,0.016344725111441284,-0.0014193519771129991,0.15043290043290045,1.5753500671065268,0.003113313006727124,1.1791397371360095
38,24,5,19,0,0,0,0.014563106796116434,0.01589595375722541,-0.0013328469611089775,0.014563106796116434,0.01589595375722541,-0.0013328469611089775,0.15043290043290045,1.5951139825378997,0.0030687504764748664,1.1817266992231765
39,15,2,13,0,0,0,0.014423076923076854,0.015602836879432602,-0.001179759956355747,0.014423076923076854,0.015602836879432602,-0.001179759956355747,0.15043290043290045,1.613933467133817,0.0030070425456990625,1.184150119547227
40,21,6,15,0,0,0,0.014018691588784982,0.015277777777777756,-0.001259086188992774,0.014018691588784982,0.015277777777777756,-0.001259086188992774,0.15043290043290045,1.632090839950872,0.0029733342037136234,1.1864078171934453
41,27,5,22,0,0,0,0.01369863013698624,0.014824797843665747,-0.0011261677066795074,0.01369863013698624,0.014824797843665747,-0.0011261677066795074,0.15043290043290045,1.649939792219083,0.0029684689492108277,1.1884977603863396
42,19,3,16,0,0,0,0.013513513513513454,0.014511873350923464,-0.0009983598374100101,0.013513513513513454,0.014511873350923464,-0.0009983598374100101,0.15043290043290045,1.6678118008593903,0.0029839825558860343,1.1904180683181032
43,22,6,16,0,0,0,0.013157894736842047,0.014211886304909542,-0.0010539915680674947,0.013157894736842047,0.014211886304909542,-0.0010539915680674947,0.15043290043290045,1.6857501043018799,0.003011585518830066,1.1921670128412145
44,27,5,22,1,0,1,0.01287553648068664,0.01507537688442209,-0.002199840403735451,0.01287553648068664,0.01507537688442209,-0.002199840403735451,0.15043290043290045,1.702895573571787,0.002961438435670135,1.193743020023653
45,24,7,17,0,0,0,0.012499999999999949,0.014760147601475997,-0.0022601476014760483,0.012499999999999949,0.014760147601475997,-0.0022601476014760483,0.15043290043290045,1.7198507161921945,0.002960729998889353,1.1951446715653318
46,28,7,21,0,0,0,0.012145748987854203,0.014388489208633075,-0.0022427402207788726,0.012145748987854203,0.014388489208633075,-0.0022427402207788726,0.15043290043290045,1.7356667188588724,0.002877478166972798,1.196370706074472
47,24,4,20,0,0,0,0.011952191235059714,0.014051522248243542,-0.0020993310131838284,0.011952191235059714,0.014051522248243542,-0.0020993310131838284,0.15043290043290045,1.7509258637309857,0.002831173803014805,1.19742002020277
48,22,3,19,0,0,0,0.011811023622047197,0.013745704467353936,-0.001934680845306739,0.011811023622047197,0.013745704467353936,-0.001934680845306739,0.15043290043290045,1.7652285231965332,0.0027591808595012883,1.1982916696383372
49,22,3,19,0,0,0,0.011673151750972716,0.013452914798206263,-0.0017797630472335471,0.011673151750972716,0.013452914798206263,-0.0017797630472335471,0.15043290043290045,1.7793182583349043,0.002751589222492066,1.1989848699555161
50,18,5,13,2,1,1,0.015267175572519024,0.014364640883977884,0.0009025346885411407,0.015267175572519024,0.014364640883977884,0.0009025346885411407,0.15043290043290045,1.792701324155266,0.002700158692295865,1.199498997320811
51,20,4,16,0,0,0,0.015037593984962348,0.01411509229098804,0.0009225016939743078,0.015037593984962348,0.01411509229098804,0.0009225016939743078,0.15043290043290045,1.8060561055250077,0.0026959135139014902,1.1998335890542953
52,24,5,19,0,0,0,0.014760147601475959,0.013829787234042538,0.0009303603674334204,0.014760147601475959,0.013829787234042538,0.0009303603674334204,0.15043290043290045,1.818913784494891,0.0026564647043031495,1.1999883440459933
53,27,6,21,1,1,0,0.01805054151624542,0.013527575442247645,0.0045229660739977764,0.01805054151624542,0.013527575442247645,0.0045229660739977764,0.15043290043290045,1.8316108181447324,0.0026423753236786175,1.1999631230268581
54,20,3,17,0,0,0,0.01785714285714279,0.013292433537832297,0.004564709319310493,0.01785714285714279,0.013292433537832297,0.004564709319310493,0.15043290043290045,1.844042286195174,0.0026210140779189977,1.1997579486941048
55,30,5,25,2,1,1,0.02105263157894729,0.013958125623130594,0.007094505955816698,0.02105263157894729,0.013958125623130594,0.007094505955816698,0.15043290043290045,1.856323287339505,0.002605566886423893,1.1993730056907839
56,31,6,25,0,0,0,0.020618556701030855,0.013618677042801544,0.00699987965822931,0.020618556701030855,0.013618677042801544,0.00699987965822931,0.15043290043290045,1.868184916625738,0.0025676424813319085,1.1988086404396152
57,17,2,15,1,0,1,0.020477815699658633,0.014381591562799605,0.006096224136859028,0.020477815699658633,0.014381591562799605,0.006096224136859028,0.15043290043290045,1.8803777809452225,0.0025909080927004227,1.1980653608312317
58,27,8,19,0,0,0,0.01993355481727568,0.014124293785310722,0.005809261031964958,0.01993355481727568,0.014124293785310722,0.005809261031964958,0.15043290043290045,1.892060142465645,0.0025420803171759517,1.1971438357671107
59,24,3,21,0,0,0,0.01973684210526309,0.013850415512465363,0.005886426592797728,0.01973684210526309,0.013850415512465363,0.005886426592797728,0.15043290043290045,1.90349996847719,0.0025121508973999116,1.196044894557609
60,13,0,13,0,0,0,0.01973684210526309,0.013686131386861302,0.0060507107184017885,0.01973684210526309,0.013686131386861302,0.0060507107184017885,0.15043290043290045,1.9149434512314503,0.0025040000536898387,1.194769526175639
61,21,3,18,0,0,0,0.019543973941368014,0.013464991023339307,0.006078982918028707,0.019543973941368014,0.013464991023339307,0.006078982918028707,0.15043290043290045,1.9261604415437075,0.00247705211680624,1.1933188783666595
62,22,3,19,0,0,0,0.019354838709677354,0.01323918799646954,0.006115650713207814,0.019354838709677354,0.01323918799646954,0.006115650713207814,0.15043290043290045,1.9372139555723775,0.002456130050531686,1.1916942566157829
63,23,4,19,0,0,0,0.019108280254777007,0.013020833333333324,0.006087446921443683,0.019108280254777007,0.013020833333333324,0.006087446921443683,0.15043290043290045,1.9478754345741058,0.002409030928670995,1.189897122972926
64,18,3,15,0,0,0,0.01892744479495262,0.012853470437017985,0.006073974357934634,0.01892744479495262,0.012853470437017985,0.006073974357934634,0.15043290043290045,1.9584762394649144,0.0023903003391723713,1.1879290947370649
65,20,4,16,1,0,1,0.01869158878504667,0.013524936601859668,0.005166652183187001,0.01869158878504667,0.013524936601859668,0.005166652183187001,0.15043290043290045,1.9686994609584754,0.0023416001196057117,1.185791943000774
